iShares U.S. Real Estate ETF
Inception Date,"Jun 12, 2000"
Fund Holdings as of,"05-Aug-2015"
Total Net Assets,"$4,512,359,089"
Shares Outstanding,"60,550,000"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,ISIN,SEDOL,Weight (%),Sector,Asset Class,Market Value,Shares,Price,Exchange,Notional Value
"RPAI","RETAIL PROPERTIES OF AMERICA REIT","US76131V2025","B7QR337","0.4211","Financials","Equity","$18,981,008","1,286,848","14.75","New York Stock Exchange Inc.","18,981,008.00"
"OUT","OUTFRONT MEDIA INC","US69007J1060","BSP6611","0.4204","Financials","Equity","$18,952,306","749,103","25.30","New York Stock Exchange Inc.","18,952,305.90"
"SUI","SUN COMMUNITIES INC.","US8666741041","2860257","0.4113","Financials","Equity","$18,541,183","273,711","67.74","New York Stock Exchange Inc.","18,541,183.14"
"SSS","SOVRAN SELF STORAGE INC.","US84610H1086","2832212","0.4108","Financials","Equity","$18,515,736","194,923","94.99","New York Stock Exchange Inc.","18,515,735.77"
"EPR","EPR PROPERTIES","US26884U1097","B8XXZP1","0.3891","Financials","Equity","$17,537,311","310,835","56.42","New York Stock Exchange Inc.","17,537,310.70"
"HTA","HEALTHCARE TRUST OF AMERICA REIT C","US42225P5017","BT9QF28","0.3794","Financials","Equity","$17,101,158","680,237","25.14","New York Stock Exchange Inc.","17,101,158.18"
"PPS","POST PROPERTIES INC.","US7374641071","2705262","0.3758","Financials","Equity","$16,937,120","296,726","57.08","New York Stock Exchange Inc.","16,937,120.08"
"SKT","TANGER FACTORY OUTLET CENTERS INC.","US8754651060","2874582","0.3746","Financials","Equity","$16,885,796","520,043","32.47","New York Stock Exchange Inc.","16,885,796.21"
"RYN","RAYONIER REIT INC","US7549071030","2473138","0.3727","Financials","Equity","$16,799,344","688,780","24.39","New York Stock Exchange Inc.","16,799,344.20"
"GLPI","GAMING AND LEISURE PROPERTIES REIT","US36467J1088","BFPK4S5","0.3696","Financials","Equity","$16,661,905","502,470","33.16","NASDAQ","16,661,905.20"
"DCT","DCT INDUSTRIAL TRUST REIT INC","US2331532042","BRWPYN2","0.3660","Financials","Equity","$16,499,320","479,492","34.41","New York Stock Exchange Inc.","16,499,319.72"
"CXP","COLUMBIA PROPERTY REIT INC TRUST","US1982872038","BFLY9C0","0.3601","Financials","Equity","$16,231,442","678,572","23.92","New York Stock Exchange Inc.","16,231,442.24"
"CIM","CHIMERA INVESTMENT CORP","US16934Q2084","BVZCNC0","0.3525","Financials","Equity","$15,888,802","1,117,356","14.22","New York Stock Exchange Inc.","15,888,802.32"
