iShares U.S. Real Estate ETF
Inception Date,"Jun 12, 2000"
Fund Holdings as of,"11-May-2015"
Total Net Assets,"$4,319,371,019"
Shares Outstanding,"57,250,000"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,ISIN,SEDOL,Name,Weight (%),Asset Class,Sector,Market Value,Shares,Price,Exchange,Notional Value
"WPC","US92936U1097","B826YT8","W. P. CAREY REIT INC","0.7480","Equity","Financials","$32,250,505","507,802","63.51","New York Stock Exchange Inc.","32,250,505.02"
"REG","US7588491032","2726177","REGENCY CENTERS REIT CORP","0.7339","Equity","Financials","$31,639,730","494,062","64.04","New York Stock Exchange Inc.","31,639,730.48"
"KRC","US49427F1084","2495529","KILROY REALTY CORP.","0.7253","Equity","Financials","$31,271,876","453,347","68.98","New York Stock Exchange Inc.","31,271,876.06"
"AIV","US03748R1014","2057059","APARTMENT INVESTMENT & MANAGEMENT","0.7249","Equity","Financials","$31,252,935","820,287","38.10","New York Stock Exchange Inc.","31,252,934.70"
"MAA","US59522J1034","2589132","MID-AMERICA APARTMENT COMMUNITIES","0.6920","Equity","Financials","$29,834,101","395,206","75.49","New York Stock Exchange Inc.","29,834,100.94"
"STWD","US85571B1052","B3PQ520","STARWOOD PROPERTY TRUST REIT INC","0.6914","Equity","Financials","$29,808,840","1,242,035","24.00","New York Stock Exchange Inc.","29,808,840.00"
"OHI","US6819361006","2043274","OMEGA HEALTHCARE INVESTORS REIT IN","0.6853","Equity","Financials","$29,547,041","828,809","35.65","New York Stock Exchange Inc.","29,547,040.85"
"HHC","US44267D1072","B5VR4H9","HOWARD HUGHES CORP.","0.6581","Equity","Financials","$28,374,056","189,375","149.83","New York Stock Exchange Inc.","28,374,056.25"
"NRF","US66704R7044","BNLYWH2","NORTHSTAR REALTY FINANCE REIT CORP","0.6320","Equity","Financials","$27,248,818","1,440,974","18.91","New York Stock Exchange Inc.","27,248,818.34"
"DDR","US23317H1023","B6S2DF5","DDR CORP","0.6310","Equity","Financials","$27,206,698","1,571,733","17.31","New York Stock Exchange Inc.","27,206,698.23"
"LPT","US5311721048","2513681","LIBERTY PROPERTY REIT TRUST","0.6248","Equity","Financials","$26,937,133","781,466","34.47","New York Stock Exchange Inc.","26,937,133.02"
"TCO","US8766641034","2872252","TAUBMAN CENTERS REIT INC","0.6206","Equity","Financials","$26,756,210","356,227","75.11","New York Stock Exchange Inc.","26,756,209.97"
"NNN","US6374171063","2211811","NATIONAL RETAIL PROPERTIES INC.","0.6055","Equity","Financials","$26,103,728","693,879","37.62","New York Stock Exchange Inc.","26,103,727.98"
"SRC","US84860W1027","BBVHWR7","SPIRIT REALTY CAPITAL REIT INC","0.5950","Equity","Financials","$25,653,095","2,300,726","11.15","New York Stock Exchange Inc.","25,653,094.90"
"HPT","US44106M1027","2438966","HOSPITALITY PROPERTIES TRUST REIT","0.5862","Equity","Financials","$25,272,474","845,799","29.88","New York Stock Exchange Inc.","25,272,474.12"
"LAMR","US5128161099","BSPHGN6","LAMAR ADVERTISING COMPANY ORD CLAS","0.5788","Equity","Financials","$24,955,275","421,115","59.26","NASDAQ","24,955,274.90"
"SNH","US81721M1099","2501631","SENIOR HOUSING PROPERTIES TRUST RE","0.5649","Equity","Financials","$24,354,238","1,233,126","19.75","New York Stock Exchange Inc.","24,354,238.50"
