iShares Japan Large-Cap ETF
Inception Date,"Oct 23, 2001"
Fund Holdings as of,"11-May-2015"
Total Net Assets,"$83,907,585"
Shares Outstanding,"1,500,000"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,ISIN,SEDOL,Name,Weight (%),Asset Class,Sector,Country,Market Value,Shares,Price,Exchange,Currency,Market Currency,FX Rate,Notional Value
"6963","JP3982800009","6747204","ROHM CO LTD","0.2504","Equity","Information Technology","Japan","$209,614","3,000","69.87","Tokyo Stock Exchange","USD","JPY","119.94","209,613.54"
"9041","JP3260800002","6492968","KINTETSU GROUP HOLDINGS LTD","0.2504","Equity","Industrials","Japan","$209,614","60,000","3.49","Tokyo Stock Exchange","USD","JPY","119.94","209,613.54"
"7912","JP3493800001","6250906","DAI NIPPON PRINTING LTD","0.2484","Equity","Industrials","Japan","$207,946","20,000","10.40","Tokyo Stock Exchange","USD","JPY","119.94","207,945.97"
"4519","JP3519400000","6196408","CHUGAI PHARMACEUTICAL LTD","0.2428","Equity","Health Care","Japan","$203,235","6,500","31.27","Tokyo Stock Exchange","USD","JPY","119.94","203,235.09"
"5406","JP3289800009","6496023","KOBE STEEL LTD","0.2388","Equity","Materials","Japan","$199,942","110,000","1.82","Tokyo Stock Exchange","USD","JPY","119.94","199,941.64"
"1801","JP3443600006","6870100","TAISEI CORP","0.2377","Equity","Industrials","Japan","$199,024","35,000","5.69","Tokyo Stock Exchange","USD","JPY","119.94","199,024.47"
"9007","JP3196000008","6656106","ODAKYU ELECTRIC RAILWAY LTD","0.2298","Equity","Industrials","Japan","$192,438","20,000","9.62","Tokyo Stock Exchange","USD","JPY","119.94","192,437.57"
"9843","JP3756100008","6644800","NITORI HOLDINGS LTD","0.2231","Equity","Consumer Discretionary","Japan","$186,768","2,500","74.71","Tokyo Stock Exchange","USD","JPY","119.94","186,767.83"
"7731","JP3657400002","6642321","NIKON CORP","0.2211","Equity","Consumer Discretionary","Japan","$185,134","13,000","14.24","Tokyo Stock Exchange","USD","JPY","119.94","185,133.61"
"5938","JP3626800001","6900212","LIXIL GROUP CORP","0.2119","Equity","Industrials","Japan","$177,396","9,000","19.71","Tokyo Stock Exchange","USD","JPY","119.94","177,396.09"
