iShares Global Financials ETF
Inception Date,"Nov 12, 2001"
Fund Holdings as of,"08-May-2015"
Total Net Assets,"$291,108,763"
Shares Outstanding,"4,900,000"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,ISIN,SEDOL,Name,Weight (%),Asset Class,Sector,Country,Market Value,Shares,Price,Exchange,Currency,Market Currency,FX Rate,Notional Value
"1925","JP3505000004","6251363","DAIWA HOUSE INDUSTRY LTD","0.2248","Equity","Financials","Japan","$655,434","29,400","22.29","Tokyo Stock Exchange","USD","JPY","119.76","655,433.56"
"AMP","AU000000AMP6","6709958","AMP LTD","0.2242","Equity","Financials","Australia","$653,692","129,850","5.03","Asx - All Markets","USD","AUD","1.27","653,692.30"
"QBE","AU000000QBE9","6715740","QBE INSURANCE GROUP LTD","0.2194","Equity","Financials","Australia","$639,748","58,702","10.90","Asx - All Markets","USD","AUD","1.27","639,748.31"
"PGR","US7433151039","2705024","PROGRESSIVE CORP","0.2116","Equity","Financials","United States","$617,055","22,736","27.14","New York Stock Exchange Inc.","USD","USD","1.00","617,055.04"
"LAND","GB0031809436","3180943","LAND SECURITIES GROUP REIT PLC","0.2115","Equity","Financials","United Kingdom","$616,636","31,654","19.48","London Stock Exchange","USD","GBP","0.65","616,636.13"
"LNC","US5341871094","2516378","LINCOLN NATIONAL CORP","0.2074","Equity","Financials","United States","$604,743","10,290","58.77","New York Stock Exchange Inc.","USD","USD","1.00","604,743.30"
"WFD","AU000000WFD0","BMMVVX4","WESTFIELD CORPORATION UNITS CORP","0.2070","Equity","Financials","Australia","$603,721","80,752","7.48","Asx - All Markets","USD","AUD","1.27","603,721.17"
"HST","US44107P1049","2567503","HOST HOTELS & RESORTS REIT INC","0.2069","Equity","Financials","United States","$603,382","29,694","20.32","New York Stock Exchange Inc.","USD","USD","1.00","603,382.08"
"SL.","GB00BVFD7Q58","BVFD7Q5","STANDARD LIFE PLC","0.2031","Equity","Financials","United Kingdom","$592,230","80,818","7.33","London Stock Exchange","USD","GBP","0.65","592,229.65"
"SUN","AU000000SUN6","6585084","SUNCORP GROUP LTD","0.1998","Equity","Financials","Australia","$582,725","56,938","10.23","Asx - All Markets","USD","AUD","1.27","582,725.41"
"11","HK0011000095","6408374","HANG SENG BANK LTD","0.1994","Equity","Financials","Hong Kong","$581,600","29,400","19.78","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","581,600.12"
"8725","JP3890310000","B2Q4CS1","MS&AD INSURANCE GROUP HOLDINGS INC","0.1994","Equity","Financials","Japan","$581,380","19,600","29.66","Tokyo Stock Exchange","USD","JPY","119.76","581,380.20"
"ESS","US2971781057","2316619","ESSEX PROPERTY TRUST REIT INC","0.1987","Equity","Financials","United States","$579,517","2,548","227.44","New York Stock Exchange Inc.","USD","USD","1.00","579,517.12"
"2388","HK2388011192","6536112","BOC HONG KONG HOLDINGS LTD","0.1937","Equity","Financials","Hong Kong","$564,918","147,000","3.84","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","564,917.98"
"PFG","US74251V1026","2803014","PRINCIPAL FINANCIAL GROUP INC","0.1937","Equity","Financials","United States","$564,764","10,780","52.39","New York Stock Exchange Inc.","USD","USD","1.00","564,764.20"
"BDORY","US0595781040","B4N20W2","BANCO DO BRASIL SPONSORED ADR REP","0.1899","Equity","Financials","Brazil","$553,896","58,800","9.42","Non-Nms Quotation Service (Nnqs)","USD","USD","1.00","553,896.00"
"NA","CA6330671034","2077303","NATIONAL BANK OF CANADA","0.1899","Equity","Financials","Canada","$553,859","13,818","40.08","Toronto Stock Exchange","USD","CAD","1.21","553,858.69"
"RF","US7591EP1005","B01R311","REGIONS FINANCIAL CORP","0.1886","Equity","Financials","United States","$549,824","55,370","9.93","New York Stock Exchange Inc.","USD","USD","1.00","549,824.10"
"L","US5404241086","2523022","LOEWS CORP","0.1851","Equity","Financials","United States","$539,868","13,034","41.42","New York Stock Exchange Inc.","USD","USD","1.00","539,868.28"
"BLND","GB0001367019","0136701","BRITISH LAND CO PLC","0.1850","Equity","Financials","United Kingdom","$539,636","41,552","12.99","London Stock Exchange","USD","GBP","0.65","539,636.16"
"CBK","DE000CBK1001","B90LKT4","COMMERZBANK AG","0.1849","Equity","Financials","Germany","$539,301","39,004","13.83","Xetra","USD","EUR","0.89","539,300.56"
"SAB","ES0113860A34","B1X8QN2","BANCO DE SABADELL SA","0.1827","Equity","Financials","Spain","$532,894","201,790","2.64","Bolsa De Madrid","USD","EUR","0.89","532,894.07"
"KEY","US4932671088","2490911","KEYCORP","0.1798","Equity","Financials","United States","$524,384","35,966","14.58","New York Stock Exchange Inc.","USD","USD","1.00","524,384.28"
"AMG","US0082521081","2127899","AFFILIATED MANAGERS GROUP INC","0.1755","Equity","Financials","United States","$511,746","2,290","223.47","New York Stock Exchange Inc.","USD","USD","1.00","511,746.30"
"LSE","GB00B0SWJX34","B0SWJX3","LONDON STOCK EXCHANGE GROUP PLC","0.1720","Equity","Financials","United Kingdom","$501,669","12,740","39.38","London Stock Exchange","USD","GBP","0.65","501,668.99"
"KB","US48241A1051","B3DG2Y3","KB FINANCIAL GROUP INC. ADS","0.1714","Equity","Financials","Korea (South)","$499,841","13,102","38.15","New York Stock Exchange Inc.","USD","USD","1.00","499,841.30"
"SLG","US78440X1019","2096847","SL GREEN REALTY REIT CORP","0.1695","Equity","Financials","United States","$494,254","4,018","123.01","New York Stock Exchange Inc.","USD","USD","1.00","494,254.18"
"BAER","CH0102484968","B4R2R50","JULIUS BAER GRUPPE AG","0.1682","Equity","Financials","Switzerland","$490,433","9,408","52.13","Six Swiss Exchange Ag","USD","CHF","0.93","490,433.21"
"MAC","US5543821012","2543967","MACERICH REIT","0.1655","Equity","Financials","United States","$482,572","5,880","82.07","New York Stock Exchange Inc.","USD","USD","1.00","482,571.60"
"CABK","ES0140609019","B283W97","CAIXABANK SA","0.1645","Equity","Financials","Spain","$479,815","96,699","4.96","Bolsa De Madrid","USD","EUR","0.89","479,814.88"
"AGN","NL0000303709","5927375","AEGON NV","0.1639","Equity","Financials","Netherlands","$477,873","60,662","7.88","Nyse Euronext - Euronext Amsterdam","USD","EUR","0.89","477,872.83"
"8308","JP3500610005","6421553","RESONA HOLDINGS INC","0.1636","Equity","Financials","Japan","$477,141","88,200","5.41","Tokyo Stock Exchange","USD","JPY","119.76","477,140.90"
"IAG","AU000000IAG3","6271026","INSURANCE AUSTRALIA GROUP LTD","0.1607","Equity","Financials","Australia","$468,569","107,800","4.35","Asx - All Markets","USD","AUD","1.27","468,568.87"
"BIR","IE0030606259","3070732","BANK OF IRELAND STK EUR0.64","0.1566","Equity","Financials","Ireland","$456,819","1,131,116","0.40","Irish Stock Exchange - All Market","USD","EUR","0.89","456,819.29"
"POP","ES0113790226","BBHXPN6","BANCO POPULAR ESPANOL SA","0.1518","Equity","Financials","Spain","$442,816","81,892","5.41","Bolsa De Madrid","USD","EUR","0.89","442,816.00"
"O","US7561091049","2724193","REALTY INCOME REIT CORP","0.1496","Equity","Financials","United States","$436,188","9,212","47.35","New York Stock Exchange Inc.","USD","USD","1.00","436,188.20"
"XL","IE00B5LRLL25","B5LRLL2","XL GROUP PLC","0.1454","Equity","Financials","United States","$424,013","11,466","36.98","New York Stock Exchange Inc.","USD","USD","1.00","424,012.68"
"CBG","US12504L1098","B6WVMH3","CBRE GROUP INC","0.1388","Equity","Financials","United States","$404,789","10,780","37.55","New York Stock Exchange Inc.","USD","USD","1.00","404,789.00"
"POW","CA7392391016","2697701","POWER CORP. OF CANADA","0.1382","Equity","Financials","Canada","$403,104","14,602","27.61","Toronto Stock Exchange","USD","CAD","1.21","403,104.24"
"BAP","BMG2519Y1084","2232878","CREDICORP LTD","0.1375","Equity","Financials","Peru","$401,054","2,646","151.57","New York Stock Exchange Inc.","USD","USD","1.00","401,054.22"
"KIM","US49446R1095","2491594","KIMCO REALTY REIT CORP","0.1370","Equity","Financials","United States","$399,379","16,268","24.55","New York Stock Exchange Inc.","USD","USD","1.00","399,379.40"
"HBAN","US4461501045","2445966","HUNTINGTON BANCSHARES INC","0.1316","Equity","Financials","United States","$383,768","34,888","11.00","NASDAQ","USD","USD","1.00","383,768.00"
"EBS","AT0000652011","5289837","ERSTE GROUP BANK AG","0.1279","Equity","Financials","Austria","$373,031","12,740","29.28","Wiener Boerse Ag","USD","EUR","0.89","373,030.83"
"UNM","US91529Y1064","2433842","UNUM GROUP","0.1269","Equity","Financials","United States","$370,131","10,682","34.65","New York Stock Exchange Inc.","USD","USD","1.00","370,131.30"
"NAVI","US63938C1080","BLP5GX1","NAVIENT CORP","0.1231","Equity","Financials","United States","$359,039","17,934","20.02","NASDAQ","USD","USD","1.00","359,038.68"
"CMA","US2003401070","2212870","COMERICA INC","0.1213","Equity","Financials","United States","$353,608","7,350","48.11","New York Stock Exchange Inc.","USD","USD","1.00","353,608.50"
"ETFC","US2692464017","2299011","E*TRADE FINANCIAL CORP.","0.1196","Equity","Financials","United States","$348,637","11,956","29.16","NASDAQ","USD","USD","1.00","348,636.96"
"CINF","US1720621010","2196888","CINCINNATI FINANCIAL CORP","0.1176","Equity","Financials","United States","$343,029","6,664","51.48","NASDAQ","USD","USD","1.00","343,029.40"
"AGS","BE0974264930","B86S2N0","AGEAS NV","0.1174","Equity","Financials","Belgium","$342,316","9,310","36.77","Nyse Euronext - Euronext Brussels","USD","EUR","0.89","342,315.98"
"SLHN","CH0014852781","7437805","SWISS LIFE HOLDING AG","0.1145","Equity","Financials","Switzerland","$334,014","1,372","243.45","Six Swiss Exchange Ag","USD","CHF","0.93","334,013.58"
"HMSO","GB0004065016","0406501","HAMMERSON REIT PLC","0.1139","Equity","Financials","United Kingdom","$332,124","31,948","10.40","London Stock Exchange","USD","GBP","0.65","332,124.25"
"LUK","US5272881047","2513012","LEUCADIA CORP","0.1137","Equity","Financials","United States","$331,632","13,818","24.00","New York Stock Exchange Inc.","USD","USD","1.00","331,632.00"
"BLKFDS","US0669224778","-","BLK CSH FND TREASURY SL AGENCY","0.1127","Money Market","Cash and/or Derivatives","United States","$328,658","329","1.00","-","USD","USD","1.00","328,657.88"
"TMK","US8910271043","2896713","TORCHMARK CORP","0.1125","Equity","Financials","United States","$328,156","5,737","57.20","New York Stock Exchange Inc.","USD","USD","1.00","328,156.40"
"KINV B","SE0000164626","B00GC12","INVESTMENT KINNEVIK","0.1112","Equity","Financials","Sweden","$324,369","9,898","32.77","Nasdaq Omx Nordic","USD","SEK","8.24","324,369.06"
"GBP","-","-","GBP CASH","0.1109","Cash","Cash and/or Derivatives","United Kingdom","$323,384","210","154.24","-","USD","GBP","0.65","323,384.15"
"SGP","AU000000SGP0","6850856","STOCKLAND UNITS LTD","0.1099","Equity","Financials","Australia","$320,397","93,198","3.44","Asx - All Markets","USD","AUD","1.27","320,396.55"
"GMG","AU000000GMG2","B03FYZ4","GOODMAN GROUP","0.1090","Equity","Financials","Australia","$317,945","64,680","4.92","Asx - All Markets","USD","AUD","1.27","317,945.28"
"PFG","GB00B1Z4ST84","B1Z4ST8","PROVIDENT FINANCIAL PLC","0.1087","Equity","Financials","United Kingdom","$316,988","6,566","48.28","London Stock Exchange","USD","GBP","0.65","316,987.57"
"III","GB00B1YW4409","B1YW440","3I GROUP PLC","0.1066","Equity","Financials","United Kingdom","$310,976","40,123","7.75","London Stock Exchange","USD","GBP","0.65","310,975.72"
"UBI","IT0003487029","7622225","UNIONE DI BANCHE ITALIANE SCPA","0.1056","Equity","Financials","Italy","$307,924","38,122","8.08","Borsa Italiana S.P.A.","USD","EUR","0.89","307,923.59"
"DLG","GB00B89W0M42","B89W0M4","DIRECT LINE INSURANCE PLC","0.1043","Equity","Financials","United Kingdom","$304,200","61,250","4.97","London Stock Exchange","USD","GBP","0.65","304,199.84"
"ASX","AU000000ASX7","6129222","ASX LTD","0.1017","Equity","Financials","Australia","$296,679","8,919","33.26","Asx - All Markets","USD","AUD","1.27","296,679.18"
"LLC","AU000000LLC3","6512004","LEND LEASE GROUP UNITS","0.1013","Equity","Financials","Australia","$295,396","23,030","12.83","Asx - All Markets","USD","AUD","1.27","295,395.88"
"PCL","US7292511083","2692397","PLUM CREEK TIMBER COMPANY REIT INC","0.1010","Equity","Financials","United States","$294,568","6,860","42.94","New York Stock Exchange Inc.","USD","USD","1.00","294,568.40"
"CIB","US05968L1026","2082567","BANCOLOMBIA ADR SA","0.0999","Equity","Financials","Colombia","$291,428","6,370","45.75","New York Stock Exchange Inc.","USD","USD","1.00","291,427.50"
"RSA","GB00BKKMKR23","BKKMKR2","RSA INSURANCE GROUP PLC","0.0996","Equity","Financials","United Kingdom","$290,413","43,414","6.69","London Stock Exchange","USD","GBP","0.65","290,413.13"
"ADN","GB0000031285","0003128","ABERDEEN ASSET MANAGEMENT PLC","0.0965","Equity","Financials","United Kingdom","$281,363","40,376","6.97","London Stock Exchange","USD","GBP","0.65","281,362.71"
"RBS","GB00B7T77214","B7T7721","ROYAL BANK OF SCOTLAND GROUP PLC","0.0946","Equity","Financials","United Kingdom","$275,924","50,764","5.44","London Stock Exchange","USD","GBP","0.65","275,923.54"
"NDAQ","US6311031081","2965107","NASDAQ OMX GROUP INC.","0.0917","Equity","Financials","United States","$267,511","5,292","50.55","NASDAQ","USD","USD","1.00","267,510.60"
"IRM","US46284V1017","BVFTF03","IRON MOUNTAIN INC","0.0893","Equity","Financials","United States","$260,484","7,350","35.44","New York Stock Exchange Inc.","USD","USD","1.00","260,484.00"
"BKIA","ES0113307021","B9FLK44","BANKIA SA","0.0882","Equity","Financials","Spain","$257,047","187,964","1.37","Bolsa De Madrid","USD","EUR","0.89","257,047.38"
"GBLB","BE0003797140","7097328","GROUPE BRUXELLES LAMBERT SA","0.0879","Equity","Financials","Belgium","$256,295","3,038","84.36","Nyse Euronext - Euronext Brussels","USD","EUR","0.89","256,295.16"
"BALN","CH0012410517","7124594","BALOISE-HOLDING AG","0.0864","Equity","Financials","Switzerland","$252,106","1,960","128.63","Six Swiss Exchange Ag","USD","CHF","0.93","252,105.66"
"MB","IT0000062957","4574813","MEDIOBANCA BANCA DI CREDITO FINANZ","0.0858","Equity","Financials","Italy","$250,209","24,892","10.05","Borsa Italiana S.P.A.","USD","EUR","0.89","250,208.81"
"GPT","AU000000GPT8","6365866","GPT GROUP","0.0835","Equity","Financials","Australia","$243,467","70,658","3.45","Asx - All Markets","USD","AUD","1.27","243,466.84"
"ZION","US9897011071","2989828","ZIONS BANCORPORATION","0.0830","Equity","Financials","United States","$242,052","8,428","28.72","NASDAQ","USD","USD","1.00","242,052.16"
"DXS","AU000000DXS1","B033YN6","DEXUS PROPERTY GROUP UNITS","0.0813","Equity","Financials","Australia","$237,056","40,866","5.80","Asx - All Markets","USD","AUD","1.27","237,055.57"
"MPL","AU000000MPL3","BRTNNQ5","MEDIBANK PRIVATE LTD","0.0803","Equity","Financials","Australia","$234,122","137,788","1.70","Asx - All Markets","USD","AUD","1.27","234,121.79"
"AIV","US03748R1014","2057059","APARTMENT INVESTMENT & MANAGEMENT","0.0802","Equity","Financials","United States","$233,740","5,978","39.10","New York Stock Exchange Inc.","USD","USD","1.00","233,739.80"
"BP","IT0005002883","BKJ9QS7","BANCO POPOLARE","0.0789","Equity","Financials","Italy","$229,968","14,196","16.20","Borsa Italiana S.P.A.","USD","EUR","0.89","229,968.30"
"PBCT","US7127041058","B1W41J2","PEOPLES UNITED FINANCIAL INC","0.0788","Equity","Financials","United States","$229,858","14,994","15.33","NASDAQ","USD","USD","1.00","229,858.02"
"LM","US5249011058","2510615","LEGG MASON INC","0.0785","Equity","Financials","United States","$228,989","4,214","54.34","New York Stock Exchange Inc.","USD","USD","1.00","228,988.76"
"MGR","AU000000MGR9","6161978","MIRVAC GROUP","0.0782","Equity","Financials","Australia","$227,899","147,882","1.54","Asx - All Markets","USD","AUD","1.27","227,898.73"
"SDR","GB0002405495","0240549","SCHRODERS PLC","0.0774","Equity","Financials","United Kingdom","$225,826","4,410","51.21","London Stock Exchange","USD","GBP","0.65","225,825.87"
"EMG","GB00B83VD954","B83VD95","MAN GROUP PLC","0.0712","Equity","Financials","United Kingdom","$207,630","75,754","2.74","London Stock Exchange","USD","GBP","0.65","207,629.96"
"8303","JP3729000004","6730936","SHINSEI BANK LTD","0.0699","Equity","Financials","Japan","$203,749","98,000","2.08","Tokyo Stock Exchange","USD","JPY","119.76","203,749.01"
"EUR","-","-","EUR CASH","0.0678","Cash","Cash and/or Derivatives","European Union","$197,779","176","112.19","-","USD","EUR","0.89","197,778.67"
"HCBK","US4436831071","2437952","HUDSON CITY BANCORP INC","0.0661","Equity","Financials","United States","$192,736","20,482","9.41","NASDAQ","USD","USD","1.00","192,735.62"
"AIZ","US04621X1081","2331430","ASSURANT INC","0.0652","Equity","Financials","United States","$190,100","2,940","64.66","New York Stock Exchange Inc.","USD","USD","1.00","190,100.40"
"JPY","-","-","JPY CASH","0.0649","Cash","Cash and/or Derivatives","Japan","$189,141","22,653","0.83","-","USD","JPY","119.76","189,141.37"
"NVN","AU000000NVN5","BSFJ591","NOVION PROPERTY GROUP","0.0630","Equity","Financials","Australia","$183,706","92,610","1.98","Asx - All Markets","USD","AUD","1.27","183,706.10"
"BSAC","US05965X1090","2136646","BANCO SANTANDER CHILE ADR","0.0611","Equity","Financials","Chile","$178,216","8,134","21.91","New York Stock Exchange Inc.","USD","USD","1.00","178,215.94"
"SGRO","GB00B5ZN1N88","B5ZN1N8","SEGRO REIT PLC","0.0582","Equity","Financials","United Kingdom","$169,776","26,264","6.46","London Stock Exchange","USD","GBP","0.65","169,775.71"
"GNW","US37247D1063","B011WL6","GENWORTH FINANCIAL A INC","0.0576","Equity","Financials","United States","$167,968","20,286","8.28","New York Stock Exchange Inc.","USD","USD","1.00","167,968.08"
"BMPS","IT0004984842","BM7SBM9","BANCA MONTE DEI PASCHI DI SIENA SP","0.0539","Equity","Financials","Italy","$157,119","236,577","0.66","Borsa Italiana S.P.A.","USD","EUR","0.89","157,119.11"
"BCH","US0595201064","2834252","BANCO DE CHILE ADS","0.0515","Equity","Financials","Chile","$150,308","2,109","71.27","New York Stock Exchange Inc.","USD","USD","1.00","150,308.43"
"USD","-","-","USD CASH","0.0462","Cash","Cash and/or Derivatives","United States","$134,730","135","100.00","-","USD","USD","1.00","134,729.73"
"GAM","CH0102659627","B1WHVV3","GAM HOLDING AG","0.0458","Equity","Financials","Switzerland","$133,639","6,076","21.99","Swiss Exchange","USD","CHF","0.93","133,639.25"
"ELEKTRA*","MX01EL000003","2967084","GRUPO ELEKTRA","0.0312","Equity","Financials","Mexico","$90,945","3,431","26.51","Bolsa Mexicana De Valores (Mexican Stock Exchange)","USD","MXN","15.16","90,944.76"
"AUD","-","-","AUD CASH","0.0290","Cash","Cash and/or Derivatives","Australia","$84,514","107","79.03","-","USD","AUD","1.27","84,514.25"
"CHF","-","-","CHF CASH","0.0264","Cash","Cash and/or Derivatives","Switzerland","$77,008","71","107.82","-","USD","CHF","0.93","77,007.98"
"SGD","-","-","SGD CASH","0.0237","Cash","Cash and/or Derivatives","Singapore","$69,024","92","75.19","-","USD","SGD","1.33","69,024.15"
"CAD","-","-","CAD CASH","0.0155","Cash","Cash and/or Derivatives","Canada","$45,306","55","82.41","-","USD","CAD","1.21","45,306.50"
"HKD","-","-","HKD CASH","0.0084","Cash","Cash and/or Derivatives","Hong Kong","$24,369","189","12.90","-","USD","HKD","7.75","24,369.42"
"DKK","-","-","DKK CASH","0.0062","Cash","Cash and/or Derivatives","Denmark","$18,127","121","15.03","-","USD","DKK","6.65","18,126.89"
"NOK","-","-","NOK CASH","0.0059","Cash","Cash and/or Derivatives","Norway","$17,104","128","13.40","-","USD","NOK","7.46","17,104.00"
"SEK","-","-","SEK CASH","0.0032","Cash","Cash and/or Derivatives","Sweden","$9,393","77","12.13","-","USD","SEK","8.24","9,392.88"
"1260883D","ES0113790465","BWWD259","BANCO POPULAR RFD APR 2015","0.0005","Equity","Financials","Spain","$1,563","289","5.41","NO MARKET (E.G. UNLISTED)","USD","EUR","0.89","1,562.71"
"MXN","-","-","MXN CASH","0.0002","Cash","Cash and/or Derivatives","Mexico","$610","9","6.60","-","USD","MXN","15.16","610.29"
"CKL1","IE00B06H8J93","B076LH4","IRISH BANK RESOLUTION CORPORATION","0.0000","Equity","Financials","Ireland","$1","47,975","0.00","Irish Stock Exchange - All Market","USD","EUR","0.89","0.54"
 
