iShares Global Financials ETF
Inception Date,"Nov 12, 2001"
Fund Holdings as of,"11-May-2015"
Total Net Assets,"$290,435,101"
Shares Outstanding,"4,900,000"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,ISIN,SEDOL,Name,Weight (%),Asset Class,Sector,Country,Market Value,Shares,Price,Exchange,Currency,Market Currency,FX Rate,Notional Value
"BK","US0640581007","B1Z77F6","BANK OF NEW YORK MELLON CORP","0.6973","Equity","Financials","United States","$2,030,242","46,942","43.25","New York Stock Exchange Inc.","USD","USD","1.00","2,030,241.50"
"PNC","US6934751057","2692665","PNC FINANCIAL SERVICES GROUP INC","0.6903","Equity","Financials","United States","$2,009,916","21,462","93.65","New York Stock Exchange Inc.","USD","USD","1.00","2,009,916.30"
"ZURN","CH0011075394","5983816","ZURICH INSURANCE GROUP AG","0.6757","Equity","Financials","Switzerland","$1,967,295","6,174","318.64","Six Swiss Exchange Ag","USD","CHF","0.93","1,967,295.02"
"8411","JP3885780001","6591014","MIZUHO FINANCIAL GROUP INC","0.6750","Equity","Financials","Japan","$1,965,189","1,009,400","1.95","Tokyo Stock Exchange","USD","JPY","119.94","1,965,188.64"
"CS","FR0000120628","7088429","AXA SA","0.6720","Equity","Financials","France","$1,956,704","78,596","24.90","Nyse Euronext - Euronext Paris","USD","EUR","0.90","1,956,704.30"
"COF","US14040H1059","2654461","CAPITAL ONE FINANCIAL CORP","0.6618","Equity","Financials","United States","$1,926,794","23,128","83.31","New York Stock Exchange Inc.","USD","USD","1.00","1,926,793.68"
"BLK","US09247X1019","2494504","BLACKROCK INC.","0.6561","Equity","Financials","United States","$1,910,249","5,194","367.78","New York Stock Exchange Inc.","USD","USD","1.00","1,910,249.32"
"DBK","DE0005140008","5750355","DEUTSCHE BANK AG","0.6341","Equity","Financials","Germany","$1,846,100","56,938","32.42","Xetra","USD","EUR","0.90","1,846,099.99"
"BMO","CA0636711016","2076009","BANK OF MONTREAL","0.6026","Equity","Financials","Canada","$1,754,457","27,146","64.63","Toronto Stock Exchange","USD","CAD","1.21","1,754,457.15"
"NDA SEK","SE0000427361","5380031","NORDEA BANK","0.5822","Equity","Financials","Sweden","$1,694,978","130,928","12.95","Nasdaq Omx Nordic","USD","SEK","8.29","1,694,978.42"
"UCG","IT0004781412","B5M1SM3","UNICREDIT","0.5709","Equity","Financials","Italy","$1,662,196","228,438","7.28","Borsa Italiana S.P.A.","USD","EUR","0.90","1,662,195.70"
"ITUB","US4655621062","2849739","ITAU UNIBANCO HOLDING S/A ADS","0.5657","Equity","Financials","Brazil","$1,647,031","132,398","12.44","New York Stock Exchange Inc.","USD","USD","1.00","1,647,031.12"
"GLE","FR0000130809","5966516","SOCIETE GENERALE","0.5617","Equity","Financials","France","$1,635,462","33,222","49.23","Nyse Euronext - Euronext Paris","USD","EUR","0.90","1,635,462.47"
"AMT","US03027X1000","B7FBFL2","AMERICAN TOWER REIT CORP","0.5548","Equity","Financials","United States","$1,615,275","17,248","93.65","New York Stock Exchange Inc.","USD","USD","1.00","1,615,275.20"
"PRU","US7443201022","2819118","PRUDENTIAL FINANCIAL INC","0.5520","Equity","Financials","United States","$1,607,154","18,522","86.77","New York Stock Exchange Inc.","USD","USD","1.00","1,607,153.94"
"MFC","CA56501R1064","2492519","MANULIFE FINANCIAL CORP","0.5324","Equity","Financials","Canada","$1,550,206","81,144","19.10","Toronto Stock Exchange","USD","CAD","1.21","1,550,205.71"
"CSGN","CH0012138530","7171589","CREDIT SUISSE GROUP AG","0.5310","Equity","Financials","Switzerland","$1,545,993","58,604","26.38","Six Swiss Exchange Ag","USD","CHF","0.93","1,545,993.17"
"SCHW","US8085131055","2779397","CHARLES SCHWAB CORP","0.5220","Equity","Financials","United States","$1,519,721","47,432","32.04","New York Stock Exchange Inc.","USD","USD","1.00","1,519,721.28"
"ACE","CH0044328745","B3BQMF6","ACE LTD","0.5066","Equity","Financials","United States","$1,474,990","13,622","108.28","New York Stock Exchange Inc.","USD","USD","1.00","1,474,990.16"
"388","HK0388045442","6267359","HONG KONG EXCHANGES AND CLEARING L","0.5022","Equity","Financials","Hong Kong","$1,462,179","39,200","37.30","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","1,462,179.09"
"2628","CNE1000002L3","6718976","CHINA LIFE INS-H","0.4975","Equity","Financials","China","$1,448,528","294,000","4.93","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","1,448,528.04"
"2318","CNE1000003X6","B01FLR7","PING AN INS GRP CO OF CHINA LTD- H","0.4854","Equity","Financials","China","$1,413,136","98,000","14.42","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","1,413,136.43"
"AV.","GB0002162385","0216238","AVIVA PLC","0.4715","Equity","Financials","United Kingdom","$1,372,866","163,072","8.42","London Stock Exchange","USD","GBP","0.64","1,372,865.91"
"STAN","GB0004082847","0408284","STANDARD CHARTERED PLC","0.4710","Equity","Financials","United Kingdom","$1,371,280","84,084","16.31","London Stock Exchange","USD","GBP","0.64","1,371,279.88"
"STT","US8574771031","2842040","STATE STREET CORP","0.4622","Equity","Financials","United States","$1,345,689","17,248","78.02","New York Stock Exchange Inc.","USD","USD","1.00","1,345,688.96"
"TRV","US89417E1091","2769503","TRAVELERS COMPANIES INC","0.4576","Equity","Financials","United States","$1,332,335","13,034","102.22","New York Stock Exchange Inc.","USD","USD","1.00","1,332,335.48"
"BAM.A","CA1125851040","2092599","BROOKFIELD ASSET MANAGEMENT INC CL","0.4564","Equity","Financials","Canada","$1,328,859","24,258","54.78","Toronto Stock Exchange","USD","CAD","1.21","1,328,858.90"
"MMC","US5717481023","2567741","MARSH & MCLENNAN INC","0.4465","Equity","Financials","United States","$1,300,065","22,442","57.93","New York Stock Exchange Inc.","USD","USD","1.00","1,300,065.06"
"CM","CA1360691010","2170525","CANADIAN IMPERIAL BANK OF COMMERCE","0.4463","Equity","Financials","Canada","$1,299,295","16,464","78.92","Toronto Stock Exchange","USD","CAD","1.21","1,299,294.56"
"BBD","US0594603039","B00FSK0","BANCO BRADESCO ADR REPTG PREF","0.4442","Equity","Financials","Brazil","$1,293,286","125,440","10.31","New York Stock Exchange Inc.","USD","USD","1.00","1,293,286.40"
"CME","US12572Q1058","2965839","CME GROUP INC CLASS A","0.4367","Equity","Financials","United States","$1,271,491","13,328","95.40","NASDAQ","USD","USD","1.00","1,271,491.20"
"8802","JP3899600005","6596729","MITSUBISHI ESTATE CO LTD","0.4334","Equity","Financials","Japan","$1,261,788","55,000","22.94","Tokyo Stock Exchange","USD","JPY","119.94","1,261,787.63"
"SREN","CH0126881561","B545MG5","SWISS RE AG","0.4265","Equity","Financials","Switzerland","$1,241,687","14,112","87.99","Six Swiss Exchange Ag","USD","CHF","0.93","1,241,686.71"
"MUV2","DE0008430026","5294121","MUNICH REINSURANCE COMPANY","0.4237","Equity","Financials","Germany","$1,233,524","6,370","193.65","Xetra","USD","EUR","0.90","1,233,523.73"
"8766","JP3910660004","6513126","TOKIO MARINE HOLDINGS INC","0.4206","Equity","Financials","Japan","$1,224,683","29,400","41.66","Tokyo Stock Exchange","USD","JPY","119.94","1,224,683.37"
"AFL","US0010551028","2026361","AFLAC INC","0.4129","Equity","Financials","United States","$1,202,154","18,816","63.89","New York Stock Exchange Inc.","USD","USD","1.00","1,202,154.24"
"8801","JP3893200000","6597603","MITSUI FUDOSAN LTD","0.4128","Equity","Financials","Japan","$1,201,780","41,000","29.31","Tokyo Stock Exchange","USD","JPY","119.94","1,201,780.13"
"MHFI","US5806451093","2551443","MCGRAW HILL FINANCIAL INC","0.4091","Equity","Financials","United States","$1,191,230","11,074","107.57","New York Stock Exchange Inc.","USD","USD","1.00","1,191,230.18"
"AON","GB00B5BT0K07","B5BT0K0","AON PLC","0.4080","Equity","Financials","United States","$1,188,053","11,858","100.19","New York Stock Exchange Inc.","USD","USD","1.00","1,188,053.02"
"BBT","US0549371070","2830904","BB AND T CORP","0.3978","Equity","Financials","United States","$1,158,363","29,694","39.01","New York Stock Exchange Inc.","USD","USD","1.00","1,158,362.94"
"ALL","US0200021014","2019952","ALLSTATE CORP","0.3976","Equity","Financials","United States","$1,157,587","17,311","66.87","New York Stock Exchange Inc.","USD","USD","1.00","1,157,586.57"
"D05","SG1L01001701","6175203","DBS GROUP HOLDINGS LTD","0.3936","Equity","Financials","Singapore","$1,145,841","72,400","15.83","Singapore Exchange","USD","SGD","1.34","1,145,840.76"
"CCI","US22822V1017","BTGQCX1","CROWN CASTLE INTERNATIONAL REIT CO","0.3897","Equity","Financials","United States","$1,134,644","13,720","82.70","New York Stock Exchange Inc.","USD","USD","1.00","1,134,644.00"
"DFS","US2547091080","B1YLC43","DISCOVER FINANCIAL SERVICES","0.3880","Equity","Financials","United States","$1,129,693","19,012","59.42","New York Stock Exchange Inc.","USD","USD","1.00","1,129,693.04"
"ICE","US45866F1049","BFSSDS9","INTERCONTINENTAL EXCHANGE INC","0.3878","Equity","Financials","United States","$1,128,960","4,704","240.00","New York Stock Exchange Inc.","USD","USD","1.00","1,128,960.00"
"PSA","US74460D1090","2852533","PUBLIC STORAGE REIT","0.3856","Equity","Financials","United States","$1,122,633","5,782","194.16","New York Stock Exchange Inc.","USD","USD","1.00","1,122,633.12"
"G","IT0000062072","4056719","ASSICURAZIONI GENERALI","0.3794","Equity","Financials","Italy","$1,104,796","56,742","19.47","Borsa Italiana S.P.A.","USD","EUR","0.90","1,104,796.19"
"16","HK0016000132","6859927","SUN HUNG KAI PROPERTIES LTD","0.3786","Equity","Financials","Hong Kong","$1,102,441","65,000","16.96","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","1,102,440.91"
"8604","JP3762600009","6643108","NOMURA HOLDINGS INC","0.3766","Equity","Financials","Japan","$1,096,453","163,500","6.71","Tokyo Stock Exchange","USD","JPY","119.94","1,096,452.66"
"EQR","US29476L1070","2319157","EQUITY RESIDENTIAL REIT","0.3729","Equity","Financials","United States","$1,085,729","14,798","73.37","New York Stock Exchange Inc.","USD","USD","1.00","1,085,729.26"
"UL","FR0000124711","B1YY4B3","UNIBAIL-RODAMCO SE REIT","0.3710","Equity","Financials","France","$1,080,066","4,018","268.81","Nyse Euronext - Euronext Amsterdam","USD","EUR","0.90","1,080,066.15"
"O39","SG1S04926220","B0F9V20","OVERSEA-CHINESE BANKING LTD","0.3710","Equity","Financials","Singapore","$1,080,048","137,200","7.87","Singapore Exchange","USD","SGD","1.34","1,080,047.94"
"LGEN","GB0005603997","0560399","LEGAL & GENERAL GROUP PLC","0.3576","Equity","Financials","United Kingdom","$1,041,282","249,214","4.18","London Stock Exchange","USD","GBP","0.64","1,041,281.57"
"HCN","US42217K1060","2440961","HEALTH CARE REIT INC","0.3381","Equity","Financials","United States","$984,418","13,916","70.74","New York Stock Exchange Inc.","USD","USD","1.00","984,417.84"
"CB","US1712321017","2195722","CHUBB CORP","0.3337","Equity","Financials","United States","$971,506","9,758","99.56","New York Stock Exchange Inc.","USD","USD","1.00","971,506.48"
"SAMAS","FI0009003305","5226038","SAMPO OYJ","0.3302","Equity","Financials","Finland","$961,268","19,600","49.04","Nasdaq Omx Helsinki Ltd.","USD","EUR","0.90","961,268.22"
"SWED A","SE0000242455","4846523","SWEDBANK","0.3286","Equity","Financials","Sweden","$956,739","41,258","23.19","Nasdaq Omx Nordic","USD","SEK","8.29","956,738.99"
"DANSKE","DK0010274414","4588825","DANSKE BANK","0.3232","Equity","Financials","Denmark","$940,982","32,242","29.18","Omx Nordic Exchange Copenhagen A/S","USD","DKK","6.69","940,981.89"
"SHB A","SE0000193120","5703661","SVENSKA HANDELSBANKEN A","0.3218","Equity","Financials","Sweden","$937,085","20,580","45.53","Nasdaq Omx Nordic","USD","SEK","8.29","937,085.43"
"8591","JP3200450009","6661144","ORIX CORP","0.3181","Equity","Financials","Japan","$926,112","58,800","15.75","Tokyo Stock Exchange","USD","JPY","119.94","926,111.64"
"AMP","US03076C1062","B0J7D57","AMERIPRISE FINANCE INC","0.3166","Equity","Financials","United States","$921,837","7,350","125.42","New York Stock Exchange Inc.","USD","USD","1.00","921,837.00"
"MQG","AU000000MQG1","B28YTC2","MACQUARIE GROUP LTD DEF","0.3127","Equity","Financials","Australia","$910,499","14,602","62.35","Asx - All Markets","USD","AUD","1.26","910,498.51"
"VTR","US92276F1003","2927925","VENTAS REIT INC","0.3116","Equity","Financials","United States","$907,280","13,362","67.90","New York Stock Exchange Inc.","USD","USD","1.00","907,279.80"
"STI","US8679141031","2860990","SUNTRUST BANKS INC","0.3115","Equity","Financials","United States","$906,995","21,266","42.65","New York Stock Exchange Inc.","USD","USD","1.00","906,994.90"
"TROW","US74144T1088","2702337","T ROWE PRICE GROUP INC","0.3106","Equity","Financials","United States","$904,192","11,074","81.65","NASDAQ","USD","USD","1.00","904,192.10"
"U11","SG1M31001969","6916781","UNITED OVERSEAS BANK LTD","0.3076","Equity","Financials","Singapore","$895,513","49,000","18.28","Singapore Exchange","USD","SGD","1.34","895,513.44"
"AVB","US0534841012","2131179","AVALONBAY COMMUNITIES REIT INC","0.3047","Equity","Financials","United States","$887,032","5,390","164.57","New York Stock Exchange Inc.","USD","USD","1.00","887,032.30"
"8309","JP3892100003","6431897","SUMITOMO MITSUI TRUST HOLDINGS INC","0.3019","Equity","Financials","Japan","$878,948","196,270","4.48","Tokyo Stock Exchange","USD","JPY","119.94","878,947.91"
"KBC","BE0003565737","4497749","KBC GROEP","0.2974","Equity","Financials","Belgium","$865,753","13,328","64.96","Nyse Euronext - Euronext Brussels","USD","EUR","0.90","865,753.39"
"SEB A","SE0000148884","4813345","SKANDINAVISKA ENSKILDA BANKEN","0.2944","Equity","Financials","Sweden","$857,094","70,266","12.20","Nasdaq Omx Nordic","USD","SEK","8.29","857,093.70"
"SLF","CA8667961053","2566124","SUN LIFE FINANCIAL INC","0.2944","Equity","Financials","Canada","$857,032","25,284","33.90","Toronto Stock Exchange","USD","CAD","1.21","857,031.54"
"PLD","US74340W1036","B44WZD7","PROLOGIS REIT INC","0.2899","Equity","Financials","United States","$844,145","20,874","40.44","New York Stock Exchange Inc.","USD","USD","1.00","844,144.56"
"8750","JP3476480003","B601QS4","THE DAI-ICHI LIFE INSURANCE CO LTD","0.2854","Equity","Financials","Japan","$830,796","49,000","16.96","Tokyo Stock Exchange","USD","JPY","119.94","830,795.85"
"BEN","US3546131018","2350684","FRANKLIN RESOURCES INC","0.2844","Equity","Financials","United States","$828,092","15,974","51.84","New York Stock Exchange Inc.","USD","USD","1.00","828,092.16"
"MCO","US6153691059","2252058","MOODYS CORP","0.2837","Equity","Financials","United States","$826,071","7,742","106.70","New York Stock Exchange Inc.","USD","USD","1.00","826,071.40"
"BXP","US1011211018","2019479","BOSTON PROPERTIES REIT INC","0.2818","Equity","Financials","United States","$820,628","6,272","130.84","New York Stock Exchange Inc.","USD","USD","1.00","820,628.48"
"8601","JP3502200003","6251448","DAIWA SECURITIES GROUP INC","0.2747","Equity","Financials","Japan","$799,705","98,000","8.16","Tokyo Stock Exchange","USD","JPY","119.94","799,704.84"
"INVE B","SE0000107419","5679591","INVESTOR B","0.2697","Equity","Financials","Sweden","$785,205","19,306","40.67","Nasdaq Omx Nordic","USD","SEK","8.29","785,204.85"
"8830","JP3409000001","6858902","SUMITOMO REALTY & DEVELOPMENT LTD","0.2626","Equity","Financials","Japan","$764,664","20,000","38.23","Tokyo Stock Exchange","USD","JPY","119.94","764,664.19"
"HCP","US40414L1098","2417578","HCP REIT INC","0.2545","Equity","Financials","United States","$740,861","18,914","39.17","New York Stock Exchange Inc.","USD","USD","1.00","740,861.38"
"HIG","US4165151048","2476193","HARTFORD FINANCIAL SERVICES GROUP","0.2534","Equity","Financials","United States","$737,901","17,738","41.60","New York Stock Exchange Inc.","USD","USD","1.00","737,900.80"
"IVZ","BMG491BT1088","B28XP76","INVESCO LTD","0.2501","Equity","Financials","United States","$728,179","17,640","41.28","New York Stock Exchange Inc.","USD","USD","1.00","728,179.20"
"NTRS","US6658591044","2648668","NORTHERN TRUST CORP TRUST","0.2476","Equity","Financials","United States","$720,780","9,604","75.05","NASDAQ","USD","USD","1.00","720,780.20"
"ACA","FR0000045072","7262610","CREDIT AGRICOLE SA","0.2469","Equity","Financials","France","$718,773","46,354","15.51","Nyse Euronext - Euronext Paris","USD","EUR","0.90","718,772.58"
"VNO","US9290421091","2933632","VORNADO REALTY TRUST REIT","0.2444","Equity","Financials","United States","$711,739","7,056","100.87","New York Stock Exchange Inc.","USD","USD","1.00","711,738.72"
"OML","GB00B77J0862","B77J086","OLD MUTUAL PLC","0.2408","Equity","Financials","United Kingdom","$701,231","193,648","3.62","London Stock Exchange","USD","GBP","0.64","701,230.60"
"GFNORTEO","MXP370711014","2421041","GPO FINANCE BANORTE","0.2407","Equity","Financials","Mexico","$700,852","117,600","5.96","Bolsa Mexicana De Valores (Mexican Stock Exchange)","USD","MXN","15.24","700,851.80"
"DNB","NO0010031479","4263304","DNB","0.2384","Equity","Financials","Norway","$693,986","37,828","18.35","Oslo Bors Asa","USD","NOK","7.55","693,986.01"
"GGP","US3700231034","B56VLR5","GENERAL GROWTH PROPERTIES REIT INC","0.2377","Equity","Financials","United States","$692,167","25,382","27.27","New York Stock Exchange Inc.","USD","USD","1.00","692,167.14"
"DB1","DE0005810055","7021963","DEUTSCHE BOERSE AG","0.2376","Equity","Financials","Germany","$691,636","8,134","85.03","Xetra","USD","EUR","0.90","691,635.55"
"FITB","US3167731005","2336747","FIFTH THIRD BANCORP","0.2360","Equity","Financials","United States","$687,019","33,810","20.32","NASDAQ","USD","USD","1.00","687,019.20"
"WY","US9621661043","2958936","WEYERHAEUSER REIT","0.2354","Equity","Financials","United States","$685,420","21,168","32.38","New York Stock Exchange Inc.","USD","USD","1.00","685,419.84"
"MTB","US55261F1049","2340168","M&T BANK CORP","0.2286","Equity","Financials","United States","$665,420","5,488","121.25","New York Stock Exchange Inc.","USD","USD","1.00","665,420.00"
"SCG","AU000000SCG8","BLZH0Z7","SCENTRE GROUP","0.2285","Equity","Financials","Australia","$665,207","220,010","3.02","Asx - All Markets","USD","AUD","1.26","665,206.84"
"1925","JP3505000004","6251363","DAIWA HOUSE INDUSTRY LTD","0.2257","Equity","Financials","Japan","$657,078","29,400","22.35","Tokyo Stock Exchange","USD","JPY","119.94","657,078.42"
"AMP","AU000000AMP6","6709958","AMP LTD","0.2242","Equity","Financials","Australia","$652,629","129,850","5.03","Asx - All Markets","USD","AUD","1.26","652,629.35"
"8630","JP3165000005","B62G7K6","SOMPO JAPAN NIPPONKOA HOLDINGS INC","0.2230","Equity","Financials","Japan","$649,357","19,600","33.13","Tokyo Stock Exchange","USD","JPY","119.94","649,356.73"
"QBE","AU000000QBE9","6715740","QBE INSURANCE GROUP LTD","0.2202","Equity","Financials","Australia","$641,184","58,702","10.92","Asx - All Markets","USD","AUD","1.26","641,184.34"
"LAND","GB0031809436","3180943","LAND SECURITIES GROUP REIT PLC","0.2132","Equity","Financials","United Kingdom","$620,655","31,654","19.61","London Stock Exchange","USD","GBP","0.64","620,655.49"
"PGR","US7433151039","2705024","PROGRESSIVE CORP","0.2113","Equity","Financials","United States","$615,236","22,736","27.06","New York Stock Exchange Inc.","USD","USD","1.00","615,236.16"
"LNC","US5341871094","2516378","LINCOLN NATIONAL CORP","0.2087","Equity","Financials","United States","$607,727","10,290","59.06","New York Stock Exchange Inc.","USD","USD","1.00","607,727.40"
"WFD","AU000000WFD0","BMMVVX4","WESTFIELD CORPORATION UNITS CORP","0.2079","Equity","Financials","Australia","$605,277","80,752","7.50","Asx - All Markets","USD","AUD","1.26","605,277.02"
"HST","US44107P1049","2567503","HOST HOTELS & RESORTS REIT INC","0.2054","Equity","Financials","United States","$598,037","29,694","20.14","New York Stock Exchange Inc.","USD","USD","1.00","598,037.16"
"SL.","GB00BVFD7Q58","BVFD7Q5","STANDARD LIFE PLC","0.2051","Equity","Financials","United Kingdom","$597,258","80,818","7.39","London Stock Exchange","USD","GBP","0.64","597,257.66"
"SUN","AU000000SUN6","6585084","SUNCORP GROUP LTD","0.2003","Equity","Financials","Australia","$583,160","56,938","10.24","Asx - All Markets","USD","AUD","1.26","583,159.57"
