iShares Global Financials ETF
Inception Date,"Nov 12, 2001"
Fund Holdings as of,"12-May-2015"
Total Net Assets,"$291,834,461"
Shares Outstanding,"4,900,000"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,ISIN,SEDOL,Name,Weight (%),Asset Class,Sector,Country,Market Value,Shares,Price,Exchange,Currency,Market Currency,FX Rate,Notional Value
"TD","CA8911605092","2897222","TORONTO DOMINION","1.2148","Equity","Financials","Canada","$3,527,657","76,440","46.15","Toronto Stock Exchange","USD","CAD","1.20","3,527,656.94"
"WBC","AU000000WBC1","6076146","WESTPAC BANKING CORPORATION CORP","1.2030","Equity","Financials","Australia","$3,493,585","128,576","27.17","Asx - All Markets","USD","AUD","1.25","3,493,585.43"
"AIG","US0268747849","2027342","AMERICAN INTERNATIONAL GROUP INC","1.1620","Equity","Financials","United States","$3,374,469","57,428","58.76","New York Stock Exchange Inc.","USD","USD","1.00","3,374,469.28"
"GS","US38141G1040","2407966","GOLDMAN SACHS GROUP INC","1.1572","Equity","Financials","United States","$3,360,482","16,758","200.53","New York Stock Exchange Inc.","USD","USD","1.00","3,360,481.74"
"939","CNE1000002H1","B0LMTQ3","CHINA CONSTRUCTION BANK CORP H","1.1123","Equity","Financials","China","$3,230,162","3,430,720","0.94","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","3,230,162.32"
"USB","US9029733048","2736035","US BANCORP","1.1067","Equity","Financials","United States","$3,213,743","73,206","43.90","New York Stock Exchange Inc.","USD","USD","1.00","3,213,743.40"
"1299","HK0000069689","B4TX8S1","AIA GROUP LTD","1.1034","Equity","Financials","Hong Kong","$3,204,205","490,000","6.54","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","3,204,204.69"
"UBSG","CH0244767585","BRJL176","UBS GROUP REGISTERED AG","1.0908","Equity","Financials","Switzerland","$3,167,482","148,764","21.29","Six Swiss Exchange Ag","USD","CHF","0.93","3,167,482.38"
"ALV","DE0008404005","5231485","ALLIANZ SE","1.0603","Equity","Financials","Germany","$3,078,986","18,816","163.64","Xetra","USD","EUR","0.89","3,078,985.80"
"LLOY","GB0008706128","0870612","LLOYDS BANKING GROUP PLC","1.0232","Equity","Financials","United Kingdom","$2,971,436","2,180,010","1.36","London Stock Exchange","USD","GBP","0.64","2,971,435.97"
"ANZ","AU000000ANZ3","6065586","AUSTRALIA AND NEW ZEALAND BANKING","1.0130","Equity","Financials","Australia","$2,941,739","113,778","25.85","Asx - All Markets","USD","AUD","1.25","2,941,739.01"
"1398","CNE1000003G1","B1G1QD8","INDUSTRIAL & COMMERCIAL BANK OF CH","0.9902","Equity","Financials","China","$2,875,568","3,430,000","0.84","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","2,875,568.31"
"AXP","US0258161092","2026082","AMERICAN EXPRESS","0.9901","Equity","Financials","United States","$2,875,191","36,358","79.08","New York Stock Exchange Inc.","USD","USD","1.00","2,875,190.64"
"NAB","AU000000NAB4","6624608","NATIONAL AUSTRALIA BANK LTD","0.9466","Equity","Financials","Australia","$2,748,926","99,764","27.55","Asx - All Markets","USD","AUD","1.25","2,748,925.69"
"BNS","CA0641491075","2076281","BANK OF NOVA SCOTIA","0.9443","Equity","Financials","Canada","$2,742,240","50,470","54.33","Toronto Stock Exchange","USD","CAD","1.20","2,742,239.79"
"BNP","FR0000131104","7309681","BNP PARIBAS SA","0.9434","Equity","Financials","France","$2,739,602","43,414","63.10","Nyse Euronext - Euronext Paris","USD","EUR","0.89","2,739,601.90"
"PRU","GB0007099541","0709954","PRUDENTIAL PLC","0.9231","Equity","Financials","United Kingdom","$2,680,592","106,428","25.19","London Stock Exchange","USD","GBP","0.64","2,680,592.24"
"BBVA","ES0113211835","5501906","BANCO BILBAO VIZCAYA ARGENTARIA OR","0.9155","Equity","Financials","Spain","$2,658,657","261,445","10.17","Bolsa De Madrid","USD","EUR","0.89","2,658,656.51"
"8316","JP3890350006","6563024","SUMITOMO MITSUI FINANCIAL GROUP IN","0.9120","Equity","Financials","Japan","$2,648,428","58,800","45.04","Tokyo Stock Exchange","USD","JPY","119.89","2,648,427.73"
"INGA","NL0000303600","7154182","ING GROEP NV","0.8817","Equity","Financials","Netherlands","$2,560,399","158,760","16.13","Nyse Euronext - Euronext Amsterdam","USD","EUR","0.89","2,560,398.88"
"BARC","GB0031348658","3134865","BARCLAYS PLC","0.8772","Equity","Financials","United Kingdom","$2,547,406","631,708","4.03","London Stock Exchange","USD","GBP","0.64","2,547,405.51"
"MET","US59156R1086","2573209","METLIFE INC","0.8424","Equity","Financials","United States","$2,446,247","46,060","53.11","New York Stock Exchange Inc.","USD","USD","1.00","2,446,246.60"
"MS","US6174464486","2262314","MORGAN STANLEY","0.8210","Equity","Financials","United States","$2,384,281","63,210","37.72","New York Stock Exchange Inc.","USD","USD","1.00","2,384,281.20"
"SPG","US8288061091","2812452","SIMON PROPERTY GROUP REIT INC","0.8029","Equity","Financials","United States","$2,331,564","12,642","184.43","New York Stock Exchange Inc.","USD","USD","1.00","2,331,564.06"
"ISP","IT0000072618","4076836","INTESA SANPAOLO","0.7269","Equity","Financials","Italy","$2,110,759","586,138","3.60","Borsa Italiana S.P.A.","USD","EUR","0.89","2,110,758.73"
"1","KYG217651051","BW9P816","CK HUTCHISON HOLDINGS LTD","0.7051","Equity","Financials","Hong Kong","$2,047,657","98,000","20.89","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","2,047,657.43"
"BK","US0640581007","B1Z77F6","BANK OF NEW YORK MELLON CORP","0.6980","Equity","Financials","United States","$2,026,956","46,942","43.18","New York Stock Exchange Inc.","USD","USD","1.00","2,026,955.56"
"PNC","US6934751057","2692665","PNC FINANCIAL SERVICES GROUP INC","0.6938","Equity","Financials","United States","$2,014,638","21,462","93.87","New York Stock Exchange Inc.","USD","USD","1.00","2,014,637.94"
"ZURN","CH0011075394","5983816","ZURICH INSURANCE GROUP AG","0.6833","Equity","Financials","Switzerland","$1,984,190","6,174","321.38","Six Swiss Exchange Ag","USD","CHF","0.93","1,984,190.34"
"8411","JP3885780001","6591014","MIZUHO FINANCIAL GROUP INC","0.6822","Equity","Financials","Japan","$1,981,081","1,009,400","1.96","Tokyo Stock Exchange","USD","JPY","119.89","1,981,081.16"
"CS","FR0000120628","7088429","AXA SA","0.6747","Equity","Financials","France","$1,959,231","78,596","24.93","Nyse Euronext - Euronext Paris","USD","EUR","0.89","1,959,230.65"
"COF","US14040H1059","2654461","CAPITAL ONE FINANCIAL CORP","0.6603","Equity","Financials","United States","$1,917,542","23,128","82.91","New York Stock Exchange Inc.","USD","USD","1.00","1,917,542.48"
"BLK","US09247X1019","2494504","BLACKROCK INC.","0.6532","Equity","Financials","United States","$1,896,693","5,194","365.17","New York Stock Exchange Inc.","USD","USD","1.00","1,896,692.98"
"DBK","DE0005140008","5750355","DEUTSCHE BANK AG","0.6353","Equity","Financials","Germany","$1,844,858","56,938","32.40","Xetra","USD","EUR","0.89","1,844,857.62"
"BMO","CA0636711016","2076009","BANK OF MONTREAL","0.6062","Equity","Financials","Canada","$1,760,485","27,146","64.85","Toronto Stock Exchange","USD","CAD","1.20","1,760,485.30"
"NDA SEK","SE0000427361","5380031","NORDEA BANK","0.5767","Equity","Financials","Sweden","$1,674,659","130,928","12.79","Nasdaq Omx Nordic","USD","SEK","8.30","1,674,658.63"
"ITUB","US4655621062","2849739","ITAU UNIBANCO HOLDING S/A ADS","0.5713","Equity","Financials","Brazil","$1,658,947","132,398","12.53","New York Stock Exchange Inc.","USD","USD","1.00","1,658,946.94"
"GLE","FR0000130809","5966516","SOCIETE GENERALE","0.5636","Equity","Financials","France","$1,636,692","33,222","49.27","Nyse Euronext - Euronext Paris","USD","EUR","0.89","1,636,691.57"
"UCG","IT0004781412","B5M1SM3","UNICREDIT","0.5578","Equity","Financials","Italy","$1,619,835","228,438","7.09","Borsa Italiana S.P.A.","USD","EUR","0.89","1,619,835.18"
"AMT","US03027X1000","B7FBFL2","AMERICAN TOWER REIT CORP","0.5559","Equity","Financials","United States","$1,614,413","17,248","93.60","New York Stock Exchange Inc.","USD","USD","1.00","1,614,412.80"
"PRU","US7443201022","2819118","PRUDENTIAL FINANCIAL INC","0.5500","Equity","Financials","United States","$1,597,152","18,522","86.23","New York Stock Exchange Inc.","USD","USD","1.00","1,597,152.06"
"MFC","CA56501R1064","2492519","MANULIFE FINANCIAL CORP","0.5361","Equity","Financials","Canada","$1,556,872","81,144","19.19","Toronto Stock Exchange","USD","CAD","1.20","1,556,871.88"
"CSGN","CH0012138530","7171589","CREDIT SUISSE GROUP AG","0.5350","Equity","Financials","Switzerland","$1,553,573","58,604","26.51","Six Swiss Exchange Ag","USD","CHF","0.93","1,553,572.60"
"SCHW","US8085131055","2779397","CHARLES SCHWAB CORP","0.5189","Equity","Financials","United States","$1,506,915","47,432","31.77","New York Stock Exchange Inc.","USD","USD","1.00","1,506,914.64"
"ACE","CH0044328745","B3BQMF6","ACE LTD","0.5022","Equity","Financials","United States","$1,458,235","13,622","107.05","New York Stock Exchange Inc.","USD","USD","1.00","1,458,235.10"
"388","HK0388045442","6267359","HONG KONG EXCHANGES AND CLEARING L","0.4945","Equity","Financials","Hong Kong","$1,435,888","39,200","36.63","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","1,435,888.18"
"2628","CNE1000002L3","6718976","CHINA LIFE INS-H","0.4884","Equity","Financials","China","$1,418,192","294,000","4.82","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","1,418,192.37"
"2318","CNE1000003X6","B01FLR7","PING AN INS GRP CO OF CHINA LTD- H","0.4840","Equity","Financials","China","$1,405,553","98,000","14.34","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","1,405,552.51"
"STAN","GB0004082847","0408284","STANDARD CHARTERED PLC","0.4699","Equity","Financials","United Kingdom","$1,364,464","84,084","16.23","London Stock Exchange","USD","GBP","0.64","1,364,463.52"
"AV.","GB0002162385","0216238","AVIVA PLC","0.4653","Equity","Financials","United Kingdom","$1,351,213","163,072","8.29","London Stock Exchange","USD","GBP","0.64","1,351,213.21"
"STT","US8574771031","2842040","STATE STREET CORP","0.4619","Equity","Financials","United States","$1,341,204","17,248","77.76","New York Stock Exchange Inc.","USD","USD","1.00","1,341,204.48"
"TRV","US89417E1091","2769503","TRAVELERS COMPANIES INC","0.4563","Equity","Financials","United States","$1,325,167","13,034","101.67","New York Stock Exchange Inc.","USD","USD","1.00","1,325,166.78"
"BAM.A","CA1125851040","2092599","BROOKFIELD ASSET MANAGEMENT INC CL","0.4551","Equity","Financials","Canada","$1,321,473","24,258","54.48","Toronto Stock Exchange","USD","CAD","1.20","1,321,472.65"
"BBD","US0594603039","B00FSK0","BANCO BRADESCO ADR REPTG PREF","0.4480","Equity","Financials","Brazil","$1,300,813","125,440","10.37","New York Stock Exchange Inc.","USD","USD","1.00","1,300,812.80"
"CM","CA1360691010","2170525","CANADIAN IMPERIAL BANK OF COMMERCE","0.4479","Equity","Financials","Canada","$1,300,598","16,464","79.00","Toronto Stock Exchange","USD","CAD","1.20","1,300,598.37"
"MMC","US5717481023","2567741","MARSH & MCLENNAN INC","0.4441","Equity","Financials","United States","$1,289,742","22,442","57.47","New York Stock Exchange Inc.","USD","USD","1.00","1,289,741.74"
"CME","US12572Q1058","2965839","CME GROUP INC CLASS A","0.4362","Equity","Financials","United States","$1,266,826","13,328","95.05","NASDAQ","USD","USD","1.00","1,266,826.40"
"SREN","CH0126881561","B545MG5","SWISS RE AG","0.4294","Equity","Financials","Switzerland","$1,247,015","14,112","88.37","Six Swiss Exchange Ag","USD","CHF","0.93","1,247,014.80"
"MUV2","DE0008430026","5294121","MUNICH REINSURANCE COMPANY","0.4248","Equity","Financials","Germany","$1,233,644","6,370","193.66","Xetra","USD","EUR","0.89","1,233,644.33"
"8802","JP3899600005","6596729","MITSUBISHI ESTATE CO LTD","0.4219","Equity","Financials","Japan","$1,225,102","55,000","22.27","Tokyo Stock Exchange","USD","JPY","119.89","1,225,102.18"
"8766","JP3910660004","6513126","TOKIO MARINE HOLDINGS INC","0.4211","Equity","Financials","Japan","$1,222,813","29,400","41.59","Tokyo Stock Exchange","USD","JPY","119.89","1,222,813.41"
"8801","JP3893200000","6597603","MITSUI FUDOSAN LTD","0.4145","Equity","Financials","Japan","$1,203,770","41,000","29.36","Tokyo Stock Exchange","USD","JPY","119.89","1,203,770.12"
"AFL","US0010551028","2026361","AFLAC INC","0.4106","Equity","Financials","United States","$1,192,370","18,816","63.37","New York Stock Exchange Inc.","USD","USD","1.00","1,192,369.92"
"AON","GB00B5BT0K07","B5BT0K0","AON PLC","0.4047","Equity","Financials","United States","$1,175,246","11,858","99.11","New York Stock Exchange Inc.","USD","USD","1.00","1,175,246.38"
"MHFI","US5806451093","2551443","MCGRAW HILL FINANCIAL INC","0.4045","Equity","Financials","United States","$1,174,730","11,074","106.08","New York Stock Exchange Inc.","USD","USD","1.00","1,174,729.92"
"BBT","US0549371070","2830904","BB AND T CORP","0.4000","Equity","Financials","United States","$1,161,629","29,694","39.12","New York Stock Exchange Inc.","USD","USD","1.00","1,161,629.28"
"ALL","US0200021014","2019952","ALLSTATE CORP","0.3989","Equity","Financials","United States","$1,158,279","17,311","66.91","New York Stock Exchange Inc.","USD","USD","1.00","1,158,279.01"
"CCI","US22822V1017","BTGQCX1","CROWN CASTLE INTERNATIONAL REIT CO","0.3919","Equity","Financials","United States","$1,138,074","13,720","82.95","New York Stock Exchange Inc.","USD","USD","1.00","1,138,074.00"
"PSA","US74460D1090","2852533","PUBLIC STORAGE REIT","0.3906","Equity","Financials","United States","$1,134,371","5,782","196.19","New York Stock Exchange Inc.","USD","USD","1.00","1,134,370.58"
"D05","SG1L01001701","6175203","DBS GROUP HOLDINGS LTD","0.3893","Equity","Financials","Singapore","$1,130,606","72,400","15.62","Singapore Exchange","USD","SGD","1.34","1,130,606.38"
"ICE","US45866F1049","BFSSDS9","INTERCONTINENTAL EXCHANGE INC","0.3887","Equity","Financials","United States","$1,128,678","4,704","239.94","New York Stock Exchange Inc.","USD","USD","1.00","1,128,677.76"
"DFS","US2547091080","B1YLC43","DISCOVER FINANCIAL SERVICES","0.3856","Equity","Financials","United States","$1,119,617","19,012","58.89","New York Stock Exchange Inc.","USD","USD","1.00","1,119,616.68"
"G","IT0000062072","4056719","ASSICURAZIONI GENERALI","0.3800","Equity","Financials","Italy","$1,103,359","56,742","19.45","Borsa Italiana S.P.A.","USD","EUR","0.89","1,103,359.45"
"EQR","US29476L1070","2319157","EQUITY RESIDENTIAL REIT","0.3761","Equity","Financials","United States","$1,092,240","14,798","73.81","New York Stock Exchange Inc.","USD","USD","1.00","1,092,240.38"
"16","HK0016000132","6859927","SUN HUNG KAI PROPERTIES LTD","0.3750","Equity","Financials","Hong Kong","$1,089,027","65,000","16.75","Hong Kong Exchanges And Clearing Ltd","USD","HKD","7.75","1,089,027.18"
"8604","JP3762600009","6643108","NOMURA HOLDINGS INC","0.3700","Equity","Financials","Japan","$1,074,499","163,500","6.57","Tokyo Stock Exchange","USD","JPY","119.89","1,074,498.71"
"O39","SG1S04926220","B0F9V20","OVERSEA-CHINESE BANKING LTD","0.3675","Equity","Financials","Singapore","$1,067,157","137,200","7.78","Singapore Exchange","USD","SGD","1.34","1,067,156.76"
"UL","FR0000124711","B1YY4B3","UNIBAIL-RODAMCO SE REIT","0.3662","Equity","Financials","France","$1,063,510","4,018","264.69","Nyse Euronext - Euronext Amsterdam","USD","EUR","0.89","1,063,509.86"
"LGEN","GB0005603997","0560399","LEGAL & GENERAL GROUP PLC","0.3541","Equity","Financials","United Kingdom","$1,028,199","249,214","4.13","London Stock Exchange","USD","GBP","0.64","1,028,198.62"
"HCN","US42217K1060","2440961","HEALTH CARE REIT INC","0.3399","Equity","Financials","United States","$987,062","13,916","70.93","New York Stock Exchange Inc.","USD","USD","1.00","987,061.88"
"CB","US1712321017","2195722","CHUBB CORP","0.3309","Equity","Financials","United States","$960,968","9,758","98.48","New York Stock Exchange Inc.","USD","USD","1.00","960,967.84"
"SAMAS","FI0009003305","5226038","SAMPO OYJ","0.3284","Equity","Financials","Finland","$953,586","19,600","48.65","Nasdaq Omx Helsinki Ltd.","USD","EUR","0.89","953,586.24"
"SWED A","SE0000242455","4846523","SWEDBANK","0.3254","Equity","Financials","Sweden","$945,018","41,258","22.91","Nasdaq Omx Nordic","USD","SEK","8.30","945,018.14"
"MQG","AU000000MQG1","B28YTC2","MACQUARIE GROUP LTD DEF","0.3239","Equity","Financials","Australia","$940,636","14,602","64.42","Asx - All Markets","USD","AUD","1.25","940,636.20"
"DANSKE","DK0010274414","4588825","DANSKE BANK","0.3224","Equity","Financials","Denmark","$936,297","32,242","29.04","Omx Nordic Exchange Copenhagen A/S","USD","DKK","6.64","936,297.09"
"8591","JP3200450009","6661144","ORIX CORP","0.3202","Equity","Financials","Japan","$929,892","58,800","15.81","Tokyo Stock Exchange","USD","JPY","119.89","929,892.40"
"SHB A","SE0000193120","5703661","SVENSKA HANDELSBANKEN A","0.3175","Equity","Financials","Sweden","$921,933","20,580","44.80","Nasdaq Omx Nordic","USD","SEK","8.30","921,933.19"
"AMP","US03076C1062","B0J7D57","AMERIPRISE FINANCE INC","0.3157","Equity","Financials","United States","$916,766","7,350","124.73","New York Stock Exchange Inc.","USD","USD","1.00","916,765.50"
"VTR","US92276F1003","2927925","VENTAS REIT INC","0.3132","Equity","Financials","United States","$909,551","13,362","68.07","New York Stock Exchange Inc.","USD","USD","1.00","909,551.34"
"STI","US8679141031","2860990","SUNTRUST BANKS INC","0.3124","Equity","Financials","United States","$907,208","21,266","42.66","New York Stock Exchange Inc.","USD","USD","1.00","907,207.56"
"TROW","US74144T1088","2702337","T ROWE PRICE GROUP INC","0.3094","Equity","Financials","United States","$898,434","11,074","81.13","NASDAQ","USD","USD","1.00","898,433.62"
"AVB","US0534841012","2131179","AVALONBAY COMMUNITIES REIT INC","0.3067","Equity","Financials","United States","$890,698","5,390","165.25","New York Stock Exchange Inc.","USD","USD","1.00","890,697.50"
"U11","SG1M31001969","6916781","UNITED OVERSEAS BANK LTD","0.3043","Equity","Financials","Singapore","$883,673","49,000","18.03","Singapore Exchange","USD","SGD","1.34","883,672.71"
"8309","JP3892100003","6431897","SUMITOMO MITSUI TRUST HOLDINGS INC","0.3042","Equity","Financials","Japan","$883,534","196,270","4.50","Tokyo Stock Exchange","USD","JPY","119.89","883,534.23"
"KBC","BE0003565737","4497749","KBC GROEP","0.3036","Equity","Financials","Belgium","$881,673","13,328","66.15","Nyse Euronext - Euronext Brussels","USD","EUR","0.89","881,672.70"
"SLF","CA8667961053","2566124","SUN LIFE FINANCIAL INC","0.2975","Equity","Financials","Canada","$864,014","25,284","34.17","Toronto Stock Exchange","USD","CAD","1.20","864,014.00"
"SEB A","SE0000148884","4813345","SKANDINAVISKA ENSKILDA BANKEN","0.2943","Equity","Financials","Sweden","$854,702","70,266","12.16","Nasdaq Omx Nordic","USD","SEK","8.30","854,702.10"
"PLD","US74340W1036","B44WZD7","PROLOGIS REIT INC","0.2900","Equity","Financials","United States","$842,266","20,874","40.35","New York Stock Exchange Inc.","USD","USD","1.00","842,265.90"
"8750","JP3476480003","B601QS4","THE DAI-ICHI LIFE INSURANCE CO LTD","0.2875","Equity","Financials","Japan","$834,990","49,000","17.04","Tokyo Stock Exchange","USD","JPY","119.89","834,990.41"
"MCO","US6153691059","2252058","MOODYS CORP","0.2839","Equity","Financials","United States","$824,446","7,742","106.49","New York Stock Exchange Inc.","USD","USD","1.00","824,445.58"
"BXP","US1011211018","2019479","BOSTON PROPERTIES REIT INC","0.2837","Equity","Financials","United States","$823,953","6,272","131.37","New York Stock Exchange Inc.","USD","USD","1.00","823,952.64"
"BEN","US3546131018","2350684","FRANKLIN RESOURCES INC","0.2835","Equity","Financials","United States","$823,300","15,974","51.54","New York Stock Exchange Inc.","USD","USD","1.00","823,299.96"
"8601","JP3502200003","6251448","DAIWA SECURITIES GROUP INC","0.2764","Equity","Financials","Japan","$802,702","98,000","8.19","Tokyo Stock Exchange","USD","JPY","119.89","802,702.48"
"8830","JP3409000001","6858902","SUMITOMO REALTY & DEVELOPMENT LTD","0.2652","Equity","Financials","Japan","$770,206","20,000","38.51","Tokyo Stock Exchange","USD","JPY","119.89","770,206.02"
"INVE B","SE0000107419","5679591","INVESTOR B","0.2639","Equity","Financials","Sweden","$766,412","19,306","39.70","Nasdaq Omx Nordic","USD","SEK","8.30","766,412.20"
"HCP","US40414L1098","2417578","HCP REIT INC","0.2556","Equity","Financials","United States","$742,374","18,914","39.25","New York Stock Exchange Inc.","USD","USD","1.00","742,374.50"
"HIG","US4165151048","2476193","HARTFORD FINANCIAL SERVICES GROUP","0.2518","Equity","Financials","United States","$731,338","17,738","41.23","New York Stock Exchange Inc.","USD","USD","1.00","731,337.74"
"IVZ","BMG491BT1088","B28XP76","INVESCO LTD","0.2480","Equity","Financials","United States","$720,065","17,640","40.82","New York Stock Exchange Inc.","USD","USD","1.00","720,064.80"
"ACA","FR0000045072","7262610","CREDIT AGRICOLE SA","0.2476","Equity","Financials","France","$719,161","46,354","15.51","Nyse Euronext - Euronext Paris","USD","EUR","0.89","719,161.30"
"NTRS","US6658591044","2648668","NORTHERN TRUST CORP TRUST","0.2468","Equity","Financials","United States","$716,843","9,604","74.64","NASDAQ","USD","USD","1.00","716,842.56"
"VNO","US9290421091","2933632","VORNADO REALTY TRUST REIT","0.2453","Equity","Financials","United States","$712,303","7,056","100.95","New York Stock Exchange Inc.","USD","USD","1.00","712,303.20"
"DNB","NO0010031479","4263304","DNB","0.2400","Equity","Financials","Norway","$696,961","37,828","18.42","Oslo Bors Asa","USD","NOK","7.47","696,961.45"
"GGP","US3700231034","B56VLR5","GENERAL GROWTH PROPERTIES REIT INC","0.2393","Equity","Financials","United States","$694,959","25,382","27.38","New York Stock Exchange Inc.","USD","USD","1.00","694,959.16"
"DB1","DE0005810055","7021963","DEUTSCHE BOERSE AG","0.2388","Equity","Financials","Germany","$693,411","8,134","85.25","Xetra","USD","EUR","0.89","693,411.05"
"OML","GB00B77J0862","B77J086","OLD MUTUAL PLC","0.2367","Equity","Financials","United Kingdom","$687,324","193,648","3.55","London Stock Exchange","USD","GBP","0.64","687,324.35"
"FITB","US3167731005","2336747","FIFTH THIRD BANCORP","0.2361","Equity","Financials","United States","$685,667","33,810","20.28","NASDAQ","USD","USD","1.00","685,666.80"
"GFNORTEO","MXP370711014","2421041","GPO FINANCE BANORTE","0.2353","Equity","Financials","Mexico","$683,269","117,600","5.81","Bolsa Mexicana De Valores (Mexican Stock Exchange)","USD","MXN","15.32","683,269.18"
"WY","US9621661043","2958936","WEYERHAEUSER REIT","0.2329","Equity","Financials","United States","$676,318","21,168","31.95","New York Stock Exchange Inc.","USD","USD","1.00","676,317.60"
"SCG","AU000000SCG8","BLZH0Z7","SCENTRE GROUP","0.2303","Equity","Financials","Australia","$668,704","220,010","3.04","Asx - All Markets","USD","AUD","1.25","668,704.44"
"QBE","AU000000QBE9","6715740","QBE INSURANCE GROUP LTD","0.2296","Equity","Financials","Australia","$666,852","58,702","11.36","Asx - All Markets","USD","AUD","1.25","666,852.37"
"MTB","US55261F1049","2340168","M&T BANK CORP","0.2292","Equity","Financials","United States","$665,694","5,488","121.30","New York Stock Exchange Inc.","USD","USD","1.00","665,694.40"
"8630","JP3165000005","B62G7K6","SOMPO JAPAN NIPPONKOA HOLDINGS INC","0.2283","Equity","Financials","Japan","$663,006","19,600","33.83","Tokyo Stock Exchange","USD","JPY","119.89","663,006.09"
"AMP","AU000000AMP6","6709958","AMP LTD","0.2279","Equity","Financials","Australia","$661,926","129,850","5.10","Asx - All Markets","USD","AUD","1.25","661,926.28"
"1925","JP3505000004","6251363","DAIWA HOUSE INDUSTRY LTD","0.2273","Equity","Financials","Japan","$660,145","29,400","22.45","Tokyo Stock Exchange","USD","JPY","119.89","660,145.13"
"LAND","GB0031809436","3180943","LAND SECURITIES GROUP REIT PLC","0.2148","Equity","Financials","United Kingdom","$623,732","31,654","19.70","London Stock Exchange","USD","GBP","0.64","623,732.04"
"PGR","US7433151039","2705024","PROGRESSIVE CORP","0.2112","Equity","Financials","United States","$613,190","22,736","26.97","New York Stock Exchange Inc.","USD","USD","1.00","613,189.92"
"LNC","US5341871094","2516378","LINCOLN NATIONAL CORP","0.2082","Equity","Financials","United States","$604,743","10,290","58.77","New York Stock Exchange Inc.","USD","USD","1.00","604,743.30"
"WFD","AU000000WFD0","BMMVVX4","WESTFIELD CORPORATION UNITS CORP","0.2079","Equity","Financials","Australia","$603,615","80,752","7.47","Asx - All Markets","USD","AUD","1.25","603,614.54"
"SUN","AU000000SUN6","6585084","SUNCORP GROUP LTD","0.2060","Equity","Financials","Australia","$598,212","56,938","10.51","Asx - All Markets","USD","AUD","1.25","598,211.55"
"8725","JP3890310000","B2Q4CS1","MS&AD INSURANCE GROUP HOLDINGS INC","0.2058","Equity","Financials","Japan","$597,695","19,600","30.49","Tokyo Stock Exchange","USD","JPY","119.89","597,694.55"
"HST","US44107P1049","2567503","HOST HOTELS & RESORTS REIT INC","0.2056","Equity","Financials","United States","$597,146","29,694","20.11","New York Stock Exchange Inc.","USD","USD","1.00","597,146.34"
