iShares Russell 1000 Growth ETF
Inception Date,"May 22, 2000"
Fund Holdings as of,"08-May-2015"
Total Net Assets,"$29,269,183,057"
Shares Outstanding,"291,150,000"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,ISIN,SEDOL,Name,Weight (%),Asset Class,Sector,Market Value,Shares,Price,Exchange,Notional Value
"ROST","US7782961038","2746711","ROSS STORES INC","0.1950","Equity","Consumer Discretionary","$57,314,375","558,892","102.55","NASDAQ","57,314,374.60"
"PCAR","US6937181088","2665861","PACCAR INC","0.1934","Equity","Industrials","$56,840,107","854,867","66.49","NASDAQ","56,840,106.83"
"AON","GB00B5BT0K07","B5BT0K0","AON PLC","0.1925","Equity","Financials","$56,568,706","566,310","99.89","New York Stock Exchange Inc.","56,568,705.90"
"MMC","US5717481023","2567741","MARSH & MCLENNAN INC","0.1922","Equity","Financials","$56,491,352","974,661","57.96","New York Stock Exchange Inc.","56,491,351.56"
"TROW","US74144T1088","2702337","T ROWE PRICE GROUP INC","0.1922","Equity","Financials","$56,464,731","691,292","81.68","NASDAQ","56,464,730.56"
"TMO","US8835561023","2886907","THERMO FISHER SCIENTIFIC INC","0.1871","Equity","Health Care","$54,984,010","423,019","129.98","New York Stock Exchange Inc.","54,984,009.62"
"LNKD","US53578A1088","B3ZVCQ8","LINKEDIN CORP CLASS A","0.1856","Equity","Information Technology","$54,542,082","274,467","198.72","New York Stock Exchange Inc.","54,542,082.24"
"EL","US5184391044","2320524","ESTEE LAUDER INC CLASS A","0.1816","Equity","Consumer Staples","$53,353,070","603,405","88.42","New York Stock Exchange Inc.","53,353,070.10"
"CERN","US1567821046","2185284","CERNER CORP","0.1815","Equity","Health Care","$53,324,075","783,947","68.02","NASDAQ","53,324,074.94"
"FISV","US3377381088","2342034","FISERV INC","0.1788","Equity","Information Technology","$52,551,965","655,752","80.14","NASDAQ","52,551,965.28"
"LVS","US5178341070","B02T2J7","LAS VEGAS SANDS CORP","0.1776","Equity","Consumer Discretionary","$52,181,747","989,415","52.74","New York Stock Exchange Inc.","52,181,747.10"
"CMG","US1696561059","B0X7DZ3","CHIPOTLE MEXICAN GRILL INC","0.1764","Equity","Consumer Discretionary","$51,836,969","81,785","633.82","New York Stock Exchange Inc.","51,836,968.70"
