iShares Russell 1000 Growth ETF
Inception Date,"May 22, 2000"
Fund Holdings as of,"11-May-2015"
Total Net Assets,"$29,182,342,895"
Shares Outstanding,"291,150,000"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,ISIN,SEDOL,Name,Weight (%),Asset Class,Sector,Market Value,Shares,Price,Exchange,Notional Value
"AAPL","US0378331005","2046251","APPLE INC","6.8461","Equity","Information Technology","$2,003,833,361","15,863,152","126.32","NASDAQ","2,003,833,360.64"
"MSFT","US5949181045","2588173","MICROSOFT CORP","2.2756","Equity","Information Technology","$666,051,996","14,060,629","47.37","NASDAQ","666,051,995.73"
"VZ","US92343V1044","2090571","VERIZON COMMUNICATIONS INC","1.8537","Equity","Telecommunications","$542,562,683","10,894,833","49.80","New York Stock Exchange Inc.","542,562,683.40"
"AMZN","US0231351067","2000019","AMAZON COM INC","1.4617","Equity","Consumer Discretionary","$427,825,044","988,391","432.85","NASDAQ","427,825,044.35"
"KO","US1912161007","2206657","COCA-COLA","1.4611","Equity","Consumer Staples","$427,661,533","10,446,056","40.94","New York Stock Exchange Inc.","427,661,532.64"
"IBM","US4592001014","2005973","INTERNATIONAL BUSINESS MACHINES CO","1.4550","Equity","Information Technology","$425,868,397","2,488,712","171.12","New York Stock Exchange Inc.","425,868,397.44"
"GILD","US3755581036","2369174","GILEAD SCIENCES INC","1.4456","Equity","Health Care","$423,130,146","4,040,200","104.73","NASDAQ","423,130,146.00"
"DIS","US2546871060","2270726","WALT DISNEY","1.4167","Equity","Consumer Discretionary","$414,652,610","3,818,164","108.60","New York Stock Exchange Inc.","414,652,610.40"
"FB","US30303M1027","B7TL820","FACEBOOK CLASS A INC","1.3845","Equity","Information Technology","$405,235,817","5,194,665","78.01","NASDAQ","405,235,816.65"
"GOOGL","US38259P5089","B020QX2","GOOGLE INC CLASS A","1.3770","Equity","Information Technology","$403,037,245","738,461","545.78","NASDAQ","403,037,244.58"
"GOOG","US38259P7069","BKM4JZ7","GOOGLE INC CLASS C","1.3713","Equity","Information Technology","$401,365,725","749,236","535.70","NASDAQ","401,365,725.20"
"PEP","US7134481081","2681511","PEPSICO INC","1.3130","Equity","Consumer Staples","$384,297,949","3,988,562","96.35","New York Stock Exchange Inc.","384,297,948.70"
"HD","US4370761029","2434209","HOME DEPOT INC","1.3060","Equity","Consumer Discretionary","$382,267,185","3,416,150","111.90","New York Stock Exchange Inc.","382,267,185.00"
"ORCL","US68389X1054","2661568","ORACLE CORP","1.2943","Equity","Information Technology","$378,828,805","8,641,168","43.84","New York Stock Exchange Inc.","378,828,805.12"
"V","US92826C8394","B2PZN04","VISA INC CLASS A","1.2443","Equity","Information Technology","$364,210,534","5,276,884","69.02","New York Stock Exchange Inc.","364,210,533.68"
"CMCSA","US20030N1019","2044545","COMCAST A CORP","1.2306","Equity","Consumer Discretionary","$360,201,571","6,235,637","57.77","NASDAQ","360,201,571.31"
"SLB","AN8068571086","2779201","SCHLUMBERGER NV","1.0728","Equity","Energy","$314,000,048","3,421,598","91.77","New York Stock Exchange Inc.","314,000,048.46"
"QCOM","US7475251036","2714923","QUALCOMM INC","1.0476","Equity","Information Technology","$306,625,156","4,440,625","69.05","NASDAQ","306,625,156.25"
"AMGN","US0311621009","2023607","AMGEN INC","1.0389","Equity","Health Care","$304,076,250","1,888,086","161.05","NASDAQ","304,076,250.30"
"ACT","IE00BD1NQJ95","BD1NQJ9","ACTAVIS PLC","0.9860","Equity","Health Care","$288,590,774","956,422","301.74","New York Stock Exchange Inc.","288,590,774.28"
"BA","US0970231058","2108601","BOEING","0.9563","Equity","Industrials","$279,893,320","1,918,523","145.89","New York Stock Exchange Inc.","279,893,320.47"
"MMM","US88579Y1010","2595708","3M CO","0.9404","Equity","Industrials","$275,241,946","1,721,338","159.90","New York Stock Exchange Inc.","275,241,946.20"
"ABBV","US00287Y1091","B92SR70","ABBVIE INC","0.9319","Equity","Health Care","$272,751,616","4,183,307","65.20","New York Stock Exchange Inc.","272,751,616.40"
"UNP","US9078181081","2914734","UNION PACIFIC CORP","0.8692","Equity","Industrials","$254,400,729","2,383,145","106.75","New York Stock Exchange Inc.","254,400,728.75"
"MO","US02209S1033","2692632","ALTRIA GROUP INC","0.8672","Equity","Consumer Staples","$253,824,241","4,943,986","51.34","New York Stock Exchange Inc.","253,824,241.24"
"MCD","US5801351017","2550707","MCDONALDS CORP","0.8663","Equity","Consumer Discretionary","$253,568,222","2,600,433","97.51","New York Stock Exchange Inc.","253,568,221.83"
"BIIB","US09062X1037","2455965","BIOGEN INC INC","0.8462","Equity","Health Care","$247,693,273","624,054","396.91","NASDAQ","247,693,273.14"
"MA","US57636Q1040","B121557","MASTERCARD INC CLASS A","0.8361","Equity","Information Technology","$244,710,774","2,644,950","92.52","New York Stock Exchange Inc.","244,710,774.00"
"CELG","US1510201049","2182348","CELGENE CORP","0.8163","Equity","Health Care","$238,924,728","2,106,920","113.40","NASDAQ","238,924,728.00"
"HON","US4385161066","2020459","HONEYWELL INTERNATIONAL INC","0.7228","Equity","Industrials","$211,574,466","2,060,322","102.69","New York Stock Exchange Inc.","211,574,466.18"
"PM","US7181721090","B2PKRQ3","PHILIP MORRIS INTERNATIONAL INC","0.6982","Equity","Consumer Staples","$204,358,921","2,429,085","84.13","New York Stock Exchange Inc.","204,358,921.05"
"SBUX","US8552441094","2842255","STARBUCKS CORP N1","0.6699","Equity","Consumer Discretionary","$196,075,490","3,961,121","49.50","NASDAQ","196,075,489.50"
"EBAY","US2786421030","2293819","EBAY INC","0.6646","Equity","Information Technology","$194,522,304","3,334,287","58.34","NASDAQ","194,522,303.58"
"AXP","US0258161092","2026082","AMERICAN EXPRESS","0.6499","Equity","Financials","$190,213,216","2,386,615","79.70","New York Stock Exchange Inc.","190,213,215.50"
"NKE","US6541061031","2640147","NIKE INC CLASS B","0.6454","Equity","Consumer Discretionary","$188,895,641","1,837,685","102.79","New York Stock Exchange Inc.","188,895,641.15"
"UPS","US9113121068","2517382","UNITED PARCEL SERVICE INC CLASS B","0.6396","Equity","Industrials","$187,214,305","1,862,273","100.53","New York Stock Exchange Inc.","187,214,304.69"
"LOW","US5486611073","2536763","LOWES COMPANIES INC","0.6264","Equity","Consumer Discretionary","$183,354,156","2,504,154","73.22","New York Stock Exchange Inc.","183,354,155.88"
"DD","US2635341090","2018175","E I DU PONT DE NEMOURS","0.5876","Equity","Materials","$171,973,376","2,280,814","75.40","New York Stock Exchange Inc.","171,973,375.60"
"PCLN","US7415034039","2779063","PRICELINE GROUP INC/THE","0.5500","Equity","Consumer Discretionary","$160,995,325","135,703","1,186.38","NASDAQ","160,995,325.14"
