iShares Core S&P Small-Cap ETF
Inception Date,"May 22, 2000"
Fund Holdings as of,"19-May-2015"
Total Net Assets,"$16,630,433,506"
Shares Outstanding,"140,400,000"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,ISIN,SEDOL,Name,Weight (%),Asset Class,Sector,Market Value,Shares,Price,Exchange,Notional Value
"POOL","US73278L1052","2781585","POOL CORP.","0.4249","Equity","Consumer Discretionary","$70,835,012","1,025,851","69.05","NASDAQ","70,835,011.55"
"IPXL","US45256B1017","2373722","IMPAX LABORATORIES INC.","0.4234","Equity","Health Care","$70,583,948","1,560,556","45.23","NASDAQ","70,583,947.88"
"MDSO","US58471A1051","B5424Q0","MEDIDATA SOLUTIONS INC.","0.4223","Equity","Health Care","$70,410,194","1,279,720","55.02","NASDAQ","70,410,194.40"
"PNY","US7201861058","2688147","PIEDMONT NATURAL GAS CO.","0.4133","Equity","Utilities","$68,899,931","1,853,145","37.18","New York Stock Exchange Inc.","68,899,931.10"
"EME","US29084Q1004","2474164","EMCOR GROUP INC.","0.4084","Equity","Industrials","$68,089,924","1,481,504","45.96","New York Stock Exchange Inc.","68,089,923.84"
"MPW","US58463J3041","B0JL5L9","MEDICAL PROPERTIES TRUST REIT INC","0.4061","Equity","Financials","$67,701,977","4,909,498","13.79","New York Stock Exchange Inc.","67,701,977.42"
"UIL","US9027481020","2613785","UIL HOLDINGS CORP.","0.4032","Equity","Utilities","$67,216,977","1,330,239","50.53","New York Stock Exchange Inc.","67,216,976.67"
"VSAT","US92552V1008","2946243","VIASAT INC.","0.3997","Equity","Information Technology","$66,632,104","1,030,659","64.65","NASDAQ","66,632,104.35"
"MOG.A","US6153942023","2601218","MOOG INC. CL A","0.3988","Equity","Industrials","$66,489,202","937,524","70.92","New York Stock Exchange Inc.","66,489,202.08"
"GEO","US36162J1060","BNLYWQ1","GEO GROUP REIT INC","0.3967","Equity","Financials","$66,133,661","1,745,412","37.89","New York Stock Exchange Inc.","66,133,660.68"
"PRAA","US69354N1063","BSHZ3P9","PRA GROUP INC","0.3883","Equity","Financials","$64,731,368","1,140,239","56.77","NASDAQ","64,731,368.03"
"PVTB","US7429621037","2486578","PRIVATEBANCORP INC.","0.3855","Equity","Financials","$64,274,276","1,660,834","38.70","NASDAQ","64,274,275.80"
"DRH","US2527843013","B090B96","DIAMONDROCK HOSPITALITY CO.","0.3821","Equity","Financials","$63,709,404","4,715,722","13.51","New York Stock Exchange Inc.","63,709,404.22"
"MW","US5871181005","2576327","MENS WEARHOUSE INC.","0.3760","Equity","Consumer Discretionary","$62,693,317","1,074,804","58.33","New York Stock Exchange Inc.","62,693,317.32"
"NJR","US6460251068","2630513","NEW JERSEY RESOURCES CORP.","0.3728","Equity","Utilities","$62,151,901","2,008,788","30.94","New York Stock Exchange Inc.","62,151,900.72"
"SUSQ","US8690991018","2858876","SUSQUEHANNA BANCSHARES INC.","0.3585","Equity","Financials","$59,763,961","4,281,086","13.96","NASDAQ","59,763,960.56"
"DAR","US2372661015","2250289","DARLING INGREDIENTS INC","0.3585","Equity","Consumer Staples","$59,760,993","3,913,621","15.27","New York Stock Exchange Inc.","59,760,992.67"
"TCBI","US88224Q1076","2977209","TEXAS CAPITAL BANCSHARES INC.","0.3561","Equity","Financials","$59,368,708","1,076,300","55.16","NASDAQ","59,368,708.00"
"ABMD","US0036541003","2003698","ABIOMED INC.","0.3553","Equity","Health Care","$59,233,446","870,952","68.01","NASDAQ","59,233,445.52"
"SWX","US8448951025","2831888","SOUTHWEST GAS CORP.","0.3537","Equity","Utilities","$58,965,094","1,097,025","53.75","New York Stock Exchange Inc.","58,965,093.75"
"PRA","US74267C1062","2612737","PROASSURANCE CORP.","0.3523","Equity","Financials","$58,732,032","1,312,741","44.74","New York Stock Exchange Inc.","58,732,032.34"
"VAC","US57164Y1073","B45K9N8","MARRIOTT VACATIONS WORLDWIDE CORP.","0.3480","Equity","Consumer Discretionary","$58,021,594","657,543","88.24","New York Stock Exchange Inc.","58,021,594.32"
"UBSI","US9099071071","2905794","UNITED BANKSHARES INC.","0.3470","Equity","Financials","$57,853,997","1,499,974","38.57","NASDAQ","57,853,997.18"
"NWE","US6680743050","B03PGL4","NORTHWESTERN CORP.","0.3459","Equity","Utilities","$57,664,024","1,105,946","52.14","New York Stock Exchange Inc.","57,664,024.44"
"CRZO","US1445771033","2092801","CARRIZO OIL & GAS INC.","0.3440","Equity","Energy","$57,344,219","1,138,912","50.35","NASDAQ","57,344,219.20"
"WTFC","US97650W1080","2425258","WINTRUST FINANCIAL CORP.","0.3439","Equity","Financials","$57,336,278","1,113,542","51.49","NASDAQ","57,336,277.58"
"BLKB","US09227Q1004","2458878","BLACKBAUD INC.","0.3428","Equity","Information Technology","$57,150,143","1,088,989","52.48","NASDAQ","57,150,142.72"
"HR","US4219461047","2417921","HEALTHCARE REALTY TRUST REIT INC","0.3428","Equity","Financials","$57,144,435","2,338,152","24.44","New York Stock Exchange Inc.","57,144,434.88"
"LAD","US5367971034","2515030","LITHIA MOTORS INC. CL A","0.3426","Equity","Consumer Discretionary","$57,123,084","537,073","106.36","New York Stock Exchange Inc.","57,123,084.28"
"TTWO","US8740541094","2122117","TAKE-TWO INTERACTIVE SOFTWARE INC.","0.3410","Equity","Information Technology","$56,846,933","1,986,266","28.62","NASDAQ","56,846,932.92"
"HELE","BMG4388N1065","2419530","HELEN OF TROY CORP.","0.3346","Equity","Consumer Discretionary","$55,779,819","628,505","88.75","NASDAQ","55,779,818.75"
"FNB","US3025201019","2041308","F.N.B. CORP.","0.3339","Equity","Financials","$55,671,717","4,060,665","13.71","New York Stock Exchange Inc.","55,671,717.15"
"PDCE","US69327R1014","B89M5F2","PDC ENERGY INC","0.3285","Equity","Energy","$54,773,749","953,416","57.45","NASDAQ","54,773,749.20"
"CRUS","US1727551004","2197308","CIRRUS LOGIC INC.","0.3274","Equity","Information Technology","$54,581,660","1,475,180","37.00","NASDAQ","54,581,660.00"
"KS","US48562P1030","B0L2NP0","KAPSTONE PAPER & PACKAGING CORP.","0.3274","Equity","Materials","$54,574,620","1,988,871","27.44","New York Stock Exchange Inc.","54,574,620.24"
"SNX","US87162W1009","2002554","SYNNEX CORP.","0.3266","Equity","Information Technology","$54,450,621","659,448","82.57","New York Stock Exchange Inc.","54,450,621.36"
"NUVA","US6707041058","B00GJC2","NUVASIVE INC.","0.3266","Equity","Health Care","$54,443,588","1,133,297","48.04","NASDAQ","54,443,587.88"
"LG","US5055971049","2500218","LACLEDE GROUP INC.","0.3251","Equity","Utilities","$54,206,040","1,018,145","53.24","New York Stock Exchange Inc.","54,206,039.80"
"MOH","US60855R1005","2212706","MOLINA HEALTHCARE INC.","0.3209","Equity","Health Care","$53,501,280","762,996","70.12","New York Stock Exchange Inc.","53,501,279.52"
"KRG","US49803T3005","BPBSZJ1","KITE REALTY GROUP TRUST REIT","0.3191","Equity","Financials","$53,196,037","1,963,678","27.09","New York Stock Exchange Inc.","53,196,037.02"
"PBH","US74112D1019","B0650P3","PRESTIGE BRANDS HOLDINGS INC.","0.3186","Equity","Health Care","$53,114,553","1,229,219","43.21","New York Stock Exchange Inc.","53,114,552.99"
"LFUS","US5370081045","2531832","LITTELFUSE INC.","0.3167","Equity","Information Technology","$52,805,325","531,027","99.44","NASDAQ","52,805,324.88"
"ALGT","US01748X1028","B15M2C3","ALLEGIANT TRAVEL CO.","0.3152","Equity","Industrials","$52,556,746","319,358","164.57","NASDAQ","52,556,746.06"
"TXRH","US8826811098","B033TJ7","TEXAS ROADHOUSE INC","0.3148","Equity","Consumer Discretionary","$52,477,733","1,478,246","35.50","NASDAQ","52,477,733.00"
"SHOO","US5562691080","2553911","STEVEN MADDEN LTD.","0.3136","Equity","Consumer Discretionary","$52,282,804","1,317,611","39.68","NASDAQ","52,282,804.48"
"GIII","US36237H1014","2369721","G-III APPAREL GROUP LTD.","0.3115","Equity","Consumer Discretionary","$51,932,920","898,338","57.81","NASDAQ","51,932,919.78"
"EXH","US30225X1037","B241SX1","EXTERRAN HOLDINGS INC.","0.3098","Equity","Energy","$51,643,716","1,649,432","31.31","New York Stock Exchange Inc.","51,643,715.92"
"HCSG","US4219061086","2417619","HEALTHCARE SERVICES GROUP INC.","0.3075","Equity","Industrials","$51,272,987","1,677,781","30.56","NASDAQ","51,272,987.36"
"CACI","US1271903049","2159267","CACI INTERNATIONAL INC. CL A","0.3044","Equity","Information Technology","$50,745,101","568,700","89.23","New York Stock Exchange Inc.","50,745,101.00"
"FUL","US3596941068","2354664","H.B. FULLER CO.","0.3039","Equity","Materials","$50,669,389","1,183,035","42.83","New York Stock Exchange Inc.","50,669,389.05"
"AKR","US0042391096","2566522","ACADIA REALTY TRUST REIT","0.3035","Equity","Financials","$50,593,669","1,604,620","31.53","New York Stock Exchange Inc.","50,593,668.60"
"HAE","US4050241003","2401195","HAEMONETICS CORP.","0.3029","Equity","Health Care","$50,503,085","1,212,268","41.66","New York Stock Exchange Inc.","50,503,084.88"
"FNGN","US3174851002","B65V2X6","FINANCIAL ENGINES INC","0.3005","Equity","Financials","$50,095,519","1,222,140","40.99","NASDAQ","50,095,518.60"
"CHE","US16359R1032","2190084","CHEMED CORP.","0.2974","Equity","Health Care","$49,576,458","399,649","124.05","New York Stock Exchange Inc.","49,576,458.45"
"GBCI","US37637Q1058","2370585","GLACIER BANCORP INC.","0.2954","Equity","Financials","$49,255,078","1,765,415","27.90","NASDAQ","49,255,078.50"
"IBKR","US45841N1072","B1WT4X2","INTERACTIVE BROKERS GROUP INC.","0.2950","Equity","Financials","$49,174,378","1,374,738","35.77","NASDAQ","49,174,378.26"
"AEL","US0256762065","2191300","AMERICAN EQUITY INVESTMENT LIFE HO","0.2933","Equity","Financials","$48,899,364","1,809,747","27.02","New York Stock Exchange Inc.","48,899,363.94"
"BRS","US1103941035","2656229","BRISTOW GROUP INC.","0.2929","Equity","Energy","$48,838,910","820,960","59.49","New York Stock Exchange Inc.","48,838,910.40"
"CUZ","US2227951066","2229922","COUSINS PROPERTIES REIT INC","0.2926","Equity","Financials","$48,778,400","4,834,331","10.09","New York Stock Exchange Inc.","48,778,399.79"
"MBFI","US55264U1088","2817651","MB FINANCIAL INC.","0.2899","Equity","Financials","$48,338,578","1,502,598","32.17","NASDAQ","48,338,577.66"
"ALE","US0185223007","B02R1L6","ALLETE INC.","0.2899","Equity","Utilities","$48,326,898","987,069","48.96","New York Stock Exchange Inc.","48,326,898.24"
"EFII","US2860821022","2310202","ELECTRONICS FOR IMAGING INC.","0.2897","Equity","Information Technology","$48,304,424","1,102,589","43.81","NASDAQ","48,304,424.09"
"MLI","US6247561029","2609717","MUELLER INDUSTRIES INC.","0.2866","Equity","Industrials","$47,781,737","1,338,424","35.70","New York Stock Exchange Inc.","47,781,736.80"
"MNRO","US6102361010","2600088","MONRO MUFFLER BRAKE INC.","0.2853","Equity","Consumer Discretionary","$47,569,398","745,485","63.81","NASDAQ","47,569,397.85"
"HOMB","US4368932004","B17MTL9","HOME BANCSHARES INC.","0.2852","Equity","Financials","$47,549,710","1,382,259","34.40","NASDAQ","47,549,709.60"
"UMBF","US9027881088","2918510","UMB FINANCIAL CORP.","0.2848","Equity","Financials","$47,476,450","893,254","53.15","NASDAQ","47,476,450.10"
"RYL","US7837641031","2761101","RYLAND GROUP INC.","0.2838","Equity","Consumer Discretionary","$47,323,206","1,098,751","43.07","New York Stock Exchange Inc.","47,323,205.57"
"HI","US4315711089","B2QGDP1","HILLENBRAND INC.","0.2834","Equity","Industrials","$47,252,322","1,481,264","31.90","New York Stock Exchange Inc.","47,252,321.60"
"LXP","US5290431015","2139151","LEXINGTON REALTY TRUST REIT","0.2831","Equity","Financials","$47,199,914","5,053,524","9.34","New York Stock Exchange Inc.","47,199,914.16"
"B","US0678061096","2080732","BARNES GROUP INC.","0.2829","Equity","Industrials","$47,169,941","1,156,693","40.78","New York Stock Exchange Inc.","47,169,940.54"
"PZZA","US6988131024","2696117","PAPA JOHNS INTERNATIONAL INC.","0.2821","Equity","Consumer Discretionary","$47,034,017","691,982","67.97","NASDAQ","47,034,016.54"
"MKSI","US55306N1046","2404871","MKS INSTRUMENTS INC.","0.2810","Equity","Information Technology","$46,851,805","1,251,718","37.43","NASDAQ","46,851,804.74"
"MPWR","US6098391054","B01Z7J1","MONOLITHIC POWER SYSTEMS INC.","0.2748","Equity","Information Technology","$45,809,330","850,526","53.86","NASDAQ","45,809,330.36"
"HPY","US42235N1081","B02T2G4","HEARTLAND PAYMENT SYSTEMS INC.","0.2736","Equity","Information Technology","$45,612,465","856,733","53.24","New York Stock Exchange Inc.","45,612,464.92"
"AXE","US0352901054","2468844","ANIXTER INTERNATIONAL INC.","0.2736","Equity","Information Technology","$45,607,976","641,282","71.12","New York Stock Exchange Inc.","45,607,975.84"
"FFIN","US32020R1095","2266026","FIRST FINANCIAL BANKSHARES INC.","0.2732","Equity","Financials","$45,548,584","1,507,732","30.21","NASDAQ","45,548,583.72"
"THRM","US37253A1034","B8JFD24","GENTHERM INC","0.2694","Equity","Consumer Discretionary","$44,917,584","839,581","53.50","NASDAQ","44,917,583.50"
"KND","US4945801037","2752677","KINDRED HEALTHCARE INC.","0.2690","Equity","Health Care","$44,849,261","1,964,488","22.83","New York Stock Exchange Inc.","44,849,261.04"
"TRAK","US2423091022","B0PBS69","DEALERTRACK TECHNOLOGIES INC.","0.2666","Equity","Information Technology","$44,451,524","1,048,385","42.40","NASDAQ","44,451,524.00"
"CHSP","US1652401027","B4TC8L1","CHESAPEAKE LODGING TRUST REIT","0.2632","Equity","Financials","$43,874,519","1,362,986","32.19","New York Stock Exchange Inc.","43,874,519.34"
"SCOR","US20564W1053","B1YWRF2","COMSCORE INC","0.2628","Equity","Information Technology","$43,813,089","786,026","55.74","NASDAQ","43,813,089.24"
"KNX","US4990641031","2487690","KNIGHT TRANSPORTATION INC.","0.2621","Equity","Industrials","$43,701,500","1,430,491","30.55","New York Stock Exchange Inc.","43,701,500.05"
"MATX","US57686G1058","B8GNC91","MATSON INC.","0.2620","Equity","Industrials","$43,688,742","1,020,765","42.80","New York Stock Exchange Inc.","43,688,742.00"
"EGP","US2772761019","2455761","EASTGROUP PROPERTIES INC.","0.2608","Equity","Financials","$43,481,038","751,487","57.86","New York Stock Exchange Inc.","43,481,037.82"
"AVA","US05379B1070","2942605","AVISTA CORP.","0.2602","Equity","Utilities","$43,377,449","1,348,382","32.17","New York Stock Exchange Inc.","43,377,448.94"
"RLI","US7496071074","2719070","RLI CORP.","0.2598","Equity","Financials","$43,314,972","873,638","49.58","New York Stock Exchange Inc.","43,314,972.04"
"TSRA","US88164L1008","2042914","TESSERA TECHNOLOGIES INC.","0.2588","Equity","Information Technology","$43,138,817","1,108,682","38.91","NASDAQ","43,138,816.62"
"MEI","US5915202007","2583297","METHODE ELECTRONICS INC.","0.2570","Equity","Information Technology","$42,843,945","902,738","47.46","New York Stock Exchange Inc.","42,843,945.48"
"EVR","US29977A1051","B1BHXZ2","EVERCORE PARTNERS INC. CL A","0.2565","Equity","Financials","$42,760,995","867,715","49.28","New York Stock Exchange Inc.","42,760,995.20"
"SJI","US8385181081","2825933","SOUTH JERSEY INDUSTRIES INC.","0.2562","Equity","Utilities","$42,717,241","1,601,096","26.68","New York Stock Exchange Inc.","42,717,241.28"
"MINI","US60740F1057","2548177","MOBILE MINI INC.","0.2560","Equity","Industrials","$42,673,640","1,085,015","39.33","NASDAQ","42,673,639.95"
"BCPC","US0576652004","2072074","BALCHEM CORP.","0.2551","Equity","Materials","$42,532,077","729,038","58.34","NASDAQ","42,532,076.92"
"PNK","US7234561097","2432225","PINNACLE ENTERTAINMENT INC.","0.2547","Equity","Consumer Discretionary","$42,457,993","1,155,634","36.74","New York Stock Exchange Inc.","42,457,993.16"
"MGLN","US5590792074","2307787","MAGELLAN HEALTH INC","0.2542","Equity","Health Care","$42,384,236","626,893","67.61","NASDAQ","42,384,235.73"
"ASGN","US6821591087","2658720","ON ASSIGNMENT INC.","0.2537","Equity","Industrials","$42,299,527","1,090,194","38.80","New York Stock Exchange Inc.","42,299,527.20"
"UNF","US9047081040","2466428","UNIFIRST CORP.","0.2533","Equity","Industrials","$42,232,934","369,169","114.40","New York Stock Exchange Inc.","42,232,933.60"
"GPI","US3989051095","2121352","GROUP 1 AUTOMOTIVE INC.","0.2522","Equity","Consumer Discretionary","$42,037,993","501,527","83.82","New York Stock Exchange Inc.","42,037,993.14"
"SANM","US8010561020","B92RRW2","SANMINA CORP.","0.2517","Equity","Information Technology","$41,959,238","1,957,054","21.44","NASDAQ","41,959,237.76"
"AIT","US03820C1053","2086309","APPLIED INDUSTRIAL TECHNOLOGIES IN","0.2491","Equity","Industrials","$41,529,259","966,471","42.97","New York Stock Exchange Inc.","41,529,258.87"
"MDCO","US5846881051","2616773","MEDICINES CO.","0.2473","Equity","Health Care","$41,223,873","1,534,197","26.87","NASDAQ","41,223,873.39"
"CALM","US1280302027","2158781","CAL-MAINE FOODS INC.","0.2472","Equity","Consumer Staples","$41,212,270","706,900","58.30","NASDAQ","41,212,270.00"
"BGS","US05508R1068","B034L49","B AND G FOODS INC","0.2453","Equity","Consumer Staples","$40,898,769","1,361,477","30.04","New York Stock Exchange Inc.","40,898,769.08"
"MASI","US5747951003","B1YWR63","MASIMO CORP.","0.2439","Equity","Health Care","$40,662,617","1,125,453","36.13","NASDAQ","40,662,616.89"
"SWC","US86074Q1022","2810531","STILLWATER MINING","0.2428","Equity","Materials","$40,481,257","2,895,655","13.98","New York Stock Exchange Inc.","40,481,256.90"
"SLCA","US90346E1038","B7GGNT0","US SILICA HOLDINGS INC","0.2424","Equity","Energy","$40,415,267","1,279,369","31.59","New York Stock Exchange Inc.","40,415,266.71"
"SNCR","US87157B1035","B17BCQ2","SYNCHRONOSS TECHNOLOGIES INC.","0.2419","Equity","Information Technology","$40,323,478","859,959","46.89","NASDAQ","40,323,477.51"
"CATM","US14161H1086","B00K2K3","CARDTRONICS INC.","0.2416","Equity","Information Technology","$40,281,442","1,053,385","38.24","NASDAQ","40,281,442.40"
"IART","US4579852082","2248693","INTEGRA LIFESCIENCES HOLDINGS CORP","0.2415","Equity","Health Care","$40,255,116","594,786","67.68","NASDAQ","40,255,116.48"
"TASR","US87651B1044","2767198","TASER INTERNATIONAL INC.","0.2402","Equity","Industrials","$40,043,930","1,237,834","32.35","NASDAQ","40,043,929.90"
"SAFM","US8000131040","2774336","SANDERSON FARMS INC.","0.2397","Equity","Consumer Staples","$39,962,491","485,689","82.28","NASDAQ","39,962,490.92"
"ABM","US0009571003","2024901","ABM INDUSTRIES INC.","0.2393","Equity","Industrials","$39,890,040","1,226,631","32.52","New York Stock Exchange Inc.","39,890,040.12"
"IGTE","US45169U1051","2544432","IGATE CORP.","0.2388","Equity","Information Technology","$39,812,149","838,327","47.49","NASDAQ","39,812,149.23"
"NEOG","US6404911066","2630085","NEOGEN CORP.","0.2377","Equity","Health Care","$39,624,874","870,685","45.51","NASDAQ","39,624,874.35"
"CMN","US1380981084","2188153","CANTEL MEDICAL CORP.","0.2371","Equity","Health Care","$39,530,964","829,611","47.65","New York Stock Exchange Inc.","39,530,964.15"
"MTH","US59001A1025","2601326","MERITAGE HOMES CORP.","0.2370","Equity","Consumer Discretionary","$39,506,724","879,295","44.93","New York Stock Exchange Inc.","39,506,724.35"
"KFY","US5006432000","2386849","KORN/FERRY INTERNATIONAL","0.2362","Equity","Industrials","$39,369,971","1,186,915","33.17","New York Stock Exchange Inc.","39,369,970.55"
"FWRD","US3498531017","2510790","FORWARD AIR CORP.","0.2340","Equity","Industrials","$39,013,113","718,209","54.32","NASDAQ","39,013,112.88"
"SCSS","US81616X1037","2320892","SELECT COMFORT CORP.","0.2335","Equity","Consumer Discretionary","$38,923,915","1,238,038","31.44","NASDAQ","38,923,914.72"
"AEC","US0456041054","2044396","ASSOCIATED ESTATES REALTY CORP.","0.2328","Equity","Financials","$38,806,837","1,359,735","28.54","New York Stock Exchange Inc.","38,806,836.90"
"GCO","US3715321028","2367101","GENESCO INC.","0.2324","Equity","Consumer Discretionary","$38,753,883","565,998","68.47","New York Stock Exchange Inc.","38,753,883.06"
"PNFP","US72346Q1040","2675097","PINNACLE FINANCIAL PARTNERS INC.","0.2321","Equity","Financials","$38,689,827","765,226","50.56","NASDAQ","38,689,826.56"
"JJSF","US4660321096","2469171","J&J SNACK FOODS CORP.","0.2317","Equity","Consumer Staples","$38,635,082","352,317","109.66","NASDAQ","38,635,082.22"
"TTEK","US88162G1031","2883890","TETRA TECH INC.","0.2301","Equity","Industrials","$38,360,256","1,453,040","26.40","NASDAQ","38,360,256.00"
"CYBX","US23251P1021","2242479","CYBERONICS INC.","0.2299","Equity","Health Care","$38,326,848","611,859","62.64","NASDAQ","38,326,847.76"
"COLB","US1972361026","2176608","COLUMBIA BANKING SYSTEM INC.","0.2298","Equity","Financials","$38,302,937","1,255,834","30.50","NASDAQ","38,302,937.00"
"MSTR","US5949724083","2974329","MICROSTRATEGY INC.","0.2286","Equity","Information Technology","$38,115,292","213,304","178.69","NASDAQ","38,115,291.76"
"SBRA","US78573L1061","B5NLBP6","SABRA HEALTHCARE REIT INC.","0.2286","Equity","Financials","$38,108,460","1,393,872","27.34","NASDAQ","38,108,460.48"
"DIN","US2544231069","2456957","DINEEQUITY INC.","0.2282","Equity","Consumer Discretionary","$38,048,270","391,081","97.29","New York Stock Exchange Inc.","38,048,270.49"
"APOG","US0375981091","2046176","APOGEE ENTERPRISES INC.","0.2274","Equity","Industrials","$37,920,157","682,754","55.54","NASDAQ","37,920,157.16"
"LOGM","US54142L1098","B600J15","LOGMEIN INC","0.2252","Equity","Information Technology","$37,548,134","575,274","65.27","NASDAQ","37,548,133.98"
"CVBF","US1266001056","2160645","CVB FINANCIAL CORP.","0.2228","Equity","Financials","$37,139,990","2,271,559","16.35","NASDAQ","37,139,989.65"
"SONC","US8354511052","2821113","SONIC CORP.","0.2227","Equity","Consumer Discretionary","$37,134,914","1,198,287","30.99","NASDAQ","37,134,914.13"
"BCO","US1096961040","2691305","THE BRINKS COMPANY","0.2227","Equity","Industrials","$37,124,405","1,144,755","32.43","New York Stock Exchange Inc.","37,124,404.65"
"PKY","US70159Q1040","2667168","PARKWAY PROPERTIES INC.","0.2226","Equity","Financials","$37,117,451","2,079,409","17.85","New York Stock Exchange Inc.","37,117,450.65"
"COHR","US1924791031","2208374","COHERENT INC.","0.2216","Equity","Information Technology","$36,952,495","582,755","63.41","NASDAQ","36,952,494.55"
"AIRM","US0091283079","2049777","AIR METHODS CORP.","0.2210","Equity","Health Care","$36,848,313","841,670","43.78","NASDAQ","36,848,312.60"
"DY","US2674751019","2289841","DYCOM INDUSTRIES INC.","0.2210","Equity","Industrials","$36,835,821","799,562","46.07","New York Stock Exchange Inc.","36,835,821.34"
"PEI","US7091021078","2680767","PENNSYLVANIA REAL ESTATE INVESTMEN","0.2210","Equity","Financials","$36,835,559","1,626,294","22.65","New York Stock Exchange Inc.","36,835,559.10"
"LNCE","US8335511049","B54DFD7","SNYDERS-LANCE INC.","0.2205","Equity","Consumer Staples","$36,760,830","1,226,997","29.96","NASDAQ","36,760,830.12"
"LGND","US53220K5048","2501578","LIGAND PHARMACEUTICALS INC.","0.2190","Equity","Health Care","$36,504,167","419,926","86.93","NASDAQ","36,504,167.18"
"CNMD","US2074101013","2216010","CONMED CORP.","0.2184","Equity","Health Care","$36,404,164","649,147","56.08","NASDAQ","36,404,163.76"
"WTS","US9427491025","2943620","WATTS WATER TECHNOLOGIES INC. CL A","0.2178","Equity","Industrials","$36,313,482","666,058","54.52","New York Stock Exchange Inc.","36,313,482.16"
"SEM","US81619Q1058","B4MF0Q6","SELECT MEDICAL HOLDINGS CORPORATIO","0.2177","Equity","Health Care","$36,300,076","2,285,899","15.88","New York Stock Exchange Inc.","36,300,076.12"
"SIGI","US8163001071","2766173","SELECTIVE INSURANCE GROUP INC.","0.2173","Equity","Financials","$36,230,261","1,336,910","27.10","NASDAQ","36,230,261.00"
