iShares U.S. Technology ETF
Inception Date,"May 15, 2000"
Fund Holdings as of,"08-May-2015"
Total Net Assets,"$2,971,313,443"
Shares Outstanding,"27,550,000"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,ISIN,SEDOL,Name,Weight (%),Asset Class,Sector,Market Value,Shares,Price,Exchange,Notional Value
"CAVM","US14964U1088","B3TWGL0","CAVIUM INC","0.0956","Equity","Information Technology","$2,854,919","44,071","64.78","NASDAQ","2,854,919.38"
"N","US64118Q1076","B2B0FZ2","NETSUITE INC.","0.0952","Equity","Information Technology","$2,843,376","29,017","97.99","New York Stock Exchange Inc.","2,843,375.83"
"AOL","US00184X1054","B3XD9K9","AOL INC","0.0938","Equity","Information Technology","$2,799,461","64,474","43.42","New York Stock Exchange Inc.","2,799,461.08"
"ATML","US0495131049","2062310","ATMEL CORP.","0.0927","Equity","Information Technology","$2,769,074","341,861","8.10","NASDAQ","2,769,074.10"
"CREE","US2254471012","2232351","CREE INC","0.0926","Equity","Information Technology","$2,766,251","91,115","30.36","NASDAQ","2,766,251.40"
"DST","US2333261079","2282947","DST SYSTEMS INC","0.0924","Equity","Information Technology","$2,759,878","23,621","116.84","New York Stock Exchange Inc.","2,759,877.64"
"P","US6983541078","B62N8L5","PANDORA MEDIA INC.","0.0915","Equity","Information Technology","$2,731,755","150,014","18.21","New York Stock Exchange Inc.","2,731,754.94"
"QLIK","US74733T1051","B3WPL22","QLIK TECHNOLOGIES INC.","0.0898","Equity","Information Technology","$2,680,905","74,253","36.10","NASDAQ","2,680,904.56"
"SWI","US83416B1098","B4MTR12","SOLARWINDS INC","0.0888","Equity","Information Technology","$2,650,925","54,557","48.59","New York Stock Exchange Inc.","2,650,924.63"
"MSCC","US5951371005","2588140","MICROSEMI CORP.","0.0882","Equity","Information Technology","$2,635,050","77,937","33.81","NASDAQ","2,635,049.97"
"SLH","US83421A1043","B1XDZ96","SOLERA HOLDINGS INC.","0.0878","Equity","Information Technology","$2,621,391","55,362","47.35","New York Stock Exchange Inc.","2,621,390.70"
"SYNA","US87157D1090","2839268","SYNAPTICS INC.","0.0866","Equity","Information Technology","$2,584,506","30,014","86.11","NASDAQ","2,584,505.54"
"COMM","US20337X1090","BFRBX34","COMMSCOPE HOLDING INC","0.0844","Equity","Information Technology","$2,521,967","84,488","29.85","NASDAQ","2,521,966.80"
"JCOM","US48123V1026","B75DGJ3","J2 GLOBAL INC","0.0841","Equity","Information Technology","$2,511,285","37,690","66.63","NASDAQ","2,511,284.70"
"IDTI","US4581181066","2462437","INTEGRATED DEVICE TECHNOLOGY INC","0.0834","Equity","Information Technology","$2,491,685","121,694","20.48","NASDAQ","2,491,684.65"
"MDSO","US58471A1051","B5424Q0","MEDIDATA SOLUTIONS INC.","0.0806","Equity","Health Care","$2,407,304","44,448","54.16","NASDAQ","2,407,303.68"
"JDSU","US46612J5074","B1G2LX6","JDS UNIPHASE CORP.","0.0803","Equity","Information Technology","$2,397,327","191,327","12.53","NASDAQ","2,397,327.31"
"ACIW","US0044981019","2889155","ACI WORLDWIDE INC.","0.0750","Equity","Information Technology","$2,238,104","95,279","23.49","NASDAQ","2,238,103.71"
"FICO","US3032501047","2330299","FAIR ISAAC CORP.","0.0745","Equity","Information Technology","$2,223,793","25,473","87.30","New York Stock Exchange Inc.","2,223,792.90"
"ARUN","US0431761065","B1VRPM3","ARUBA NETWORKS INC.","0.0739","Equity","Information Technology","$2,205,847","89,523","24.64","NASDAQ","2,205,846.72"
"VSAT","US92552V1008","2946243","VIASAT INC.","0.0737","Equity","Information Technology","$2,199,948","36,047","61.03","NASDAQ","2,199,948.41"
"LDOS","US5253271028","BDV82B8","LEIDOS HOLDINGS INC","0.0728","Equity","Information Technology","$2,175,306","50,932","42.71","New York Stock Exchange Inc.","2,175,305.72"
