iShares MSCI Mexico Capped ETF
Inception Date,"Mar 12, 1996"
Fund Holdings as of,"13-May-2015"
Total Net Assets,"$1,811,758,284"
Shares Outstanding,"30,400,000"
Stock,"99.45"
Bond,"0.00"
Cash,"0.04"
Other,"0.52"
 
Ticker,ISIN,SEDOL,Name,Weight (%),Asset Class,Sector,Country,Market Value,Shares,Price,Exchange,Currency,Market Currency,FX Rate,Notional Value
"BIMBOA","MXP495211262","2392471","GRUPO BIMBO A","2.5003","Equity","Consumer Staples","Mexico","$45,300,037","16,169,004","2.80","Bolsa Mexicana De Valores (Mexican Stock Exchange)","USD","MXN","15.24","-"
"SANMEXB","MXP690491412","2374521","GRUPO FINANCIERO SANTANDER MEXICO","2.0242","Equity","Financials","Mexico","$36,674,012","18,267,950","2.01","Bolsa Mexicana De Valores (Mexican Stock Exchange)","USD","MXN","15.24","-"
"KIMBERA","MXP606941179","2491914","KIMBERLY-CLARK DE MEXICO CLASS A O","1.9729","Equity","Consumer Staples","Mexico","$35,744,695","15,768,854","2.27","Bolsa Mexicana De Valores (Mexican Stock Exchange)","USD","MXN","15.24","-"
"ASURB","MXP001661018","2639349","GRUPO AEROPORTUARIO DEL SURESTE B","1.7647","Equity","Industrials","Mexico","$31,972,395","2,175,865","14.69","Bolsa Mexicana De Valores (Mexican Stock Exchange)","USD","MXN","15.24","-"
"PINFRA*","MX01PI000005","2393388","PROMOTORA Y OPERADORA DE INFRAESTR","1.7224","Equity","Industrials","Mexico","$31,205,620","2,747,400","11.36","Bolsa Mexicana De Valores (Mexican Stock Exchange)","USD","MXN","15.24","-"
"MEXCHEM*","MX01ME050007","2434760","MEXICHEM SA DE CV","1.6525","Equity","Materials","Mexico","$29,939,330","9,967,174","3.00","Bolsa Mexicana De Valores (Mexican Stock Exchange)","USD","MXN","15.24","-"
"AC*","MX01AC100006","2823885","ARCA CONTINENTAL","1.5159","Equity","Consumer Staples","Mexico","$27,464,616","4,297,929","6.39","Bolsa Mexicana De Valores (Mexican Stock Exchange)","USD","MXN","15.24","-"
"PE&OLES*","MXP554091415","2448200","INDUST PENOLES","1.4857","Equity","Materials","Mexico","$26,918,058","1,459,233","18.45","Bolsa Mexicana De Valores (Mexican Stock Exchange)","USD","MXN","15.24","-"
"GCARSOA1","MXP461181085","2393452","GRUPO CARSO SERIES A1","1.4369","Equity","Industrials","Mexico","$26,032,270","6,127,033","4.25","Bolsa Mexicana De Valores (Mexican Stock Exchange)","USD","MXN","15.24","-"
"GAPB","MX01GA000004","B0ZV104","GRUPO AEROPORTUARIO DEL PACIFICO O","1.3779","Equity","Industrials","Mexico","$24,964,460","3,429,749","7.28","Bolsa Mexicana De Valores (Mexican Stock Exchange)","USD","MXN","15.24","-"
"GRUMAB","MXP4948K1056","2392545","GRUMA","1.3322","Equity","Consumer Staples","Mexico","$24,136,997","1,907,500","12.65","Bolsa Mexicana De Valores (Mexican Stock Exchange)","USD","MXN","15.24","-"
"LIVEPOLC.1","MXP369181377","2306814","EL PUERTO DE LIVERPOOL C1","1.2887","Equity","Consumer Discretionary","Mexico","$23,348,727","2,069,295","11.28","Bolsa Mexicana De Valores (Mexican Stock Exchange)","USD","MXN","15.24","-"
"GENTERA*","MX01GE0E0004","BHWQZW1","GENTERA SAB DE CV","1.1278","Equity","Financials","Mexico","$20,433,062","11,797,906","1.73","Bolsa Mexicana De Valores (Mexican Stock Exchange)","USD","MXN","15.24","-"
"ALSEA*","MXP001391012","2563017","ALSEA DE CV","1.0263","Equity","Consumer Discretionary","Mexico","$18,593,573","6,003,766","3.10","Bolsa Mexicana De Valores (Mexican Stock Exchange)","USD","MXN","15.24","-"
"COMERCIUBC","MXP200821413","2222459","CONTROLADORA COMERCIAL MEXICANA OR","0.9568","Equity","Consumer Staples","Mexico","$17,335,168","5,351,355","3.24","Bolsa Mexicana De Valores (Mexican Stock Exchange)","USD","MXN","15.24","-"
"LALAB","MX01LA040003","BFNXZM7","GRUPO LALA","0.9096","Equity","-","Mexico","$16,480,074","7,714,700","2.14","Bolsa Mexicana De Valores (Mexican Stock Exchange)","USD","MXN","15.24","-"
"OHLMEX*","MX01OH010006","B3NWLD3","OHL MEXICO","0.8309","Equity","Industrials","Mexico","$15,053,093","9,174,800","1.64","Bolsa Mexicana De Valores (Mexican Stock Exchange)","USD","MXN","15.24","-"
"FIBRAMQ12","MXCFFI0U0002","B80RZK1","MACQUARIE MEXICO REAL ESTATE MANAG","0.8221","Equity","Financials","Mexico","$14,893,792","9,858,500","1.51","Bolsa Mexicana De Valores (Mexican Stock Exchange)","USD","MXN","15.24","-"
"TERRA13","MXCFTE0B0005","B87Y2V5","TERRAFINA DE CV REIT SA","0.8169","Equity","Financials","Mexico","$14,799,441","7,437,500","1.99","Bolsa Mexicana De Valores (Mexican Stock Exchange)","USD","MXN","15.24","-"
"OMAB","MX01OM000018","B1KFX13","GRUPO AEROPORTUARIO DEL CENTRO NOR","0.8146","Equity","Industrials","Mexico","$14,757,973","2,878,192","5.13","Bolsa Mexicana De Valores (Mexican Stock Exchange)","USD","MXN","15.24","-"
"GFREGIOO","MX01GF0X0008","B6QL9F6","BANREGIO GRUPO FINANCIERO","0.7647","Equity","Financials","Mexico","$13,854,494","2,453,300","5.65","Bolsa Mexicana De Valores (Mexican Stock Exchange)","USD","MXN","15.24","-"
"CHDRAUIB","MX01CH170002","B457NQ0","GRUPO COMERCIAL CHEDRAUI","0.7446","Equity","Consumer Staples","Mexico","$13,491,251","4,497,300","3.00","Bolsa Mexicana De Valores (Mexican Stock Exchange)","USD","MXN","15.24","-"
"VESTA*","MX01VE0M0003","B8F6ZF8","CORPORACION INMOBILIARIA VESTA","0.7122","Equity","Financials","Mexico","$12,902,635","6,961,849","1.85","Bolsa Mexicana De Valores (Mexican Stock Exchange)","USD","MXN","15.24","-"
"LABB","MX01LA010006","B3B1C73","GENOMMA LAB INTERNATIONAL","0.6078","Equity","Health Care","Mexico","$11,012,442","10,108,493","1.09","Bolsa Mexicana De Valores (Mexican Stock Exchange)","USD","MXN","15.24","-"
"AEROMEX*","MX01AE010005","B3WBBZ3","GRUPO AEROMEXICO","0.6062","Equity","Industrials","Mexico","$10,983,736","6,532,536","1.68","Bolsa Mexicana De Valores (Mexican Stock Exchange)","USD","MXN","15.24","-"
"BOLSAA","MX01BM1B0000","B39VVF6","BOLSA MEXICANA DE VALORES","0.6019","Equity","Financials","Mexico","$10,904,674","6,028,987","1.81","Bolsa Mexicana De Valores (Mexican Stock Exchange)","USD","MXN","15.24","-"
"VOLARA","MX01VO000009","BDZDPH6","CONTROLADORA VUELA COMPANIA DE AVI","0.5739","Equity","Industrials","Mexico","$10,398,539","8,339,300","1.25","Bolsa Mexicana De Valores (Mexican Stock Exchange)","USD","MXN","15.24","-"
"HERDEZ*","MX01HE010008","2962959","GRUPO HERDEZ","0.5624","Equity","Consumer Staples","Mexico","$10,188,796","3,844,744","2.65","Bolsa Mexicana De Valores (Mexican Stock Exchange)","USD","MXN","15.24","-"
"BACHOCOB","MX01BA1D0003","B1FJ6T9","INDUSTRIAS BACHOCO B","0.5609","Equity","-","Mexico","$10,161,935","2,124,900","4.78","Bolsa Mexicana De Valores (Mexican Stock Exchange)","USD","MXN","15.24","-"
"ICHB","MXP524131127","2454810","INDUSTRIAS CH","0.5558","Equity","Materials","Mexico","$10,070,128","2,388,583","4.22","Bolsa Mexicana De Valores (Mexican Stock Exchange)","USD","MXN","15.24","-"
"FSHOP13","MXCFFS000005","BCHWML7","FIBRA SHOP PORTAFOLIOS INMOBILIARI","0.5558","Equity","Financials","Mexico","$10,069,985","8,895,095","1.13","Bolsa Mexicana De Valores (Mexican Stock Exchange)","USD","MXN","15.24","-"
"FIHO12","MXCFFI0T0005","B8HLNQ8","FIBRA HOTEL REIT SA","0.5078","Equity","Financials","Mexico","$9,199,470","7,008,800","1.31","Bolsa Mexicana De Valores (Mexican Stock Exchange)","USD","MXN","15.24","-"
"ICA*","MXP371491046","B0MT4R9","EMPRESAS ICA","0.4951","Equity","Industrials","Mexico","$8,970,485","9,869,088","0.91","Bolsa Mexicana De Valores (Mexican Stock Exchange)","USD","MXN","15.24","-"
"FIBRAPL14","MXCFFI170008","BN56JP1","PROLOGIS PROPERTY MEXICO REIT SA","0.4903","Equity","Financials","Mexico","$8,882,163","5,118,800","1.74","Bolsa Mexicana De Valores (Mexican Stock Exchange)","USD","MXN","15.24","-"
"QCCPO","MX01QC000000","B8JTW41","QUALITAS CONTROLADORA","0.4295","Equity","Financials","Mexico","$7,780,973","4,067,300","1.91","Bolsa Mexicana De Valores (Mexican Stock Exchange)","USD","MXN","15.24","-"
"MFRISCOA.1","MX01MF010000","B3QHKH2","MINERA FRISCO","0.4248","Equity","Materials","Mexico","$7,696,794","9,352,403","0.82","Bolsa Mexicana De Valores (Mexican Stock Exchange)","USD","MXN","15.24","-"
"HCITY*","MX01HC000001","BBL5196","HOTELES CITY EXPRESS","0.4201","Equity","Consumer Discretionary","Mexico","$7,610,785","5,055,300","1.51","Bolsa Mexicana De Valores (Mexican Stock Exchange)","USD","MXN","15.24","-"
"CULTIBAB","MX01CU000004","B8PQ2P7","ORGANIZACION CULTIBA","0.4194","Equity","-","Mexico","$7,598,075","5,598,400","1.36","Bolsa Mexicana De Valores (Mexican Stock Exchange)","USD","MXN","15.24","-"
"GFINTERO","MXP370661011","2421610","INTERACCIONES SA","0.4018","Equity","Financials","Mexico","$7,278,850","1,155,200","6.30","Bolsa Mexicana De Valores (Mexican Stock Exchange)","USD","MXN","15.24","-"
"SIMECB","MXP4984U1083","2375546","GRUPO SIMEC","0.3991","Equity","Materials","Mexico","$7,230,469","2,475,254","2.92","Bolsa Mexicana De Valores (Mexican Stock Exchange)","USD","MXN","15.24","-"
"ARA*","MXP001161019","B1TV969","CONSORCIO ARA","0.3825","Equity","Consumer Discretionary","Mexico","$6,930,190","16,422,719","0.42","Bolsa Mexicana De Valores (Mexican Stock Exchange)","USD","MXN","15.24","-"
"CREAL*","MX00CR000000","B8DST54","CREDITO REAL SOFOM ENR","0.3785","Equity","Financials","Mexico","$6,857,651","2,786,474","2.46","Bolsa Mexicana De Valores (Mexican Stock Exchange)","USD","MXN","15.24","-"
"AXTELCPO","MX01AX040009","B0T0DH8","AXTEL CPO","0.3332","Equity","Telecommunication Services","Mexico","$6,036,796","21,391,877","0.28","Bolsa Mexicana De Valores (Mexican Stock Exchange)","USD","MXN","15.24","-"
"AZTECACPO","MX01AZ060013","2096911","TV AZTECA","0.3289","Equity","Consumer Discretionary","Mexico","$5,958,815","20,449,739","0.29","Bolsa Mexicana De Valores (Mexican Stock Exchange)","USD","MXN","15.24","-"
"GFAMSAA","MX01GF010008","B15F749","GRUPO FAMSA A","0.3238","Equity","Consumer Discretionary","Mexico","$5,866,457","8,104,221","0.72","Bolsa Mexicana De Valores (Mexican Stock Exchange)","USD","MXN","15.24","-"
"KOFL","MXP2861W1067","2141899","COCA-COLA FEMSA CLASS L","0.2841","Equity","Consumer Staples","Mexico","$5,147,035","612,858","8.40","Bolsa Mexicana De Valores (Mexican Stock Exchange)","USD","MXN","15.24","-"
"PAPPEL*","MX01PA0B0014","B0ZNPL9","BIO PAPEL","0.2577","Equity","Materials","Mexico","$4,669,586","3,304,800","1.41","Bolsa Mexicana De Valores (Mexican Stock Exchange)","USD","MXN","15.24","-"
"BLKFDS","US0669224778","-","BLK CSH FND TREASURY SL AGENCY","0.0385","Cash","-","United States","$698,243","698,243","1.00","-","USD","USD","1.00","-"
"GEOB","MXP3142C1177","2229342","CORPORACION GEO B","0.0000","Equity","Consumer Discretionary","Mexico","$10","15,588,128","0.00","Bolsa Mexicana De Valores (Mexican Stock Exchange)","USD","MXN","15.24","-"
"URBI*","MX01UR000007","B0126X9","URBI DESARROLLO URBANOS","0.0000","Equity","Consumer Discretionary","Mexico","$19","29,674,089","0.00","Bolsa Mexicana De Valores (Mexican Stock Exchange)","USD","MXN","15.24","-"
 
