iShares U.S. Technology ETF
Inception Date,"May 15, 2000"
Fund Holdings as of,"19-May-2015"
Total Net Assets,"$3,047,119,468"
Shares Outstanding,"27,800,000"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,ISIN,SEDOL,Name,Weight (%),Asset Class,Sector,Market Value,Shares,Price,Exchange,Notional Value
"RHT","US7565771026","2447218","RED HAT INC","0.3907","Equity","Information Technology","$11,904,160","152,344","78.14","New York Stock Exchange Inc.","11,904,160.16"
"SNDK","US80004C1018","2765802","SANDISK CORP","0.3894","Equity","Information Technology","$11,865,633","176,231","67.33","NASDAQ","11,865,633.23"
"ALTR","US0214411003","2021690","ALTERA CORP","0.3841","Equity","Information Technology","$11,703,833","249,815","46.85","NASDAQ","11,703,832.75"
"AKAM","US00971T1016","2507457","AKAMAI TECHNOLOGIES INC","0.3764","Equity","Information Technology","$11,470,470","148,389","77.30","NASDAQ","11,470,469.70"
"ADSK","US0527691069","2065159","AUTODESK INC","0.3538","Equity","Information Technology","$10,779,651","187,407","57.52","NASDAQ","10,779,650.64"
"LRCX","US5128071082","2502247","LAM RESEARCH CORP","0.3504","Equity","Information Technology","$10,677,420","132,179","80.78","NASDAQ","10,677,419.62"
"XLNX","US9839191015","2985677","XILINX INC","0.3328","Equity","Information Technology","$10,141,230","217,250","46.68","NASDAQ","10,141,230.00"
"QRVO","US74736K1016","BR9YYP4","QUORVO INC","0.3238","Equity","Information Technology","$9,866,398","123,176","80.10","NASDAQ","9,866,397.60"
"MSI","US6200763075","B5BKPQ4","MOTOROLA SOLUTIONS INC","0.3105","Equity","Information Technology","$9,460,121","158,196","59.80","New York Stock Exchange Inc.","9,460,120.80"
"LLTC","US5356781063","2516839","LINEAR TECHNOLOGY CORP","0.3058","Equity","Information Technology","$9,319,541","198,457","46.96","NASDAQ","9,319,540.72"
"NTAP","US64110D1046","2630643","NETAPP INC","0.2995","Equity","Information Technology","$9,125,426","258,145","35.35","NASDAQ","9,125,425.75"
"NVDA","US67066G1040","2379504","NVIDIA CORP","0.2953","Equity","Information Technology","$8,997,714","427,648","21.04","NASDAQ","8,997,713.92"
"PANW","US6974351057","B87ZMX0","PALO ALTO NETWORKS INC.","0.2874","Equity","Information Technology","$8,756,599","55,306","158.33","New York Stock Exchange Inc.","8,756,598.98"
"CTXS","US1773761002","2182553","CITRIX SYSTEMS INC","0.2862","Equity","Information Technology","$8,721,207","132,521","65.81","NASDAQ","8,721,207.01"
"NOW","US81762P1021","B80NXX8","SERVICENOW INC","0.2793","Equity","Information Technology","$8,509,832","109,409","77.78","New York Stock Exchange Inc.","8,509,832.02"
"CA","US12673P1057","2214832","CA INC","0.2744","Equity","Information Technology","$8,361,585","263,523","31.73","NASDAQ","8,361,584.79"
"JNPR","US48203R1041","2431846","JUNIPER NETWORKS INC","0.2715","Equity","Information Technology","$8,272,903","300,505","27.53","New York Stock Exchange Inc.","8,272,902.65"
"MCHP","US5950171042","2592174","MICROCHIP TECHNOLOGY INC","0.2640","Equity","Information Technology","$8,045,570","166,506","48.32","NASDAQ","8,045,569.92"
"KLAC","US4824801009","2480138","KLA TENCOR CORP","0.2623","Equity","Information Technology","$7,993,642","135,302","59.08","NASDAQ","7,993,642.16"
"MXIM","US57772K1016","2573760","MAXIM INTEGRATED PRODUCTS INC","0.2622","Equity","Information Technology","$7,988,937","234,211","34.11","NASDAQ","7,988,937.21"
"CSC","US2053631048","2215200","COMPUTER SCIENCES CORP","0.2599","Equity","Information Technology","$7,919,874","117,054","67.66","New York Stock Exchange Inc.","7,919,873.64"
"FFIV","US3156161024","2427599","F5 NETWORKS INC","0.2498","Equity","Information Technology","$7,610,596","59,959","126.93","NASDAQ","7,610,595.87"
"CDK","US12508E1010","BQXTWQ5","CDK GLOBAL INC","0.2361","Equity","Information Technology","$7,195,327","133,494","53.90","NASDAQ","7,195,326.60"
"DOX","GB0022569080","2256908","AMDOCS LTD","0.2359","Equity","Information Technology","$7,189,065","129,230","55.63","NASDAQ","7,189,064.90"
"WDAY","US98138H1014","B8K6ZD1","WORKDAY INC CLASS A","0.2341","Equity","Information Technology","$7,133,883","78,697","90.65","New York Stock Exchange Inc.","7,133,883.05"
"HRS","US4138751056","2412001","HARRIS CORP","0.2255","Equity","Information Technology","$6,871,197","86,539","79.40","New York Stock Exchange Inc.","6,871,196.60"
"SPLK","US8486371045","B424494","SPLUNK INC","0.2243","Equity","Information Technology","$6,835,511","100,611","67.94","NASDAQ","6,835,511.34"
"ANSS","US03662Q1058","2045623","ANSYS INC","0.2215","Equity","Information Technology","$6,749,960","74,908","90.11","NASDAQ","6,749,959.88"
"IT","US3666511072","2372763","GARTNER INC.","0.2086","Equity","Information Technology","$6,357,270","72,721","87.42","New York Stock Exchange Inc.","6,357,269.82"
"USD","-","-","USD CASH","0.2062","Cash","Cash and/or Derivatives","$6,283,793","6,284","100.00","-","6,283,793.43"
"VMW","US9285634021","B23SN61","VMWARE INC CLASS A","0.2059","Equity","Information Technology","$6,273,008","71,577","87.64","New York Stock Exchange Inc.","6,273,008.28"
"SNPS","US8716071076","2867719","SYNOPSYS INC","0.2056","Equity","Information Technology","$6,264,013","127,837","49.00","NASDAQ","6,264,013.00"
"SUNE","US86732Y1091","BBC3995","SUNEDISON INC.","0.2004","Equity","Information Technology","$6,105,224","209,083","29.20","New York Stock Exchange Inc.","6,105,223.60"
"VRSN","US92343E1029","2142922","VERISIGN INC","0.1848","Equity","Information Technology","$5,631,305","87,565","64.31","NASDAQ","5,631,305.15"
"MRVL","BMG5876H1051","2594653","MARVELL TECHNOLOGY GROUP LTD","0.1635","Equity","Information Technology","$4,982,706","351,886","14.16","NASDAQ","4,982,705.76"
"VNTV","US92210H1059","B6X55Y2","VANTIV INC CLASS A","0.1611","Equity","Information Technology","$4,909,800","120,812","40.64","New York Stock Exchange Inc.","4,909,799.68"
"TDC","US88076W1036","B247H10","TERADATA CORP","0.1599","Equity","Information Technology","$4,872,431","120,934","40.29","New York Stock Exchange Inc.","4,872,430.86"
"IACI","US44919P5089","B0F0F09","IAC INTERACTIVE","0.1560","Equity","Information Technology","$4,754,741","63,968","74.33","NASDAQ","4,754,741.44"
"CDNS","US1273871087","2302232","CADENCE DESIGN SYSTEMS INC","0.1544","Equity","Information Technology","$4,705,373","242,545","19.40","NASDAQ","4,705,373.00"
"GRMN","CH0114405324","B3Z5T14","GARMIN LTD","0.1516","Equity","Consumer Discretionary","$4,618,436","100,270","46.06","NASDAQ","4,618,436.20"
"FTNT","US34959E1091","B5B2106","FORTINET INC.","0.1511","Equity","Information Technology","$4,603,798","117,684","39.12","NASDAQ","4,603,798.08"
"ON","US6821891057","2583576","ON SEMICONDUCTOR CORP","0.1509","Equity","Information Technology","$4,597,787","360,046","12.77","NASDAQ","4,597,787.42"
"BRCD","US1116213067","2422174","BROCADE COMMUNICATIONS SYSTEMS INC","0.1451","Equity","Information Technology","$4,422,285","357,212","12.38","NASDAQ","4,422,284.56"
"INFA","US45666Q1022","2412067","INFORMATICA CORP.","0.1441","Equity","Information Technology","$4,392,044","90,801","48.37","NASDAQ","4,392,044.37"
"RAX","US7500861007","2591524","RACKSPACE HOSTING INC","0.1390","Equity","Information Technology","$4,236,099","97,696","43.36","New York Stock Exchange Inc.","4,236,098.56"
"NCR","US62886E1082","2632650","NCR CORP","0.1379","Equity","Information Technology","$4,201,328","139,209","30.18","New York Stock Exchange Inc.","4,201,327.62"
"ULTI","US90385D1072","2249964","ULTIMATE SOFTWARE GROUP INC.","0.1311","Equity","Information Technology","$3,994,134","23,728","168.33","NASDAQ","3,994,134.24"
"PTC","US69370C1009","B95N910","PTC INC","0.1241","Equity","Information Technology","$3,781,322","95,851","39.45","NASDAQ","3,781,321.95"
"ATHN","US04685W1036","B24FJV8","ATHENAHEALTH INC.","0.1240","Equity","Health Care","$3,777,174","31,428","120.19","NASDAQ","3,777,174.18"
"DATA","US87336U1051","B8DJFL5","TABLEAU SOFTWARE INC CLASS A","0.1238","Equity","Information Technology","$3,773,500","33,014","114.30","New York Stock Exchange Inc.","3,773,500.20"
"PBI","US7244791007","2690506","PITNEY BOWES INC","0.1236","Equity","Industrials","$3,767,837","165,984","22.70","New York Stock Exchange Inc.","3,767,836.80"
"TER","US8807701029","2884183","TERADYNE INC.","0.1228","Equity","Information Technology","$3,742,193","180,695","20.71","New York Stock Exchange Inc.","3,742,193.45"
"ARRS","US04270V1061","B9SMM04","ARRIS GROUP INC.","0.1210","Equity","Information Technology","$3,687,011","109,602","33.64","NASDAQ","3,687,011.28"
"NUAN","US67020Y1001","2402121","NUANCE COMMUNICATIONS INC","0.1190","Equity","Information Technology","$3,624,638","213,214","17.00","NASDAQ","3,624,638.00"
"CDW","US12514G1085","BBM5MD6","CDW CORP/DE","0.1184","Equity","Information Technology","$3,607,505","98,110","36.77","NASDAQ","3,607,504.70"
"CY","US2328061096","2244549","CYPRESS SEMICONDUCTOR CORP.","0.1182","Equity","Information Technology","$3,601,869","263,680","13.66","NASDAQ","3,601,868.80"
"PAY","US92342Y1091","B07RH68","VERIFONE SYSTEMS INC.","0.1164","Equity","Information Technology","$3,548,162","94,366","37.60","New York Stock Exchange Inc.","3,548,161.60"
"TYL","US9022521051","2909644","TYLER TECHNOLOGIES INC.","0.1138","Equity","Information Technology","$3,468,232","27,864","124.47","New York Stock Exchange Inc.","3,468,232.08"
"MANH","US5627501092","2239471","MANHATTAN ASSOCIATES INC.","0.1130","Equity","Information Technology","$3,441,643","61,634","55.84","NASDAQ","3,441,642.56"
"SSNC","US78467J1007","B58YSC6","SS&C TECHNOLOGIES HOLDINGS INC.","0.1120","Equity","Information Technology","$3,414,102","55,859","61.12","NASDAQ","3,414,102.08"
"IM","US4571531049","2489094","INGRAM MICRO INC. SHS -A-","0.1118","Equity","Information Technology","$3,408,086","128,607","26.50","New York Stock Exchange Inc.","3,408,085.50"
"Z","US98954M1018","BVYJBR3","ZILLOW GROUP INC CLASS A","0.1118","Equity","Information Technology","$3,407,015","35,171","96.87","NASDAQ","3,407,014.77"
"AOL","US00184X1054","B3XD9K9","AOL INC","0.1073","Equity","Information Technology","$3,269,215","65,059","50.25","New York Stock Exchange Inc.","3,269,214.75"
"VRNT","US92343X1000","2849193","VERINT SYSTEMS INC.","0.1070","Equity","Information Technology","$3,261,021","50,185","64.98","NASDAQ","3,261,021.30"
"AZPN","US0453271035","2051868","ASPEN TECHNOLOGY INC.","0.1069","Equity","Information Technology","$3,258,006","73,594","44.27","NASDAQ","3,258,006.38"
"CAVM","US14964U1088","B3TWGL0","CAVIUM INC","0.1003","Equity","Information Technology","$3,056,937","44,471","68.74","NASDAQ","3,056,936.54"
"ATML","US0495131049","2062310","ATMEL CORP.","0.0995","Equity","Information Technology","$3,032,207","344,961","8.79","NASDAQ","3,032,207.19"
"GWRE","US40171V1008","B7JYSG3","GUIDEWIRE SOFTWARE INC","0.0952","Equity","Information Technology","$2,902,307","57,677","50.32","New York Stock Exchange Inc.","2,902,306.64"
"DST","US2333261079","2282947","DST SYSTEMS INC","0.0942","Equity","Information Technology","$2,872,000","23,836","120.49","New York Stock Exchange Inc.","2,871,999.64"
"CREE","US2254471012","2232351","CREE INC","0.0929","Equity","Information Technology","$2,831,752","91,940","30.80","NASDAQ","2,831,752.00"
"SLH","US83421A1043","B1XDZ96","SOLERA HOLDINGS INC.","0.0924","Equity","Information Technology","$2,814,328","55,862","50.38","New York Stock Exchange Inc.","2,814,327.56"
"SYNA","US87157D1090","2839268","SYNAPTICS INC.","0.0923","Equity","Information Technology","$2,812,172","30,284","92.86","NASDAQ","2,812,172.24"
"N","US64118Q1076","B2B0FZ2","NETSUITE INC.","0.0918","Equity","Information Technology","$2,797,309","29,282","95.53","New York Stock Exchange Inc.","2,797,309.46"
"SWI","US83416B1098","B4MTR12","SOLARWINDS INC","0.0902","Equity","Information Technology","$2,749,847","55,052","49.95","New York Stock Exchange Inc.","2,749,847.40"
"P","US6983541078","B62N8L5","PANDORA MEDIA INC.","0.0901","Equity","Information Technology","$2,745,924","151,374","18.14","New York Stock Exchange Inc.","2,745,924.36"
"QLIK","US74733T1051","B3WPL22","QLIK TECHNOLOGIES INC.","0.0900","Equity","Information Technology","$2,740,866","74,928","36.58","NASDAQ","2,740,866.24"
"MSCC","US5951371005","2588140","MICROSEMI CORP.","0.0896","Equity","Information Technology","$2,728,877","78,642","34.70","NASDAQ","2,728,877.40"
"IDTI","US4581181066","2462437","INTEGRATED DEVICE TECHNOLOGY INC","0.0892","Equity","Information Technology","$2,717,542","122,799","22.13","NASDAQ","2,717,541.87"
"COMM","US20337X1090","BFRBX34","COMMSCOPE HOLDING INC","0.0878","Equity","Information Technology","$2,675,239","85,253","31.38","NASDAQ","2,675,239.14"
"JCOM","US48123V1026","B75DGJ3","J2 GLOBAL INC","0.0842","Equity","Information Technology","$2,565,124","38,030","67.45","NASDAQ","2,565,123.50"
"MDSO","US58471A1051","B5424Q0","MEDIDATA SOLUTIONS INC.","0.0810","Equity","Health Care","$2,467,812","44,853","55.02","NASDAQ","2,467,812.06"
"JDSU","US46612J5074","B1G2LX6","JDS UNIPHASE CORP.","0.0809","Equity","Information Technology","$2,465,402","193,062","12.77","NASDAQ","2,465,401.74"
"VSAT","US92552V1008","2946243","VIASAT INC.","0.0772","Equity","Information Technology","$2,351,450","36,372","64.65","NASDAQ","2,351,449.80"
"ACIW","US0044981019","2889155","ACI WORLDWIDE INC.","0.0763","Equity","Information Technology","$2,324,762","96,144","24.18","NASDAQ","2,324,761.92"
"FICO","US3032501047","2330299","FAIR ISAAC CORP.","0.0741","Equity","Information Technology","$2,258,523","25,703","87.87","New York Stock Exchange Inc.","2,258,522.61"
"CIEN","US1717793095","B1FLZ21","CIENA CORP","0.0729","Equity","Information Technology","$2,221,262","96,956","22.91","New York Stock Exchange Inc.","2,221,261.96"
"LXK","US5297711070","2511908","LEXMARK INTERNATIONAL INC.","0.0728","Equity","Information Technology","$2,218,649","49,612","44.72","New York Stock Exchange Inc.","2,218,648.64"
"LDOS","US5253271028","BDV82B8","LEIDOS HOLDINGS INC","0.0716","Equity","Information Technology","$2,180,563","51,392","42.43","New York Stock Exchange Inc.","2,180,562.56"
"BLKFDS","US0669224778","-","BLK CSH FND TREASURY SL AGENCY","0.0671","Money Market","Cash and/or Derivatives","$2,045,863","2,046","1.00","-","2,045,862.66"
"MENT","US5872001061","2578033","MENTOR GRAPHICS CORP","0.0667","Equity","Information Technology","$2,033,348","80,881","25.14","NASDAQ","2,033,348.34"
"FCS","US3037261035","2444479","FAIRCHILD SEMICONDUCTOR INTERNATIO","0.0665","Equity","Information Technology","$2,026,333","98,080","20.66","NASDAQ","2,026,332.80"
"PLT","US7274931085","2692030","PLANTRONICS INC.","0.0656","Equity","Information Technology","$1,998,095","35,352","56.52","New York Stock Exchange Inc.","1,998,095.04"
"MDRX","US01988P1084","2710039","ALLSCRIPTS HEALTHCARE SOLUTIONS IN","0.0654","Equity","Health Care","$1,991,219","140,375","14.19","NASDAQ","1,991,219.38"
"DDD","US88554D2053","2889768","3D SYSTEMS CORP","0.0641","Equity","Information Technology","$1,953,594","86,404","22.61","New York Stock Exchange Inc.","1,953,594.44"
"TECD","US8782371061","2879532","TECH DATA CORP","0.0630","Equity","Information Technology","$1,920,807","31,396","61.18","NASDAQ","1,920,807.28"
"FNSR","US31787A5074","2517832","FINISAR CORP.","0.0611","Equity","Information Technology","$1,861,306","85,814","21.69","NASDAQ","1,861,305.66"
"DBD","US2536511031","2269229","DIEBOLD INC.","0.0610","Equity","Information Technology","$1,857,103","53,136","34.95","New York Stock Exchange Inc.","1,857,103.20"
"IDCC","US45867G1013","2465737","INTERDIGITAL INC.","0.0586","Equity","Information Technology","$1,786,636","30,916","57.79","NASDAQ","1,786,635.64"
"CACI","US1271903049","2159267","CACI INTERNATIONAL INC. CL A","0.0577","Equity","Information Technology","$1,759,526","19,719","89.23","New York Stock Exchange Inc.","1,759,526.37"
"SATS","US2787681061","B2NC471","ECHOSTAR CORP.","0.0572","Equity","Information Technology","$1,742,451","35,351","49.29","NASDAQ","1,742,450.79"
"SAIC","US8086251076","BDTZZG7","SCIENCE APPLICATIONS INTERNATIONAL","0.0561","Equity","Information Technology","$1,709,601","32,015","53.40","New York Stock Exchange Inc.","1,709,601.00"
"EFII","US2860821022","2310202","ELECTRONICS FOR IMAGING INC.","0.0560","Equity","Information Technology","$1,705,304","38,925","43.81","NASDAQ","1,705,304.25"
"SLAB","US8269191024","2568131","SILICON LABORATORIES INC.","0.0553","Equity","Information Technology","$1,685,229","32,502","51.85","NASDAQ","1,685,228.70"
"CVLT","US2041661024","B142B38","COMMVAULT SYSTEMS INC.","0.0536","Equity","Information Technology","$1,632,726","35,022","46.62","NASDAQ","1,632,725.64"
"PLCM","US73172K1043","2693420","POLYCOM INC.","0.0499","Equity","Information Technology","$1,519,826","111,999","13.57","NASDAQ","1,519,826.43"
"SMTC","US8168501018","2795542","SEMTECH CORP.","0.0430","Equity","Information Technology","$1,309,720","54,800","23.90","NASDAQ","1,309,720.00"
"ROVI","US7793761021","B2R9T17","ROVI CORP.","0.0405","Equity","Information Technology","$1,235,167","74,904","16.49","NASDAQ","1,235,166.96"
"AMD","US0079031078","2007849","ADVANCED MICRO DEVICES INC","0.0389","Equity","Information Technology","$1,186,699","520,482","2.28","NASDAQ","1,186,698.96"
"BOX","US10316T1043","BVB3BV2","BOX INC CLASS A","0.0059","Equity","Information Technology","$178,903","10,630","16.83","New York Stock Exchange Inc.","178,902.90"
 
