iShares Core S&P Small-Cap ETF
Inception Date,"May 22, 2000"
Fund Holdings as of,"11-May-2015"
Total Net Assets,"$16,277,174,839"
Shares Outstanding,"139,950,000"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,ISIN,SEDOL,Name,Weight (%),Asset Class,Sector,Market Value,Shares,Price,Exchange,Notional Value
"SWX","US8448951025","2831888","SOUTHWEST GAS CORP.","0.3546","Equity","Utilities","$57,898,868","1,090,785","53.08","New York Stock Exchange Inc.","57,898,867.80"
"HR","US4219461047","2417921","HEALTHCARE REALTY TRUST REIT INC","0.3546","Equity","Financials","$57,888,914","2,324,856","24.90","New York Stock Exchange Inc.","57,888,914.40"
"ABMD","US0036541003","2003698","ABIOMED INC.","0.3530","Equity","Health Care","$57,641,492","866,008","66.56","NASDAQ","57,641,492.48"
"CRZO","US1445771033","2092801","CARRIZO OIL & GAS INC.","0.3530","Equity","Energy","$57,636,935","1,109,683","51.94","NASDAQ","57,636,935.02"
"PRA","US74267C1062","2612737","PROASSURANCE CORP.","0.3496","Equity","Financials","$57,080,113","1,305,285","43.73","New York Stock Exchange Inc.","57,080,113.05"
"TCBI","US88224Q1076","2977209","TEXAS CAPITAL BANCSHARES INC.","0.3485","Equity","Financials","$56,901,896","1,070,188","53.17","NASDAQ","56,901,895.96"
"BLKB","US09227Q1004","2458878","BLACKBAUD INC.","0.3483","Equity","Information Technology","$56,868,498","1,082,797","52.52","NASDAQ","56,868,498.44"
"UBSI","US9099071071","2905794","UNITED BANKSHARES INC.","0.3468","Equity","Financials","$56,630,205","1,491,446","37.97","NASDAQ","56,630,204.62"
"VAC","US57164Y1073","B45K9N8","MARRIOTT VACATIONS WORLDWIDE CORP.","0.3468","Equity","Consumer Discretionary","$56,625,531","653,799","86.61","New York Stock Exchange Inc.","56,625,531.39"
"LAD","US5367971034","2515030","LITHIA MOTORS INC. CL A","0.3443","Equity","Consumer Discretionary","$56,221,310","534,017","105.28","New York Stock Exchange Inc.","56,221,309.76"
"NWE","US6680743050","B03PGL4","NORTHWESTERN CORP.","0.3440","Equity","Utilities","$56,159,534","1,099,658","51.07","New York Stock Exchange Inc.","56,159,534.06"
"DAR","US2372661015","2250289","DARLING INGREDIENTS INC","0.3404","Equity","Consumer Staples","$55,568,921","3,891,381","14.28","New York Stock Exchange Inc.","55,568,920.68"
"HELE","BMG4388N1065","2419530","HELEN OF TROY CORP.","0.3372","Equity","Consumer Discretionary","$55,056,950","624,937","88.10","NASDAQ","55,056,949.70"
"WTFC","US97650W1080","2425258","WINTRUST FINANCIAL CORP.","0.3352","Equity","Financials","$54,729,193","1,107,206","49.43","NASDAQ","54,729,192.58"
"FNB","US3025201019","2041308","F.N.B. CORP.","0.3321","Equity","Financials","$54,224,659","4,037,577","13.43","New York Stock Exchange Inc.","54,224,659.11"
"KS","US48562P1030","B0L2NP0","KAPSTONE PAPER & PACKAGING CORP.","0.3268","Equity","Materials","$53,354,542","1,977,559","26.98","New York Stock Exchange Inc.","53,354,541.82"
"CRUS","US1727551004","2197308","CIRRUS LOGIC INC.","0.3258","Equity","Information Technology","$53,200,691","1,466,796","36.27","NASDAQ","53,200,690.92"
"ALGT","US01748X1028","B15M2C3","ALLEGIANT TRAVEL CO.","0.3254","Equity","Industrials","$53,126,115","317,550","167.30","NASDAQ","53,126,115.00"
"PDCE","US69327R1014","B89M5F2","PDC ENERGY INC","0.3234","Equity","Energy","$52,793,674","947,992","55.69","NASDAQ","52,793,674.48"
"LG","US5055971049","2500218","LACLEDE GROUP INC.","0.3215","Equity","Utilities","$52,490,503","1,012,353","51.85","New York Stock Exchange Inc.","52,490,503.05"
"EXH","US30225X1037","B241SX1","EXTERRAN HOLDINGS INC.","0.3205","Equity","Energy","$52,334,187","1,640,056","31.91","New York Stock Exchange Inc.","52,334,186.96"
"LFUS","US5370081045","2531832","LITTELFUSE INC.","0.3201","Equity","Information Technology","$52,256,457","528,003","98.97","NASDAQ","52,256,456.91"
"KRG","US49803T3005","BPBSZJ1","KITE REALTY GROUP TRUST REIT","0.3189","Equity","Financials","$52,073,442","1,952,510","26.67","New York Stock Exchange Inc.","52,073,441.70"
"SNX","US87162W1009","2002554","SYNNEX CORP.","0.3189","Equity","Information Technology","$52,062,898","655,704","79.40","New York Stock Exchange Inc.","52,062,897.60"
"NUVA","US6707041058","B00GJC2","NUVASIVE INC.","0.3179","Equity","Health Care","$51,902,665","1,126,849","46.06","NASDAQ","51,902,664.94"
"SHOO","US5562691080","2553911","STEVEN MADDEN LTD.","0.3171","Equity","Consumer Discretionary","$51,776,061","1,310,123","39.52","NASDAQ","51,776,060.96"
"GIII","US36237H1014","2369721","G-III APPAREL GROUP LTD.","0.3114","Equity","Consumer Discretionary","$50,851,812","893,234","56.93","NASDAQ","50,851,811.62"
"PBH","US74112D1019","B0650P3","PRESTIGE BRANDS HOLDINGS INC.","0.3102","Equity","Health Care","$50,649,087","1,222,227","41.44","New York Stock Exchange Inc.","50,649,086.88"
"HCSG","US4219061086","2417619","HEALTHCARE SERVICES GROUP INC.","0.3102","Equity","Industrials","$50,647,918","1,668,245","30.36","NASDAQ","50,647,918.20"
"TXRH","US8826811098","B033TJ7","TEXAS ROADHOUSE INC","0.3100","Equity","Consumer Discretionary","$50,606,798","1,469,846","34.43","NASDAQ","50,606,797.78"
"FNGN","US3174851002","B65V2X6","FINANCIAL ENGINES INC","0.3086","Equity","Financials","$50,382,026","1,215,196","41.46","NASDAQ","50,382,026.16"
"CACI","US1271903049","2159267","CACI INTERNATIONAL INC. CL A","0.3076","Equity","Information Technology","$50,219,213","565,468","88.81","New York Stock Exchange Inc.","50,219,213.08"
"FUL","US3596941068","2354664","H.B. FULLER CO.","0.3070","Equity","Materials","$50,122,782","1,176,315","42.61","New York Stock Exchange Inc.","50,122,782.15"
"MOH","US60855R1005","2212706","MOLINA HEALTHCARE INC.","0.3065","Equity","Health Care","$50,041,214","758,660","65.96","New York Stock Exchange Inc.","50,041,213.60"
"TTWO","US8740541094","2122117","TAKE-TWO INTERACTIVE SOFTWARE INC.","0.3037","Equity","Information Technology","$49,581,622","1,974,970","25.11","NASDAQ","49,581,621.85"
"HAE","US4050241003","2401195","HAEMONETICS CORP.","0.3031","Equity","Health Care","$49,480,521","1,205,372","41.05","New York Stock Exchange Inc.","49,480,520.60"
"AKR","US0042391096","2566522","ACADIA REALTY TRUST REIT","0.3024","Equity","Financials","$49,380,725","1,595,500","30.95","New York Stock Exchange Inc.","49,380,725.00"
"BRS","US1103941035","2656229","BRISTOW GROUP INC.","0.2996","Equity","Energy","$48,911,977","816,288","59.92","New York Stock Exchange Inc.","48,911,976.96"
"CHE","US16359R1032","2190084","CHEMED CORP.","0.2950","Equity","Health Care","$48,170,040","397,377","121.22","New York Stock Exchange Inc.","48,170,039.94"
"ALE","US0185223007","B02R1L6","ALLETE INC.","0.2938","Equity","Utilities","$47,963,608","981,453","48.87","New York Stock Exchange Inc.","47,963,608.11"
"AEL","US0256762065","2191300","AMERICAN EQUITY INVESTMENT LIFE HO","0.2936","Equity","Financials","$47,937,588","1,799,459","26.64","New York Stock Exchange Inc.","47,937,587.76"
"MLI","US6247561029","2609717","MUELLER INDUSTRIES INC.","0.2912","Equity","Industrials","$47,550,342","1,330,824","35.73","New York Stock Exchange Inc.","47,550,341.52"
"IBKR","US45841N1072","B1WT4X2","INTERACTIVE BROKERS GROUP INC.","0.2903","Equity","Financials","$47,405,132","1,366,930","34.68","NASDAQ","47,405,132.40"
"GBCI","US37637Q1058","2370585","GLACIER BANCORP INC.","0.2877","Equity","Financials","$46,974,049","1,755,383","26.76","NASDAQ","46,974,049.08"
"CUZ","US2227951066","2229922","COUSINS PROPERTIES REIT INC","0.2868","Equity","Financials","$46,818,807","4,806,859","9.74","New York Stock Exchange Inc.","46,818,806.66"
"EFII","US2860821022","2310202","ELECTRONICS FOR IMAGING INC.","0.2859","Equity","Information Technology","$46,681,178","1,096,317","42.58","NASDAQ","46,681,177.86"
"UMBF","US9027881088","2918510","UMB FINANCIAL CORP.","0.2836","Equity","Financials","$46,309,809","888,182","52.14","NASDAQ","46,309,809.48"
"HOMB","US4368932004","B17MTL9","HOME BANCSHARES INC.","0.2830","Equity","Financials","$46,207,429","1,374,403","33.62","NASDAQ","46,207,428.86"
"MBFI","US55264U1088","2817651","MB FINANCIAL INC.","0.2821","Equity","Financials","$46,061,685","1,494,054","30.83","NASDAQ","46,061,684.82"
"KND","US4945801037","2752677","KINDRED HEALTHCARE INC.","0.2814","Equity","Health Care","$45,942,086","1,953,320","23.52","New York Stock Exchange Inc.","45,942,086.40"
"B","US0678061096","2080732","BARNES GROUP INC.","0.2799","Equity","Industrials","$45,694,148","1,150,117","39.73","New York Stock Exchange Inc.","45,694,148.41"
"LXP","US5290431015","2139151","LEXINGTON REALTY TRUST REIT","0.2790","Equity","Financials","$45,558,755","5,023,016","9.07","New York Stock Exchange Inc.","45,558,755.12"
"AXE","US0352901054","2468844","ANIXTER INTERNATIONAL INC.","0.2783","Equity","Information Technology","$45,444,175","637,634","71.27","New York Stock Exchange Inc.","45,444,175.18"
"RYL","US7837641031","2761101","RYLAND GROUP INC.","0.2771","Equity","Consumer Discretionary","$45,240,881","1,092,511","41.41","New York Stock Exchange Inc.","45,240,880.51"
"PZZA","US6988131024","2696117","PAPA JOHNS INTERNATIONAL INC.","0.2770","Equity","Consumer Discretionary","$45,232,144","688,046","65.74","NASDAQ","45,232,144.04"
"MNRO","US6102361010","2600088","MONRO MUFFLER BRAKE INC.","0.2768","Equity","Consumer Discretionary","$45,193,708","741,245","60.97","NASDAQ","45,193,707.65"
"HPY","US42235N1081","B02T2G4","HEARTLAND PAYMENT SYSTEMS INC.","0.2749","Equity","Information Technology","$44,876,459","851,869","52.68","New York Stock Exchange Inc.","44,876,458.92"
"THRM","US37253A1034","B8JFD24","GENTHERM INC","0.2720","Equity","Consumer Discretionary","$44,412,052","834,813","53.20","NASDAQ","44,412,051.60"
"MKSI","US55306N1046","2404871","MKS INSTRUMENTS INC.","0.2716","Equity","Information Technology","$44,345,027","1,244,598","35.63","NASDAQ","44,345,026.74"
"TRAK","US2423091022","B0PBS69","DEALERTRACK TECHNOLOGIES INC.","0.2710","Equity","Information Technology","$44,240,857","1,042,433","42.44","NASDAQ","44,240,856.52"
"FFIN","US32020R1095","2266026","FIRST FINANCIAL BANKSHARES INC.","0.2708","Equity","Financials","$44,210,110","1,499,156","29.49","NASDAQ","44,210,110.44"
"MPWR","US6098391054","B01Z7J1","MONOLITHIC POWER SYSTEMS INC.","0.2704","Equity","Information Technology","$44,153,684","845,694","52.21","NASDAQ","44,153,683.74"
"SLCA","US90346E1038","B7GGNT0","US SILICA HOLDINGS INC","0.2690","Equity","Energy","$43,913,065","1,272,105","34.52","New York Stock Exchange Inc.","43,913,064.60"
"MATX","US57686G1058","B8GNC91","MATSON INC.","0.2672","Equity","Industrials","$43,633,001","1,014,957","42.99","New York Stock Exchange Inc.","43,633,001.43"
"AVA","US05379B1070","2942605","AVISTA CORP.","0.2620","Equity","Utilities","$42,782,311","1,340,718","31.91","New York Stock Exchange Inc.","42,782,311.38"
"RLI","US7496071074","2719070","RLI CORP.","0.2620","Equity","Financials","$42,773,705","868,678","49.24","New York Stock Exchange Inc.","42,773,704.72"
"TSRA","US88164L1008","2042914","TESSERA TECHNOLOGIES INC.","0.2617","Equity","Information Technology","$42,728,171","1,102,378","38.76","NASDAQ","42,728,171.28"
"HI","US4315711089","B2QGDP1","HILLENBRAND INC.","0.2616","Equity","Industrials","$42,712,592","1,472,848","29.00","New York Stock Exchange Inc.","42,712,592.00"
"EGP","US2772761019","2455761","EASTGROUP PROPERTIES INC.","0.2615","Equity","Financials","$42,688,393","747,215","57.13","New York Stock Exchange Inc.","42,688,392.95"
"KNX","US4990641031","2487690","KNIGHT TRANSPORTATION INC.","0.2611","Equity","Industrials","$42,628,219","1,422,363","29.97","New York Stock Exchange Inc.","42,628,219.11"
"PNK","US7234561097","2432225","PINNACLE ENTERTAINMENT INC.","0.2593","Equity","Consumer Discretionary","$42,342,430","1,155,634","36.64","New York Stock Exchange Inc.","42,342,429.76"
"UNF","US9047081040","2466428","UNIFIRST CORP.","0.2588","Equity","Industrials","$42,261,114","367,073","115.13","New York Stock Exchange Inc.","42,261,114.49"
"EVR","US29977A1051","B1BHXZ2","EVERCORE PARTNERS INC. CL A","0.2585","Equity","Financials","$42,207,540","862,787","48.92","New York Stock Exchange Inc.","42,207,540.04"
"CHSP","US1652401027","B4TC8L1","CHESAPEAKE LODGING TRUST REIT","0.2561","Equity","Financials","$41,809,216","1,355,242","30.85","New York Stock Exchange Inc.","41,809,215.70"
"SWC","US86074Q1022","2810531","STILLWATER MINING","0.2555","Equity","Materials","$41,719,478","2,879,191","14.49","New York Stock Exchange Inc.","41,719,477.59"
"SANM","US8010561020","B92RRW2","SANMINA CORP.","0.2548","Equity","Information Technology","$41,604,069","1,945,934","21.38","NASDAQ","41,604,068.92"
"MEI","US5915202007","2583297","METHODE ELECTRONICS INC.","0.2543","Equity","Information Technology","$41,523,069","897,602","46.26","New York Stock Exchange Inc.","41,523,068.52"
"SJI","US8385181081","2825933","SOUTH JERSEY INDUSTRIES INC.","0.2541","Equity","Utilities","$41,487,312","1,591,992","26.06","New York Stock Exchange Inc.","41,487,311.52"
"BCPC","US0576652004","2072074","BALCHEM CORP.","0.2520","Equity","Materials","$41,137,734","724,894","56.75","NASDAQ","41,137,734.50"
"AIT","US03820C1053","2086309","APPLIED INDUSTRIAL TECHNOLOGIES IN","0.2517","Equity","Industrials","$41,091,633","960,983","42.76","New York Stock Exchange Inc.","41,091,633.08"
"MINI","US60740F1057","2548177","MOBILE MINI INC.","0.2510","Equity","Industrials","$40,974,913","1,078,855","37.98","NASDAQ","40,974,912.90"
"TASR","US87651B1044","2767198","TASER INTERNATIONAL INC.","0.2502","Equity","Industrials","$40,850,053","1,230,794","33.19","NASDAQ","40,850,052.86"
"ASGN","US6821591087","2658720","ON ASSIGNMENT INC.","0.2497","Equity","Industrials","$40,769,315","1,084,002","37.61","New York Stock Exchange Inc.","40,769,315.22"
"CATM","US14161H1086","B00K2K3","CARDTRONICS INC.","0.2487","Equity","Information Technology","$40,607,737","1,047,401","38.77","NASDAQ","40,607,736.77"
"SAFM","US8000131040","2774336","SANDERSON FARMS INC.","0.2485","Equity","Consumer Staples","$40,570,193","482,921","84.01","NASDAQ","40,570,193.21"
"GPI","US3989051095","2121352","GROUP 1 AUTOMOTIVE INC.","0.2474","Equity","Consumer Discretionary","$40,392,999","498,679","81.00","New York Stock Exchange Inc.","40,392,999.00"
"BGS","US05508R1068","B034L49","B AND G FOODS INC","0.2468","Equity","Consumer Staples","$40,287,094","1,353,733","29.76","New York Stock Exchange Inc.","40,287,094.08"
"SCOR","US20564W1053","B1YWRF2","COMSCORE INC","0.2438","Equity","Information Technology","$39,797,137","781,562","50.92","NASDAQ","39,797,137.04"
"IGTE","US45169U1051","2544432","IGATE CORP.","0.2425","Equity","Information Technology","$39,594,052","833,559","47.50","NASDAQ","39,594,052.50"
"MDCO","US5846881051","2616773","MEDICINES CO.","0.2407","Equity","Health Care","$39,296,288","1,525,477","25.76","NASDAQ","39,296,287.52"
"SNCR","US87157B1035","B17BCQ2","SYNCHRONOSS TECHNOLOGIES INC.","0.2395","Equity","Information Technology","$39,102,763","855,079","45.73","NASDAQ","39,102,762.67"
"SCSS","US81616X1037","2320892","SELECT COMFORT CORP.","0.2392","Equity","Consumer Discretionary","$39,059,567","1,230,998","31.73","NASDAQ","39,059,566.54"
"ABM","US0009571003","2024901","ABM INDUSTRIES INC.","0.2392","Equity","Industrials","$39,053,353","1,219,655","32.02","New York Stock Exchange Inc.","39,053,353.10"
"GCO","US3715321028","2367101","GENESCO INC.","0.2378","Equity","Consumer Discretionary","$38,826,330","562,782","68.99","New York Stock Exchange Inc.","38,826,330.18"
"MASI","US5747951003","B1YWR63","MASIMO CORP.","0.2369","Equity","Health Care","$38,685,662","1,119,053","34.57","NASDAQ","38,685,662.21"
"MGLN","US5590792074","2307787","MAGELLAN HEALTH INC","0.2368","Equity","Health Care","$38,671,083","623,325","62.04","NASDAQ","38,671,083.00"
"AEC","US0456041054","2044396","ASSOCIATED ESTATES REALTY CORP.","0.2359","Equity","Financials","$38,518,679","1,352,007","28.49","New York Stock Exchange Inc.","38,518,679.43"
"IART","US4579852082","2248693","INTEGRA LIFESCIENCES HOLDINGS CORP","0.2359","Equity","Health Care","$38,518,533","591,410","65.13","NASDAQ","38,518,533.30"
"MSTR","US5949724083","2974329","MICROSTRATEGY INC.","0.2352","Equity","Information Technology","$38,400,653","212,088","181.06","NASDAQ","38,400,653.28"
"CMN","US1380981084","2188153","CANTEL MEDICAL CORP.","0.2350","Equity","Health Care","$38,365,680","824,891","46.51","New York Stock Exchange Inc.","38,365,680.41"
"SBRA","US78573L1061","B5NLBP6","SABRA HEALTHCARE REIT INC.","0.2340","Equity","Financials","$38,210,697","1,385,952","27.57","NASDAQ","38,210,696.64"
"CYBX","US23251P1021","2242479","CYBERONICS INC.","0.2334","Equity","Health Care","$38,115,446","608,387","62.65","NASDAQ","38,115,445.55"
"TTEK","US88162G1031","2883890","TETRA TECH INC.","0.2328","Equity","Industrials","$38,012,267","1,444,784","26.31","NASDAQ","38,012,267.04"
"KFY","US5006432000","2386849","KORN/FERRY INTERNATIONAL","0.2316","Equity","Industrials","$37,812,423","1,180,163","32.04","New York Stock Exchange Inc.","37,812,422.52"
"WAGE","US9304271094","B6WG4R2","WAGEWORKS INC","0.2312","Equity","Industrials","$37,755,356","773,200","48.83","New York Stock Exchange Inc.","37,755,356.00"
"BCO","US1096961040","2691305","THE BRINKS COMPANY","0.2310","Equity","Industrials","$37,709,991","1,138,243","33.13","New York Stock Exchange Inc.","37,709,990.59"
"DIN","US2544231069","2456957","DINEEQUITY INC.","0.2306","Equity","Consumer Discretionary","$37,656,912","388,857","96.84","New York Stock Exchange Inc.","37,656,911.88"
"JJSF","US4660321096","2469171","J&J SNACK FOODS CORP.","0.2304","Equity","Consumer Staples","$37,620,543","350,317","107.39","NASDAQ","37,620,542.63"
"DY","US2674751019","2289841","DYCOM INDUSTRIES INC.","0.2299","Equity","Industrials","$37,540,750","795,018","47.22","New York Stock Exchange Inc.","37,540,749.96"
"FWRD","US3498531017","2510790","FORWARD AIR CORP.","0.2297","Equity","Industrials","$37,498,914","714,129","52.51","NASDAQ","37,498,913.79"
"LOGM","US54142L1098","B600J15","LOGMEIN INC","0.2288","Equity","Information Technology","$37,357,973","572,010","65.31","NASDAQ","37,357,973.10"
