iShares Core S&P Small-Cap ETF
Inception Date,"May 22, 2000"
Fund Holdings as of,"12-May-2015"
Total Net Assets,"$16,277,174,839"
Shares Outstanding,"139,950,000"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,ISIN,SEDOL,Name,Weight (%),Asset Class,Sector,Market Value,Shares,Price,Exchange,Notional Value
"SKX","US8305661055","2428042","SKECHERS USA INC. CL A","0.5865","Equity","Consumer Discretionary","$95,560,452","962,244","99.31","New York Stock Exchange Inc.","95,560,451.64"
"MANH","US5627501092","2239471","MANHATTAN ASSOCIATES INC.","0.5681","Equity","Information Technology","$92,565,204","1,736,683","53.30","NASDAQ","92,565,203.90"
"WST","US9553061055","2950482","WEST PHARMACEUTICAL SERVICES INC.","0.5506","Equity","Health Care","$89,718,163","1,672,910","53.63","New York Stock Exchange Inc.","89,718,163.30"
"TTC","US8910921084","2897040","TORO CO.","0.5385","Equity","Industrials","$87,749,176","1,302,303","67.38","New York Stock Exchange Inc.","87,749,176.14"
"PRXL","US6994621075","2671318","PAREXEL INTERNATIONAL CORP.","0.5123","Equity","Health Care","$83,475,467","1,281,773","65.13","NASDAQ","83,475,466.62"
"JACK","US4663671091","2344922","JACK IN THE BOX INC.","0.5024","Equity","Consumer Discretionary","$81,872,138","891,562","91.83","NASDAQ","81,872,138.46"
"CW","US2315611010","2241205","CURTISS-WRIGHT CORP.","0.4968","Equity","Industrials","$80,952,945","1,119,062","72.34","New York Stock Exchange Inc.","80,952,945.08"
"EPR","US26884U1097","B8XXZP1","EPR PROPERTIES","0.4770","Equity","Financials","$77,732,821","1,335,845","58.19","New York Stock Exchange Inc.","77,732,820.55"
"CBRL","US22410J1060","2231091","CRACKER BARREL OLD COUNTRY STORE I","0.4649","Equity","Consumer Discretionary","$75,746,687","560,298","135.19","NASDAQ","75,746,686.62"
"SYNA","US87157D1090","2839268","SYNAPTICS INC.","0.4638","Equity","Information Technology","$75,571,128","859,642","87.91","NASDAQ","75,571,128.22"
"CASY","US1475281036","2179414","CASEYS GENERAL STORES INC.","0.4631","Equity","Consumer Staples","$75,456,514","909,882","82.93","NASDAQ","75,456,514.26"
"MKTX","US57060D1081","B03Q9D0","MARKETAXESS HOLDINGS INC.","0.4615","Equity","Financials","$75,197,652","874,188","86.02","NASDAQ","75,197,651.76"
"MSCC","US5951371005","2588140","MICROSEMI CORP.","0.4614","Equity","Information Technology","$75,182,170","2,226,960","33.76","NASDAQ","75,182,169.60"
"SSS","US84610H1086","2832212","SOVRAN SELF STORAGE INC.","0.4555","Equity","Financials","$74,218,053","832,601","89.14","New York Stock Exchange Inc.","74,218,053.14"
"WWW","US9780971035","2977500","WOLVERINE WORLD WIDE INC.","0.4482","Equity","Consumer Discretionary","$73,025,527","2,414,067","30.25","New York Stock Exchange Inc.","73,025,526.75"
"PPS","US7374641071","2705262","POST PROPERTIES INC.","0.4472","Equity","Financials","$72,876,510","1,278,311","57.01","New York Stock Exchange Inc.","72,876,510.11"
"AMSG","US03232P4054","2781381","AMSURG CORP.","0.4437","Equity","Health Care","$72,291,775","1,110,814","65.08","NASDAQ","72,291,775.12"
"JCOM","US48123V1026","B75DGJ3","J2 GLOBAL INC","0.4411","Equity","Information Technology","$71,869,473","1,072,999","66.98","NASDAQ","71,869,473.02"
"ENS","US29275Y1029","B020GQ5","ENERSYS INC.","0.4342","Equity","Industrials","$70,750,840","1,034,369","68.40","New York Stock Exchange Inc.","70,750,839.60"
"IPXL","US45256B1017","2373722","IMPAX LABORATORIES INC.","0.4276","Equity","Health Care","$69,667,927","1,553,354","44.85","NASDAQ","69,667,926.90"
"MDSO","US58471A1051","B5424Q0","MEDIDATA SOLUTIONS INC.","0.4203","Equity","Health Care","$68,479,757","1,273,805","53.76","NASDAQ","68,479,756.80"
"POOL","US73278L1052","2781585","POOL CORP.","0.4182","Equity","Consumer Discretionary","$68,139,271","1,021,119","66.73","NASDAQ","68,139,270.87"
"OZRK","US0639041062","2085856","BANK OF THE OZARKS INC.","0.4177","Equity","Financials","$68,063,868","1,644,452","41.39","NASDAQ","68,063,868.28"
"PNY","US7201861058","2688147","PIEDMONT NATURAL GAS CO.","0.4114","Equity","Utilities","$67,032,437","1,844,591","36.34","New York Stock Exchange Inc.","67,032,436.94"
"EME","US29084Q1004","2474164","EMCOR GROUP INC.","0.4089","Equity","Industrials","$66,625,410","1,474,666","45.18","New York Stock Exchange Inc.","66,625,409.88"
"MPW","US58463J3041","B0JL5L9","MEDICAL PROPERTIES TRUST REIT INC","0.4088","Equity","Financials","$66,607,438","4,886,826","13.63","New York Stock Exchange Inc.","66,607,438.38"
"UIL","US9027481020","2613785","UIL HOLDINGS CORP.","0.3967","Equity","Utilities","$64,642,074","1,324,090","48.82","New York Stock Exchange Inc.","64,642,073.80"
"GEO","US36162J1060","BNLYWQ1","GEO GROUP REIT INC","0.3919","Equity","Financials","$63,865,060","1,737,352","36.76","New York Stock Exchange Inc.","63,865,059.52"
"PRAA","US69354N1063","BSHZ3P9","PRA GROUP INC","0.3896","Equity","Financials","$63,479,096","1,134,974","55.93","NASDAQ","63,479,095.82"
"DRH","US2527843013","B090B96","DIAMONDROCK HOSPITALITY CO.","0.3872","Equity","Financials","$63,086,648","4,693,947","13.44","New York Stock Exchange Inc.","63,086,647.68"
"MOG.A","US6153942023","2601218","MOOG INC. CL A","0.3861","Equity","Industrials","$62,916,007","933,195","67.42","New York Stock Exchange Inc.","62,916,006.90"
"PVTB","US7429621037","2486578","PRIVATEBANCORP INC.","0.3860","Equity","Financials","$62,902,890","1,653,164","38.05","NASDAQ","62,902,890.20"
"VSAT","US92552V1008","2946243","VIASAT INC.","0.3816","Equity","Information Technology","$62,179,860","1,025,901","60.61","NASDAQ","62,179,859.61"
"MW","US5871181005","2576327","MENS WEARHOUSE INC.","0.3794","Equity","Consumer Discretionary","$61,825,938","1,069,838","57.79","New York Stock Exchange Inc.","61,825,938.02"
"NJR","US6460251068","2630513","NEW JERSEY RESOURCES CORP.","0.3697","Equity","Utilities","$60,245,116","1,999,506","30.13","New York Stock Exchange Inc.","60,245,115.78"
"CRZO","US1445771033","2092801","CARRIZO OIL & GAS INC.","0.3673","Equity","Energy","$59,853,729","1,110,871","53.88","NASDAQ","59,853,729.48"
"ABMD","US0036541003","2003698","ABIOMED INC.","0.3648","Equity","Health Care","$59,437,064","866,935","68.56","NASDAQ","59,437,063.60"
"SUSQ","US8690991018","2858876","SUSQUEHANNA BANCSHARES INC.","0.3588","Equity","Financials","$58,465,214","4,261,313","13.72","NASDAQ","58,465,214.36"
"TCBI","US88224Q1076","2977209","TEXAS CAPITAL BANCSHARES INC.","0.3571","Equity","Financials","$58,184,150","1,071,334","54.31","NASDAQ","58,184,149.54"
"SWX","US8448951025","2831888","SOUTHWEST GAS CORP.","0.3552","Equity","Utilities","$57,873,615","1,091,955","53.00","New York Stock Exchange Inc.","57,873,615.00"
"HR","US4219461047","2417921","HEALTHCARE REALTY TRUST REIT INC","0.3542","Equity","Financials","$57,718,255","2,327,349","24.80","New York Stock Exchange Inc.","57,718,255.20"
"BLKB","US09227Q1004","2458878","BLACKBAUD INC.","0.3509","Equity","Information Technology","$57,178,784","1,083,958","52.75","NASDAQ","57,178,784.50"
"PRA","US74267C1062","2612737","PROASSURANCE CORP.","0.3508","Equity","Financials","$57,154,314","1,306,683","43.74","New York Stock Exchange Inc.","57,154,314.42"
"UBSI","US9099071071","2905794","UNITED BANKSHARES INC.","0.3475","Equity","Financials","$56,616,266","1,493,045","37.92","NASDAQ","56,616,266.40"
"VAC","US57164Y1073","B45K9N8","MARRIOTT VACATIONS WORLDWIDE CORP.","0.3461","Equity","Consumer Discretionary","$56,398,351","654,501","86.17","New York Stock Exchange Inc.","56,398,351.17"
"NWE","US6680743050","B03PGL4","NORTHWESTERN CORP.","0.3453","Equity","Utilities","$56,263,779","1,100,837","51.11","New York Stock Exchange Inc.","56,263,779.07"
"HELE","BMG4388N1065","2419530","HELEN OF TROY CORP.","0.3450","Equity","Consumer Discretionary","$56,210,699","625,606","89.85","NASDAQ","56,210,699.10"
"LAD","US5367971034","2515030","LITHIA MOTORS INC. CL A","0.3415","Equity","Consumer Discretionary","$55,645,473","534,590","104.09","New York Stock Exchange Inc.","55,645,473.10"
"WTFC","US97650W1080","2425258","WINTRUST FINANCIAL CORP.","0.3372","Equity","Financials","$54,954,175","1,108,394","49.58","NASDAQ","54,954,174.52"
"FNB","US3025201019","2041308","F.N.B. CORP.","0.3331","Equity","Financials","$54,282,798","4,041,906","13.43","New York Stock Exchange Inc.","54,282,797.58"
"PDCE","US69327R1014","B89M5F2","PDC ENERGY INC","0.3306","Equity","Energy","$53,865,751","949,009","56.76","NASDAQ","53,865,750.84"
