iShares U.S. Energy ETF
Inception Date,"Jun 12, 2000"
Fund Holdings as of,"12-May-2015"
Total Net Assets,"$2,142,950,915"
Shares Outstanding,"47,050,000"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,ISIN,SEDOL,Name,Weight (%),Asset Class,Sector,Market Value,Shares,Price,Exchange,Notional Value
"XOM","US30231G1022","2326618","EXXON MOBIL CORP","21.1806","Equity","Energy","$453,409,704","5,210,408","87.02","New York Stock Exchange Inc.","453,409,704.16"
"CVX","US1667641005","2838555","CHEVRON CORP","11.7346","Equity","Energy","$251,200,357","2,335,444","107.56","New York Stock Exchange Inc.","251,200,356.64"
"SLB","AN8068571086","2779201","SCHLUMBERGER NV","6.8430","Equity","Energy","$146,486,998","1,584,157","92.47","New York Stock Exchange Inc.","146,486,997.79"
"COP","US20825C1045","2685717","CONOCOPHILLIPS","4.6734","Equity","Energy","$100,042,642","1,529,704","65.40","New York Stock Exchange Inc.","100,042,641.60"
"KMI","US49456B1017","B3NQ4P8","KINDER MORGAN INC","4.2222","Equity","Energy","$90,383,474","2,116,709","42.70","New York Stock Exchange Inc.","90,383,474.30"
"OXY","US6745991058","2655408","OCCIDENTAL PETROLEUM CORP","3.4286","Equity","Energy","$73,396,332","957,177","76.68","New York Stock Exchange Inc.","73,396,332.36"
"EOG","US26875P1012","2318024","EOG RESOURCES INC","2.9727","Equity","Energy","$63,636,497","681,260","93.41","New York Stock Exchange Inc.","63,636,496.60"
"PSX","US7185461040","B78C4Y8","PHILLIPS 66","2.5389","Equity","Energy","$54,349,172","675,145","80.50","New York Stock Exchange Inc.","54,349,172.50"
"APC","US0325111070","2032380","ANADARKO PETROLEUM CORP","2.5339","Equity","Energy","$54,242,556","629,337","86.19","New York Stock Exchange Inc.","54,242,556.03"
"HAL","US4062161017","2405302","HALLIBURTON","2.3415","Equity","Energy","$50,123,938","1,055,463","47.49","New York Stock Exchange Inc.","50,123,937.87"
"WMB","US9694571004","2967181","WILLIAMS INC","1.9569","Equity","Energy","$41,890,113","836,130","50.10","New York Stock Exchange Inc.","41,890,113.00"
"VLO","US91913Y1001","2041364","VALERO ENERGY CORP","1.7190","Equity","Energy","$36,797,684","639,626","57.53","New York Stock Exchange Inc.","36,797,683.78"
"BHI","US0572241075","2072085","BAKER HUGHES INC","1.6894","Equity","Energy","$36,165,288","539,861","66.99","New York Stock Exchange Inc.","36,165,288.39"
"MPC","US56585A1025","B3K3L40","MARATHON PETROLEUM CORP","1.6056","Equity","Energy","$34,371,237","339,201","101.33","New York Stock Exchange Inc.","34,371,237.33"
"DVN","US25179M1036","2480677","DEVON ENERGY CORP","1.5152","Equity","Energy","$32,435,762","480,032","67.57","New York Stock Exchange Inc.","32,435,762.24"
"SE","US8475601097","B1L60G9","SPECTRA ENERGY CORP","1.4129","Equity","Energy","$30,245,076","833,657","36.28","New York Stock Exchange Inc.","30,245,075.96"
"APA","US0374111054","2043962","APACHE CORP","1.3915","Equity","Energy","$29,788,420","468,077","63.64","New York Stock Exchange Inc.","29,788,420.28"
"PXD","US7237871071","2690830","PIONEER NATURAL RESOURCE","1.3359","Equity","Energy","$28,596,545","185,043","154.54","New York Stock Exchange Inc.","28,596,545.22"
"NOV","US6370711011","2624486","NATIONAL OILWELL VARCO INC","1.2246","Equity","Energy","$26,215,521","509,237","51.48","New York Stock Exchange Inc.","26,215,520.76"
"MRO","US5658491064","2910970","MARATHON OIL CORP","1.1120","Equity","Energy","$23,804,362","838,477","28.39","New York Stock Exchange Inc.","23,804,362.03"
"NBL","US6550441058","2640761","NOBLE ENERGY INC","1.0324","Equity","Energy","$22,101,574","480,469","46.00","New York Stock Exchange Inc.","22,101,574.00"
"HES","US42809H1077","2023748","HESS CORP","1.0085","Equity","Energy","$21,588,996","301,944","71.50","New York Stock Exchange Inc.","21,588,996.00"
"LNG","US16411R2085","2654364","CHENIERE ENERGY INC","0.9721","Equity","Energy","$20,809,335","273,735","76.02","Nyse Mkt Llc","20,809,334.70"
"COG","US1270971039","2162340","CABOT OIL & GAS CORP","0.8424","Equity","Energy","$18,032,615","513,311","35.13","New York Stock Exchange Inc.","18,032,615.43"
"CXO","US20605P1012","B1YWRK7","CONCHO RESOURCES INC","0.8267","Equity","Energy","$17,697,526","147,985","119.59","New York Stock Exchange Inc.","17,697,526.15"
"EQT","US26884L1098","2319414","EQT CORP","0.8105","Equity","Energy","$17,349,586","188,685","91.95","New York Stock Exchange Inc.","17,349,585.75"
"SWN","US8454671095","2828619","SOUTHWESTERN ENERGY","0.6525","Equity","Energy","$13,967,548","477,523","29.25","New York Stock Exchange Inc.","13,967,547.75"
"WFT","IE00BLNN3691","BLNN369","WEATHERFORD INTERNATIONAL PLC","0.6492","Equity","Energy","$13,897,289","961,085","14.46","New York Stock Exchange Inc.","13,897,289.10"
"TSO","US8816091016","2884569","TESORO CORP.","0.6393","Equity","Energy","$13,685,395","155,216","88.17","New York Stock Exchange Inc.","13,685,394.72"
"RRC","US75281A1097","2523334","RANGE RESOURCES CORP","0.6142","Equity","Energy","$13,148,242","206,053","63.81","New York Stock Exchange Inc.","13,148,241.93"
