iShares Russell 2000 ETF
Inception Date,"May 22, 2000"
Fund Holdings as of,"19-May-2015"
Total Net Assets,"$29,518,502,231"
Shares Outstanding,"236,450,000"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,ISIN,SEDOL,Name,Weight (%),Asset Class,Sector,Market Value,Shares,Price,Exchange,Notional Value
"SF","US8606301021","2849234","STIFEL FINANCIAL CORP.","0.1955","Equity","Financials","$55,949,870","1,031,334","54.25","New York Stock Exchange Inc.","55,949,869.50"
"CW","US2315611010","2241205","CURTISS-WRIGHT CORP.","0.1950","Equity","Industrials","$55,805,944","759,058","73.52","New York Stock Exchange Inc.","55,805,944.16"
"NRZ","US64828T2015","BRJ9GW0","NEW RESIDENTIAL INVESTMENT REIT CO","0.1947","Equity","Financials","$55,709,825","3,133,286","17.78","New York Stock Exchange Inc.","55,709,825.08"
"POL","US73179P1066","2624561","POLYONE CORP.","0.1932","Equity","Materials","$55,279,414","1,403,387","39.39","New York Stock Exchange Inc.","55,279,413.93"
"CASY","US1475281036","2179414","CASEYS GENERAL STORES INC.","0.1930","Equity","Consumer Staples","$55,221,661","606,365","91.07","NASDAQ","55,221,660.55"
"SEMG","US81663A1051","B547XN5","SEMGROUP CORP. CL A","0.1910","Equity","Energy","$54,657,445","671,220","81.43","New York Stock Exchange Inc.","54,657,444.60"
"WBS","US9478901096","2945143","WEBSTER FINANCIAL CORP.","0.1899","Equity","Financials","$54,348,592","1,422,738","38.20","New York Stock Exchange Inc.","54,348,591.60"
"FANG","US25278X1090","B7Y8YR3","DIAMONDBACK ENERGY INC","0.1883","Equity","Energy","$53,884,568","695,554","77.47","NASDAQ","53,884,568.38"
"OPK","US68375N1037","2115902","OPKO HEALTH INC.","0.1883","Equity","Health Care","$53,880,130","3,105,483","17.35","New York Stock Exchange Inc.","53,880,130.05"
"GWRE","US40171V1008","B7JYSG3","GUIDEWIRE SOFTWARE INC","0.1882","Equity","Information Technology","$53,855,735","1,070,265","50.32","New York Stock Exchange Inc.","53,855,734.80"
"EPR","US26884U1097","B8XXZP1","EPR PROPERTIES","0.1871","Equity","Financials","$53,552,640","900,347","59.48","New York Stock Exchange Inc.","53,552,639.56"
"RDN","US7502361014","2173911","RADIAN GROUP INC.","0.1867","Equity","Financials","$53,431,724","3,008,543","17.76","New York Stock Exchange Inc.","53,431,723.68"
"UNFI","US9111631035","2895163","UNITED NATURAL FOODS INC.","0.1856","Equity","Consumer Staples","$53,124,125","781,812","67.95","NASDAQ","53,124,125.40"
"WWD","US9807451037","2948089","WOODWARD INC.","0.1852","Equity","Industrials","$53,012,120","1,044,368","50.76","NASDAQ","53,012,119.68"
"FEIC","US30241L1098","2355764","FEI CO.","0.1850","Equity","Information Technology","$52,934,339","665,757","79.51","NASDAQ","52,934,339.07"
"SXT","US81725T1007","2923741","SENSIENT TECHNOLOGIES CORP.","0.1849","Equity","Materials","$52,912,484","779,156","67.91","New York Stock Exchange Inc.","52,912,483.96"
"MKTX","US57060D1081","B03Q9D0","MARKETAXESS HOLDINGS INC.","0.1842","Equity","Financials","$52,705,362","594,332","88.68","NASDAQ","52,705,361.76"
"BEE","US86272T1060","2438654","STRATEGIC HOTELS & RESORTS INC.","0.1841","Equity","Financials","$52,700,852","4,212,698","12.51","New York Stock Exchange Inc.","52,700,851.98"
"SYNA","US87157D1090","2839268","SYNAPTICS INC.","0.1841","Equity","Information Technology","$52,696,843","567,487","92.86","NASDAQ","52,696,842.82"
"DLX","US2480191012","2260363","DELUXE CORP","0.1830","Equity","Industrials","$52,376,155","788,560","66.42","New York Stock Exchange Inc.","52,376,155.20"
"FMER","US3379151026","2339434","FIRSTMERIT CORP.","0.1826","Equity","Financials","$52,262,017","2,605,285","20.06","NASDAQ","52,262,017.10"
"WSO","US9426222009","2943039","WATSCO INC.","0.1818","Equity","Industrials","$52,035,482","407,036","127.84","New York Stock Exchange Inc.","52,035,482.24"
"MSCC","US5951371005","2588140","MICROSEMI CORP.","0.1814","Equity","Information Technology","$51,920,153","1,496,258","34.70","NASDAQ","51,920,152.60"
"CNL","US12561W1053","2182445","CLECO CORP.","0.1811","Equity","Utilities","$51,819,827","950,997","54.49","New York Stock Exchange Inc.","51,819,826.53"
"QLIK","US74733T1051","B3WPL22","QLIK TECHNOLOGIES INC.","0.1805","Equity","Information Technology","$51,655,569","1,412,126","36.58","NASDAQ","51,655,569.08"
"SSS","US84610H1086","2832212","SOVRAN SELF STORAGE INC.","0.1802","Equity","Financials","$51,559,966","560,130","92.05","New York Stock Exchange Inc.","51,559,966.50"
"SHO","US8678921011","B034LG1","SUNSTONE HOTEL INVESTORS INC.","0.1772","Equity","Financials","$50,718,901","3,236,688","15.67","New York Stock Exchange Inc.","50,718,900.96"
"JCOM","US48123V1026","B75DGJ3","J2 GLOBAL INC","0.1766","Equity","Information Technology","$50,539,543","749,289","67.45","NASDAQ","50,539,543.05"
"ACAD","US0042251084","2713317","ACADIA PHARMACEUTICALS INC","0.1746","Equity","Health Care","$49,959,248","1,241,532","40.24","NASDAQ","49,959,247.68"
"IPXL","US45256B1017","2373722","IMPAX LABORATORIES INC.","0.1745","Equity","Health Care","$49,932,156","1,103,961","45.23","NASDAQ","49,932,156.03"
"BERY","US08579W1036","B8BR3H3","BERRY PLASTICS GROUP INC.","0.1744","Equity","Materials","$49,904,310","1,416,931","35.22","New York Stock Exchange Inc.","49,904,309.82"
"CLC","US1798951075","2201265","CLARCOR INC.","0.1738","Equity","Industrials","$49,755,339","794,433","62.63","New York Stock Exchange Inc.","49,755,338.79"
"EEFT","US2987361092","2320148","EURONET WORLDWIDE INC.","0.1722","Equity","Information Technology","$49,273,553","803,024","61.36","NASDAQ","49,273,552.64"
"POOL","US73278L1052","2781585","POOL CORP.","0.1715","Equity","Consumer Discretionary","$49,092,962","710,977","69.05","NASDAQ","49,092,961.85"
"ACHC","US00404A1097","B65VZ37","ACADIA HEALTHCARE CO INC","0.1703","Equity","Health Care","$48,749,335","673,985","72.33","NASDAQ","48,749,335.05"
"WWW","US9780971035","2977500","WOLVERINE WORLD WIDE INC.","0.1698","Equity","Consumer Discretionary","$48,589,566","1,598,341","30.40","New York Stock Exchange Inc.","48,589,566.40"
"PEB","US70509V1008","B4XBDV9","PEBBLEBROOK HOTEL TRUST REIT","0.1685","Equity","Financials","$48,231,617","1,125,592","42.85","New York Stock Exchange Inc.","48,231,617.20"
"AEO","US02553E1064","2048592","AMERICAN EAGLE OUTFITTERS INC.","0.1685","Equity","Consumer Discretionary","$48,215,933","3,063,274","15.74","New York Stock Exchange Inc.","48,215,932.76"
"THS","US89469A1043","B095X84","TREEHOUSE FOODS INC.","0.1672","Equity","Consumer Staples","$47,857,422","662,937","72.19","New York Stock Exchange Inc.","47,857,422.03"
"SUI","US8666741041","2860257","SUN COMMUNITIES INC.","0.1664","Equity","Financials","$47,619,649","756,588","62.94","New York Stock Exchange Inc.","47,619,648.72"
"ENS","US29275Y1029","B020GQ5","ENERSYS INC.","0.1662","Equity","Industrials","$47,564,726","696,205","68.32","New York Stock Exchange Inc.","47,564,725.60"
"IDA","US4511071064","2296937","IDACORP INC.","0.1656","Equity","Utilities","$47,393,106","792,792","59.78","New York Stock Exchange Inc.","47,393,105.76"
"WGL","US92924F1066","2942100","WGL HOLDINGS INC.","0.1649","Equity","Utilities","$47,191,988","818,169","57.68","New York Stock Exchange Inc.","47,191,987.92"
"BWLD","US1198481095","2170309","BUFFALO WILD WINGS INC.","0.1642","Equity","Consumer Discretionary","$47,001,873","297,895","157.78","NASDAQ","47,001,873.10"
"MDSO","US58471A1051","B5424Q0","MEDIDATA SOLUTIONS INC.","0.1639","Equity","Health Care","$46,903,780","852,486","55.02","NASDAQ","46,903,779.72"
"UMPQ","US9042141039","2484389","UMPQUA HOLDINGS CORP.","0.1630","Equity","Financials","$46,643,514","2,626,324","17.76","NASDAQ","46,643,514.24"
"IDTI","US4581181066","2462437","INTEGRATED DEVICE TECHNOLOGY INC","0.1628","Equity","Information Technology","$46,598,632","2,105,677","22.13","NASDAQ","46,598,632.01"
"LTM","US53217R2076","B01R1Z1","LIFE TIME FITNESS INC.","0.1618","Equity","Consumer Discretionary","$46,299,111","644,296","71.86","New York Stock Exchange Inc.","46,299,110.56"
"MOG.A","US6153942023","2601218","MOOG INC. CL A","0.1617","Equity","Industrials","$46,282,676","652,604","70.92","New York Stock Exchange Inc.","46,282,675.68"
"AMSG","US03232P4054","2781381","AMSURG CORP.","0.1615","Equity","Health Care","$46,227,186","667,637","69.24","NASDAQ","46,227,185.88"
"GNRC","US3687361044","B6197Q2","GENERAC HOLDINGS INC.","0.1600","Equity","Industrials","$45,778,302","1,085,051","42.19","New York Stock Exchange Inc.","45,778,301.69"
"PNY","US7201861058","2688147","PIEDMONT NATURAL GAS CO.","0.1596","Equity","Utilities","$45,682,322","1,228,680","37.18","New York Stock Exchange Inc.","45,682,322.40"
"EME","US29084Q1004","2474164","EMCOR GROUP INC.","0.1594","Equity","Industrials","$45,631,386","992,850","45.96","New York Stock Exchange Inc.","45,631,386.00"
"MPW","US58463J3041","B0JL5L9","MEDICAL PROPERTIES TRUST REIT INC","0.1578","Equity","Financials","$45,169,462","3,275,523","13.79","New York Stock Exchange Inc.","45,169,462.17"
"UIL","US9027481020","2613785","UIL HOLDINGS CORP.","0.1574","Equity","Utilities","$45,045,070","891,452","50.53","New York Stock Exchange Inc.","45,045,069.56"
"PRAA","US69354N1063","BSHZ3P9","PRA GROUP INC","0.1565","Equity","Financials","$44,798,172","789,117","56.77","NASDAQ","44,798,172.09"
"CEB","US1251341061","BXVKT24","CEB INC","0.1562","Equity","Industrials","$44,702,968","532,876","83.89","New York Stock Exchange Inc.","44,702,967.64"
"FICO","US3032501047","2330299","FAIR ISAAC CORP.","0.1556","Equity","Information Technology","$44,539,458","506,879","87.87","New York Stock Exchange Inc.","44,539,457.73"
"RH","US7612831005","B8V9GG9","RESTORATION HARDWARE HOLDINGS INC","0.1547","Equity","Consumer Discretionary","$44,284,100","491,554","90.09","New York Stock Exchange Inc.","44,284,099.86"
"PCRX","US6951271005","B3X26D8","PACIRA PHARMACEUTICALS INC.","0.1547","Equity","Health Care","$44,280,683","562,223","78.76","NASDAQ","44,280,683.48"
"CMPR","NL0009272269","B48HGT1","CIMPRESS NV","0.1543","Equity","Information Technology","$44,162,509","524,807","84.15","NASDAQ","44,162,509.05"
"MW","US5871181005","2576327","MENS WEARHOUSE INC.","0.1539","Equity","Consumer Discretionary","$44,046,908","755,133","58.33","New York Stock Exchange Inc.","44,046,907.89"
"DCT","US2331532042","BRWPYN2","DCT INDUSTRIAL TRUST REIT INC","0.1531","Equity","Financials","$43,815,025","1,297,070","33.78","New York Stock Exchange Inc.","43,815,024.60"
"CLNY","US19624R1068","B4K0074","COLONY CAPITAL INC CLASS A","0.1529","Equity","Financials","$43,750,660","1,692,482","25.85","New York Stock Exchange Inc.","43,750,659.70"
"PVTB","US7429621037","2486578","PRIVATEBANCORP INC.","0.1527","Equity","Financials","$43,708,012","1,129,406","38.70","NASDAQ","43,708,012.20"
"ACIW","US0044981019","2889155","ACI WORLDWIDE INC.","0.1516","Equity","Information Technology","$43,378,872","1,793,998","24.18","NASDAQ","43,378,871.64"
"GEO","US36162J1060","BNLYWQ1","GEO GROUP REIT INC","0.1516","Equity","Financials","$43,371,508","1,144,669","37.89","New York Stock Exchange Inc.","43,371,508.41"
"POR","US7365088472","B125XQ6","PORTLAND GENERAL ELECTRIC CO.","0.1510","Equity","Utilities","$43,200,185","1,232,882","35.04","New York Stock Exchange Inc.","43,200,185.28"
"BID","US8358981079","2822406","SOTHEBYS","0.1507","Equity","Consumer Discretionary","$43,132,781","960,855","44.89","New York Stock Exchange Inc.","43,132,780.95"
"AKRX","US0097281069","2012100","AKORN INC.","0.1501","Equity","Health Care","$42,962,369","980,876","43.80","NASDAQ","42,962,368.80"
"ABMD","US0036541003","2003698","ABIOMED INC.","0.1496","Equity","Health Care","$42,820,456","629,620","68.01","NASDAQ","42,820,456.20"
"PPO","US73179V1035","B02HWV3","POLYPORE INTERNATIONAL INC.","0.1487","Equity","Industrials","$42,558,769","710,853","59.87","New York Stock Exchange Inc.","42,558,769.11"
"VSAT","US92552V1008","2946243","VIASAT INC.","0.1471","Equity","Information Technology","$42,087,732","651,009","64.65","NASDAQ","42,087,731.85"
"UBSI","US9099071071","2905794","UNITED BANKSHARES INC.","0.1468","Equity","Financials","$42,019,932","1,089,446","38.57","NASDAQ","42,019,932.22"
"XPO","US9837931008","B6Z1355","XPO LOGISTICS INC","0.1460","Equity","Industrials","$41,776,770","827,099","50.51","New York Stock Exchange Inc.","41,776,770.49"
"CBRL","US22410J1060","2231091","CRACKER BARREL OLD COUNTRY STORE I","0.1459","Equity","Consumer Discretionary","$41,758,999","300,749","138.85","NASDAQ","41,758,998.65"
"DRH","US2527843013","B090B96","DIAMONDROCK HOSPITALITY CO.","0.1457","Equity","Financials","$41,688,104","3,085,722","13.51","New York Stock Exchange Inc.","41,688,104.22"
"JNS","US47102X1054","2605555","JANUS CAPITAL GROUP INC.","0.1447","Equity","Financials","$41,404,952","2,357,913","17.56","New York Stock Exchange Inc.","41,404,952.28"
"SUSQ","US8690991018","2858876","SUSQUEHANNA BANCSHARES INC.","0.1440","Equity","Financials","$41,214,066","2,952,297","13.96","NASDAQ","41,214,066.12"
"CAKE","US1630721017","2192392","CHEESECAKE FACTORY INC.","0.1440","Equity","Consumer Discretionary","$41,206,831","786,540","52.39","NASDAQ","41,206,830.60"
"CLDX","US15117B1035","2868444","CELLDEX THERAPEUTICS INC","0.1437","Equity","Health Care","$41,133,592","1,543,764","26.65","NASDAQ","41,133,591.78"
"INFN","US45667G1031","B1YB5Y4","INFINERA CORP.","0.1436","Equity","Information Technology","$41,104,495","2,034,876","20.20","NASDAQ","41,104,495.20"
"NJR","US6460251068","2630513","NEW JERSEY RESOURCES CORP.","0.1434","Equity","Utilities","$41,034,453","1,326,259","30.94","New York Stock Exchange Inc.","41,034,453.46"
"HMHC","US44157R1095","BGCBBK9","HOUGHTON MIFFLIN HARCOURT","0.1428","Equity","Consumer Discretionary","$40,855,349","1,715,170","23.82","NASDAQ","40,855,349.40"
"CRZO","US1445771033","2092801","CARRIZO OIL & GAS INC.","0.1424","Equity","Energy","$40,746,896","809,273","50.35","NASDAQ","40,746,895.55"
"LPX","US5463471053","2535243","LOUISIANA PACIFIC CORP","0.1417","Equity","Materials","$40,554,834","2,223,401","18.24","New York Stock Exchange Inc.","40,554,834.24"
"AXLL","US05463D1000","B9F5TH2","AXIALL CORP","0.1415","Equity","Materials","$40,490,079","1,102,671","36.72","New York Stock Exchange Inc.","40,490,079.12"
"HELE","BMG4388N1065","2419530","HELEN OF TROY CORP.","0.1397","Equity","Consumer Discretionary","$39,981,609","450,497","88.75","NASDAQ","39,981,608.75"
"NHI","US63633D1046","2626125","NATIONAL HEALTH INVESTORS INC.","0.1394","Equity","Financials","$39,901,458","589,822","67.65","New York Stock Exchange Inc.","39,901,458.30"
"TCBI","US88224Q1076","2977209","TEXAS CAPITAL BANCSHARES INC.","0.1387","Equity","Financials","$39,697,218","719,674","55.16","NASDAQ","39,697,217.84"
"DAR","US2372661015","2250289","DARLING INGREDIENTS INC","0.1383","Equity","Consumer Staples","$39,592,071","2,592,801","15.27","New York Stock Exchange Inc.","39,592,071.27"
"SWX","US8448951025","2831888","SOUTHWEST GAS CORP.","0.1374","Equity","Utilities","$39,329,036","731,703","53.75","New York Stock Exchange Inc.","39,329,036.25"
"CVG","US2124851062","2284761","CONVERGYS CORP.","0.1374","Equity","Information Technology","$39,326,952","1,598,007","24.61","New York Stock Exchange Inc.","39,326,952.27"
"TIME","US8872281048","BMM2870","TIME INC","0.1366","Equity","Consumer Discretionary","$39,100,588","1,739,350","22.48","New York Stock Exchange Inc.","39,100,588.00"
"RHP","US78377T1079","B8QV5C9","RYMAN HOSPITALITY PROPERTIES REIT","0.1366","Equity","Financials","$39,090,592","683,641","57.18","New York Stock Exchange Inc.","39,090,592.38"
"TXRH","US8826811098","B033TJ7","TEXAS ROADHOUSE INC","0.1361","Equity","Consumer Discretionary","$38,947,760","1,097,120","35.50","NASDAQ","38,947,760.00"
"EPAM","US29414B1044","B44Z3T8","EPAM SYSTEMS INC","0.1348","Equity","Information Technology","$38,570,028","560,937","68.76","New York Stock Exchange Inc.","38,570,028.12"
"WAL","US9576381092","B0CCGJ4","WESTERN ALLIANCE BANCORP.","0.1346","Equity","Financials","$38,536,292","1,188,658","32.42","New York Stock Exchange Inc.","38,536,292.36"
"NWE","US6680743050","B03PGL4","NORTHWESTERN CORP.","0.1345","Equity","Utilities","$38,495,171","738,304","52.14","New York Stock Exchange Inc.","38,495,170.56"
"HBHC","US4101201097","2415497","HANCOCK HOLDING CO.","0.1343","Equity","Financials","$38,441,240","1,292,577","29.74","NASDAQ","38,441,239.98"
"MENT","US5872001061","2578033","MENTOR GRAPHICS CORP","0.1340","Equity","Information Technology","$38,345,062","1,525,261","25.14","NASDAQ","38,345,061.54"
"THOR","US8851753074","2889962","THORATEC CORP.","0.1339","Equity","Health Care","$38,317,967","846,058","45.29","NASDAQ","38,317,966.82"
"LAD","US5367971034","2515030","LITHIA MOTORS INC. CL A","0.1337","Equity","Consumer Discretionary","$38,253,544","359,661","106.36","New York Stock Exchange Inc.","38,253,543.96"
"BLKB","US09227Q1004","2458878","BLACKBAUD INC.","0.1334","Equity","Information Technology","$38,167,497","727,277","52.48","NASDAQ","38,167,496.96"
"FCNCA","US31946M1036","2355582","FIRST CITIZENS BANCSHARES INC. CL","0.1332","Equity","Financials","$38,120,005","151,384","251.81","NASDAQ","38,120,005.04"
"FCS","US3037261035","2444479","FAIRCHILD SEMICONDUCTOR INTERNATIO","0.1332","Equity","Information Technology","$38,114,146","1,844,828","20.66","NASDAQ","38,114,146.48"
"BXS","US0596921033","2074111","BANCORPSOUTH INC.","0.1330","Equity","Financials","$38,068,539","1,513,058","25.16","New York Stock Exchange Inc.","38,068,539.28"
"CATY","US1491501045","2264235","CATHAY GENERAL BANCORP","0.1329","Equity","Financials","$38,046,498","1,254,418","30.33","NASDAQ","38,046,497.94"
"CIEN","US1717793095","B1FLZ21","CIENA CORP","0.1325","Equity","Information Technology","$37,910,185","1,654,744","22.91","New York Stock Exchange Inc.","37,910,185.04"
"AMBA","KYG037AX1015","B7KH3G6","AMBARELLA INC","0.1324","Equity","Information Technology","$37,902,360","453,486","83.58","NASDAQ","37,902,359.88"
"PLT","US7274931085","2692030","PLANTRONICS INC.","0.1323","Equity","Information Technology","$37,876,143","670,137","56.52","New York Stock Exchange Inc.","37,876,143.24"
"WTFC","US97650W1080","2425258","WINTRUST FINANCIAL CORP.","0.1319","Equity","Financials","$37,741,552","732,988","51.49","NASDAQ","37,741,552.12"
